sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-536-G2-K-T1m-2110-D1-1	IGHV1-2	13	0.6	IGKV4-1	9	0.19	0.15	0	0
M-469-G1-K-T1m-2110-D1-1	IGHV3-23	16	2.6500000000000004	IGKV1-5	8	0.1	0.04	0	0
M-316-G2-K-T1m-2110-D1-1	IGHV3-23	16	1.95	IGKV1-5	9	0.14	0.12	0	0
M-1409-G2-K-T1m-2110-D1-1	IGHV3-21	16	1.3000000000000003	IGKV1-5	8	0.14	0.07	0	0
M-917-G3-K-T1m-2110-D1-1	IGHV4-61	16	2.0	IGKV2-28	9	0.14	0.1	0	0
M-951-G2-K-T1m-2110-D1-1	IGHV3-15	16	2.6500000000000004	IGKV3-20	12	0.21	0.17	0	0
M-1949-G1-L-T1m-2110-D1-1	IGHV1-24	16	2.3	IGLV2-11	11	0.21	0.23	0	0
M-212-G1-K-T1m-2110-D1-1	IGHV3-30	11	1.15	IGKV1-39	9	0.04	0.04	0	0
M-1040-G2-L-T1m-2110-D1-1	IGHV4-59	16	3.5500000000000003	IGLV1-44	11	0.11	0.1	0	0
M-69-M-L-T1m-2110-D1-1	IGHV3-30	16	3.0500000000000003	IGLV2-11	10	0.08	0.04	0	0
M-1121-G1-L-T1m-2110-D1-1	IGHV3-30	16	3.7500000000000004	IGLV1-40	13	0.05	0.01	0	0
M-619-G1-K-T1m-2110-D1-1	IGHV3-30	16	2.4000000000000004	IGKV1-39	10	0.1	0.09	0	0
M-485-G2-L-T1m-2110-D1-1	IGHV1-2	16	1.5	IGLV1-51	11	0.13	0.1	0	0
M-1018-G1-L-T1m-2110-D1-1	IGHV2-26	16	3.400000000000001	IGLV1-51	11	0.05	0.04	0	0
M-1907-G1-K-T1m-2110-D1-1	IGHV3-48	13	3.95	IGKV4-1	9	0.12	0.07	0	0
M-712-G2-K-T1m-2110-D1-1	IGHV3-48	13	2.8	IGKV3-20	9	0.12	0.09	0	0
M-1789-G2-K-T1m-2110-D1-1	IGHV3-48	13	2.8	IGKV3-20	9	0.12	0.09	0	0
M-984-G2-K-T1m-2110-D1-1	IGHV3-48	13	2.8	IGKV3-20	9	0.12	0.09	0	0
M-1654-G2-K-T1m-2110-D1-1	IGHV3-23	13	1.55	IGKV4-1	9	0.16	0.11	0	0
M-1291-G1-L-T1m-2110-D1-1	IGHV1-69	13	2.2	IGLV4-60	9	0.11	0.09	0	0
M-1748-G1-K-T1m-2110-D1-1	IGHV3-30	11	0.5	IGKV2-28	9	0.12	0.12	0	0
M-1038-G1-L-T1m-2110-D1-1	IGHV3-66	16	1.75	IGLV2-23	11	0.04	0.04	0	0
M-2145-G1-L-T1m-2110-D1-1	IGHV3-9	16	1.75	IGLV2-14	12	0.07	0.05	0	0
M-1034-G1-K-T1m-2110-D1-1	IGHV5-51	16	2.0500000000000003	IGKV3-15	10	0.0	0.0	0	0
M-479-G2-L-T1m-2110-D1-1	IGHV3-66	16	1.0	IGLV3-9	11	0.18	0.16	0	0
M-1814-G1-K-T1m-2110-D1-1	IGHV3-64D	13	1.9000000000000001	IGKV2-30	9	0.11	0.11	0	0
M-1153-G1-K-T1m-2110-D1-1	IGHV5-51	16	1.2000000000000002	IGKV3-20	9	0.12	0.09	0	0
M-1469-G1-K-T1m-2110-D1-1	IGHV5-10-1	16	0.9	IGKV3D-15	10	0.07	0.05	0	0
M-249-G1-K-T1m-2110-D1-1	IGHV5-51	16	4.1499999999999995	IGKV1D-16	9	0.11	0.1	0	0
M-458-G3-L-T1m-2110-D1-1	IGHV3-11	13	1.25	IGLV3-21	11	0.11	0.09	0	0
M-962-G1-K-T1m-2110-D1-1	IGHV1-3	11	0.5	IGKV4-1	9	0.12	0.09	0	0
M-1464-G2-K-T1m-2110-D1-1	IGHV3-11	13	1.7500000000000002	IGKV1-5	9	0.13	0.09	0	0
M-1-G1-L-T1m-2110-D1-1	IGHV3-9	16	3.4000000000000004	IGLV1-44	9	0.01	0.0	0	0
M-1317-G1-K-T1m-2110-D1-1	IGHV4-39	16	0.7999999999999999	IGKV3-20	9	0.2	0.15	0	0
M-724-G1-K-T1m-2110-D1-1	IGHV4-39	16	4.05	IGKV2-28	10	0.05	0.04	0	0
M-1132-G1-K-T1m-2110-D1-1	IGHV4-39	16	3.0500000000000003	IGKV3-11	9	0.13	0.1	0	0
M-704-G1-L-T1m-2110-D1-1	IGHV3-15	16	1.6000000000000003	IGLV6-57	10	0.15	0.12	0	0
M-1263-G3-K-T1m-2110-D1-1	IGHV4-61	16	2.6	IGKV4-1	9	0.14	0.09	0	0
M-2022-G1-K-T1m-2110-D1-1	IGHV3-43	16	3.25	IGKV1-33	8	0.14	0.12	0	0
M-622-G1-K-T1m-2110-D1-1	IGHV1-2	11	0.5	IGKV3D-15	9	0.17	0.17	0	0
M-1176-G2-K-T1m-2110-D1-1	IGHV3-43	16	3.0000000000000004	IGKV2-28	9	0.2	0.21	0	0
M-84-G1-K-T1m-2110-D1-1	IGHV1-46	16	1.9000000000000001	IGKV4-1	9	0.1	0.1	0	0
M-1607-G1-K-T1m-2110-D1-1	IGHV1-46	16	2.0	IGKV4-1	9	0.15	0.11	0	0
M-2008-G2-L-T1m-2110-D1-1	IGHV3-64	13	0.7	IGLV1-51	11	0.21	0.17	0	0
M-1425-G1-L-T1m-2110-D1-1	IGHV3-7	16	2.25	IGLV3-21	11	0.1	0.1	0	0
M-1084-G1-L-T1m-2110-D1-1	IGHV3-11	16	2.9	IGLV3-21	11	0.07	0.05	0	0
M-1648-G1-L-T1m-2110-D1-1	IGHV4-30-2	13	2.95	IGLV2-23	11	0.04	0.02	0	0
M-986-G1-L-T1m-2110-D1-1	IGHV4-30-2	13	2.8000000000000003	IGLV1-51	11	0.0	0.0	0	0
M-2163-G3-K-T1m-2110-D1-1	IGHV4-30-2	13	2.65	IGKV1-39	9	0.09	0.09	0	0
M-1827-G1-K-T1m-2110-D1-1	IGHV3-64D	16	3.5	IGKV3-20	9	0.02	0.01	0	0
M-797-G1-L-T1m-2110-D1-1	IGHV3-21	16	2.2	IGLV3-21	11	0.07	0.04	0	0
M-1022-G2-L-T1m-2110-D1-1	IGHV3-23	13	1.15	IGLV2-14	10	0.12	0.06	0	0
M-1882-G1-K-T1m-2110-D1-1	IGHV3-23	13	2.6500000000000004	IGKV3-15	9	0.19	0.13	0	0
M-1991-G3-L-T1m-2110-D1-1	IGHV3-23	13	1.6000000000000003	IGLV1-47	11	0.1	0.09	0	0
M-2128-G2-L-T1m-2110-D1-1	IGHV3-23	13	1.4	IGLV1-51	11	0.08	0.06	0	0
M-703-G1-K-T1m-2110-D1-1	IGHV3-23	13	3.3000000000000003	IGKV1-12	9	0.0	0.0	0	0
M-658-G2-K-T1m-2110-D1-1	IGHV3-23	13	3.1500000000000004	IGKV3-11	9	0.18	0.15	0	0
M-2036-G1-K-T1m-2110-D1-1	IGHV3-23	13	1.2	IGKV3-20	10	0.11	0.07	0	0
M-1235-G3-K-T1m-2110-D1-1	IGHV4-34	11	1.6	IGKV2-28	9	0.22	0.23	0	0
M-1670-G2-K-T1m-2110-D1-1	IGHV3-23	13	2.05	IGKV3-11	9	0.1	0.07	0	0
M-1876-G2-K-T1m-2110-D1-1	IGHV3-23	13	3.7	IGKV1D-16	9	0.16	0.12	0	0
M-1566-G1-L-T1m-2110-D1-1	IGHV3-23	13	1.35	IGLV1-44	11	0.12	0.11	0	0
M-1055-G1-L-T1m-2110-D1-1	IGHV3-23	13	2.3	IGLV2-11	10	0.08	0.06	0	0
M-1060-G1-L-T1m-2110-D1-1	IGHV3-30	16	2.1	IGLV3-25	10	0.04	0.04	0	0
M-1348-G1-K-T1m-2110-D1-1	IGHV3-30-3	16	0.8999999999999999	IGKV2-28	9	0.13	0.13	0	0
M-1053-G1-L-T1m-2110-D1-1	IGHV3-30	16	1.0999999999999999	IGLV1-51	11	0.03	0.01	0	0
M-737-G1-K-T1m-2110-D1-1	IGHV3-30	16	3.5	IGKV1-39	9	0.12	0.11	0	0
M-878-G1-K-T1m-2110-D1-1	IGHV3-30-3	16	1.5500000000000003	IGKV1-9	9	0.01	0.0	0	0
M-897-G2-K-T1m-2110-D1-1	IGHV4-34	11	3.0500000000000003	IGKV1-39	9	0.12	0.11	0	0
M-1157-G1-K-T1m-2110-D1-1	IGHV3-30	16	3.5	IGKV2-28	9	0.06	0.05	0	0
M-278-G1-L-T1m-2110-D1-1	IGHV3-30	16	2.6	IGLV1-51	11	0.08	0.06	0	0
M-2050-G3-K-T1m-2110-D1-1	IGHV3-64	16	1.7000000000000002	IGKV3-15	9	0.1	0.07	0	0
M-925-G2-K-T1m-2110-D1-1	IGHV4-34	13	1.8000000000000003	IGKV1-16	9	0.1	0.11	0	0
M-537-G2-K-T1m-2110-D1-1	IGHV4-34	13	1.8000000000000003	IGKV1-16	9	0.1	0.11	0	0
M-652-G1-K-T1m-2110-D1-1	IGHV4-34	13	1.15	IGKV3-15	11	0.0	0.0	0	0
M-1131-M-K-T1m-2110-D1-1	IGHV4-34	13	1.35	IGKV1-5	9	0.01	0.0	0	0
M-2085-G2-K-T1m-2110-D1-1	IGHV4-34	13	1.75	IGKV3-15	9	0.12	0.1	0	0
M-784-D-L-T1m-2110-D1-1	IGHV4-34	13	1.4	IGLV2-23	11	0.08	0.06	0	0
M-470-G1-K-T1m-2110-D1-1	IGHV4-34	13	0.5	IGKV3-15	11	0.05	0.02	0	0
M-1207-G2-K-T1m-2110-D1-1	IGHV4-38-2	11	1.15	IGKV3-20	6	0.12	0.07	0	0
M-825-G2-K-T1m-2110-D1-1	IGHV4-38-2	11	0.9	IGKV3-20	6	0.15	0.11	0	0
M-345-G1-L-T1m-2110-D1-1	IGHV3-7	13	1.95	IGLV3-19	11	0.03	0.02	0	0
M-714-G2-L-T1m-2110-D1-1	IGHV3-7	13	3.95	IGLV2-11	10	0.04	0.02	0	0
M-1707-G1-L-T1m-2110-D1-1	IGHV3-7	13	3.0500000000000003	IGLV3-25	11	0.07	0.05	0	0
M-1428-G2-L-T1m-2110-D1-1	IGHV3-7	13	1.85	IGLV7-43	9	0.13	0.11	0	0
M-659-G2-L-T1m-2110-D1-1	IGHV3-7	13	0.5	IGLV1-40	11	0.12	0.11	0	0
M-391-G2-K-T1m-2110-D1-1	IGHV3-7	13	2.0	IGKV4-1	9	0.11	0.06	0	0
M-1156-G2-K-T1m-2110-D1-1	IGHV3-7	13	2.0	IGKV4-1	9	0.13	0.12	0	0
M-1453-G3-K-T1m-2110-D1-1	IGHV3-7	13	2.0500000000000003	IGKV1-39	10	0.1	0.07	0	0
M-2047-G1-L-T1m-2110-D1-1	IGHV3-7	13	1.55	IGLV1-44	11	0.14	0.11	0	0
M-1435-G2-L-T1m-2110-D1-1	IGHV1-46	16	2.65	IGLV2-8	10	0.02	0.01	0	0
M-156-G2-K-T1m-2110-D1-1	IGHV3-73	16	3.95	IGKV1-5	8	0.12	0.09	0	0
M-1921-G1-K-T1m-2110-D1-1	IGHV4-38-2	11	2.45	IGKV1-39	9	0.0	0.0	0	0
M-566-M-K-T1m-2110-D1-1	IGHV1-18	10	0.7999999999999999	IGKV3-11	9	0.05	0.04	0	0
M-214-G2-L-T1m-2110-D1-1	IGHV3-15	16	2.8000000000000003	IGLV2-14	11	0.15	0.09	0	0
M-1742-G1-K-T1m-2110-D1-1	IGHV3-15	16	2.2	IGKV1-39	9	0.14	0.11	0	0
M-1871-G2-K-T1m-2110-D1-1	IGHV3-15	16	1.9000000000000001	IGKV4-1	9	0.18	0.15	0	0
M-1713-G1-L-T1m-2110-D1-1	IGHV4-59	13	2.2	IGLV2-14	11	0.09	0.06	0	0
M-864-M-K-T1m-2110-D1-1	IGHV4-59	13	3.2	IGKV1-39	10	0.05	0.04	0	0
M-1801-G3-K-T1m-2110-D1-1	IGHV4-59	13	2.2	IGKV4-1	9	0.03	0.01	0	0
M-207-G1-K-T1m-2110-D1-1	IGHV4-59	13	2.7	IGKV1-5	6	0.1	0.07	0	0
M-1557-G2-L-T1m-2110-D1-1	IGHV4-59	13	2.4000000000000004	IGLV1-40	14	0.16	0.12	0	0
M-182-G1-L-T1m-2110-D1-1	IGHV4-59	13	2.95	IGLV3-21	11	0.12	0.11	0	0
M-798-G2-L-T1m-2110-D1-1	IGHV4-38-2	11	1.1	IGLV2-8	11	0.05	0.04	0	0
M-279-G1-K-T1m-2110-D1-1	IGHV4-59	13	4.550000000000001	IGKV3-15	10	0.14	0.12	0	0
M-1839-G3-L-T1m-2110-D1-1	IGHV5-51	16	2.0	IGLV3-10	10	0.12	0.1	0	0
M-1414-G1-L-T1m-2110-D1-1	IGHV5-51	16	3.9000000000000004	IGLV2-8	10	0.07	0.02	0	0
M-2068-G1-K-T1m-2110-D1-1	IGHV2-70	16	2.0	IGKV2-28	9	0.09	0.06	0	0
M-1440-G1-L-T1m-2110-D1-1	IGHV1-69	16	3.0500000000000003	IGLV3-1	9	0.09	0.06	0	0
M-286-G1-K-T1m-2110-D1-1	IGHV1-69	16	4.2	IGKV1-16	9	0.24	0.2	0	0
M-216-G2-K-T1m-2110-D1-1	IGHV1-69	16	1.2999999999999998	IGKV4-1	9	0.19	0.12	0	0
M-148-G3-L-T1m-2110-D1-1	IGHV1-69	16	3.3	IGLV4-60	9	0.2	0.17	0	0
M-1165-G1-K-T1m-2110-D1-1	IGHV4-4	16	4.8	IGKV1-5	9	0.06	0.02	0	0
M-976-G3-K-T1m-2110-D1-1	IGHV4-4	16	4.4	IGKV3-11	8	0.15	0.15	0	0
M-1310-G1-L-T1m-2110-D1-1	IGHV1-58	11	1.65	IGLV7-43	9	0.15	0.13	0	0
M-1952-G1-L-T1m-2110-D1-1	IGHV3-7	16	2.0	IGLV3-21	13	0.12	0.13	0	0
M-1774-G1-L-T1m-2110-D1-1	IGHV3-7	16	0.9	IGLV1-47	11	0.18	0.17	0	0
M-1309-G1-K-T1m-2110-D1-1	IGHV3-7	16	2.25	IGKV3-11	9	0.1	0.07	0	0
M-644-G2-L-T1m-2110-D1-1	IGHV3-7	16	2.3	IGLV3-19	11	0.12	0.11	0	0
M-751-G2-K-T1m-2110-D1-1	IGHV3-7	16	3.75	IGKV4-1	10	0.05	0.05	0	0
M-1065-G1-K-T1m-2110-D1-1	IGHV3-7	13	2.3000000000000003	IGKV1-5	9	0.06	0.02	0	0
M-1974-G2-K-T1m-2110-D1-1	IGHV4-61	16	1.75	IGKV1-39	9	0.1	0.07	0	0
M-1683-G1-K-T1m-2110-D1-1	IGHV3-43D	11	0.95	IGKV1-39	9	0.09	0.06	0	0
M-1410-G1-L-T1m-2110-D1-1	IGHV4-61	16	2.15	IGLV3-10	11	0.09	0.07	0	0
M-1228-G1-L-T1m-2110-D1-1	IGHV4-61	16	2.4000000000000004	IGLV2-14	11	0.01	0.0	0	0
M-1352-G3-K-T1m-2110-D1-1	IGHV4-61	16	2.8000000000000003	IGKV1-39	9	0.08	0.05	0	0
M-850-G1-K-T1m-2110-D1-1	IGHV1-3	16	2.25	IGKV3-15	10	0.15	0.16	0	0
M-1015-G1-K-T1m-2110-D1-1	IGHV1-3	16	3.1500000000000004	IGKV3-20	9	0.08	0.05	0	0
M-1160-G1-K-T1m-2110-D1-1	IGHV3-49	16	1.65	IGKV4-1	9	0.07	0.07	0	0
M-2146-G1-K-T1m-2110-D1-1	IGHV3-49	16	2.1	IGKV3-20	9	0.23	0.2	0	0
M-1252-G1-L-T1m-2110-D1-1	IGHV3-49	16	1.9000000000000001	IGLV3-9	9	0.07	0.06	0	0
M-1363-G1-L-T1m-2110-D1-1	IGHV3-49	16	4.85	IGLV2-14	10	0.11	0.09	0	0
M-528-G3-K-T1m-2110-D1-1	IGHV4-59	16	3.3	IGKV1-33	9	0.01	0.01	0	0
M-2028-G1-K-T1m-2110-D1-1	IGHV4-4	11	2.5500000000000003	IGKV1-39	10	0.0	0.0	0	0
M-1118-G1-L-T1m-2110-D1-1	IGHV4-59	16	1.95	IGLV1-44	11	0.04	0.02	0	0
M-367-G1-K-T1m-2110-D1-1	IGHV4-59	16	3.75	IGKV3-15	11	0.11	0.06	0	0
M-889-G1-L-T1m-2110-D1-1	IGHV4-59	16	1.5999999999999999	IGLV2-23	11	0.07	0.06	0	0
M-2138-G1-K-T1m-2110-D1-1	IGHV4-59	16	2.65	IGKV1-39	9	0.15	0.16	0	0
M-1028-G3-K-T1m-2110-D1-1	IGHV4-59	16	3.3	IGKV3-11	11	0.05	0.04	0	0
M-1594-G1-L-T1m-2110-D1-1	IGHV1-46	16	1.3	IGLV2-11	10	0.14	0.12	0	0
M-43-G1-L-T1m-2110-D1-1	IGHV1-46	16	1.3	IGLV2-11	10	0.16	0.15	0	0
M-5-G3-L-T1m-2110-D1-1	IGHV4-59	16	0.9	IGLV3-1	9	0.03	0.04	0	0
M-441-G1-L-T1m-2110-D1-1	IGHV4-59	16	1.9500000000000002	IGLV2-23	11	0.09	0.07	0	0
M-471-G1-K-T1m-2110-D1-1	IGHV4-39	16	2.4	IGKV1-39	9	0.01	0.01	0	0
M-1951-G1-K-T1m-2110-D1-1	IGHV4-39	16	1.7000000000000002	IGKV1-39	9	0.0	0.0	0	0
M-888-G1-K-T1m-2110-D1-1	IGHV4-61	21	3.7	IGKV3-20	6	0.09	0.07	0	0
M-928-G3-L-T1m-2110-D1-1	IGHV4-39	16	2.1	IGLV3-1	9	0.12	0.1	0	0
M-1237-G1-L-T1m-2110-D1-1	IGHV4-39	16	3.0500000000000003	IGLV1-44	11	0.1	0.06	0	0
M-1637-G3-L-T1m-2110-D1-1	IGHV4-4	16	4.249999999999999	IGLV2-14	10	0.12	0.11	0	0
M-872-G1-L-T1m-2110-D1-1	IGHV4-61	16	3.25	IGLV1-47	12	0.11	0.07	0	0
M-1567-G1-L-T1m-2110-D1-1	IGHV3-66	16	1.7500000000000002	IGLV3-1	10	0.08	0.05	0	0
M-1013-G2-K-T1m-2110-D1-1	IGHV3-23	16	4.0	IGKV3-15	9	0.16	0.13	0	0
M-1278-G1-K-T1m-2110-D1-1	IGHV3-23	16	4.05	IGKV3-15	9	0.1	0.07	0	0
M-1145-G1-K-T1m-2110-D1-1	IGHV3-48	7	0.95	IGKV1-17	9	0.18	0.13	0	0
M-791-M-K-T1m-2110-D1-1	IGHV3-48	7	1.45	IGKV3-11	9	0.09	0.06	0	0
M-616-G1-K-T1m-2110-D1-1	IGHV3-30	7	0.85	IGKV2-30	10	0.1	0.1	0	0
M-1709-G2-K-T1m-2110-D1-1	IGHV3-72	11	1.2	IGKV1-9	9	0.1	0.06	0	0
M-187-G3-L-T1m-2110-D1-1	IGHV3-74	7	0.4	IGLV3-25	10	0.13	0.1	0	0
M-270-G1-L-T1m-2110-D1-1	IGHV3-23	16	1.85	IGLV1-47	9	0.14	0.12	0	0
M-770-G1-L-T1m-2110-D1-1	IGHV1-18	16	3.6	IGLV3-9	9	0.12	0.07	0	0
M-1094-G1-K-T1m-2110-D1-1	IGHV3-30	20	3.3000000000000003	IGKV1-39	9	0.04	0.01	0	0
M-1299-G1-K-T1m-2110-D1-1	IGHV3-30	20	3.3000000000000003	IGKV1-39	9	0.04	0.01	0	0
M-1109-G2-L-T1m-2110-D1-1	IGHV3-30-3	20	3.2	IGLV1-51	11	0.13	0.11	0	0
M-60-G1-K-T1m-2110-D1-1	IGHV3-72	11	2.35	IGKV1-9	9	0.03	0.01	0	0
M-103-G1-K-T1m-2110-D1-1	IGHV4-39	20	2.5	IGKV1-5	9	0.06	0.02	0	0
M-1457-G2-K-T1m-2110-D1-1	IGHV1-2	20	3.15	IGKV4-1	9	0.11	0.12	0	0
M-1360-G1-K-T1m-2110-D1-1	IGHV1-2	20	2.55	IGKV1-33	9	0.12	0.1	0	0
M-446-G3-L-T1m-2110-D1-1	IGHV3-74	16	3.0	IGLV1-40	11	0.05	0.01	0	0
M-2086-G3-K-T1m-2110-D1-1	IGHV4-30-4	16	3.6	IGKV3-11	6	0.05	0.04	0	0
M-1794-G1-L-T1m-2110-D1-1	IGHV5-10-1	16	5.1	IGLV3-1	8	0.05	0.05	0	0
M-559-G1-L-T1m-2110-D1-1	IGHV5-10-1	16	1.25	IGLV3-1	9	0.18	0.17	0	0
M-1611-G1-K-T1m-2110-D1-1	IGHV5-10-1	16	4.05	IGKV1-33	9	0.0	0.0	0	0
M-343-G1-K-T1m-2110-D1-1	IGHV3-21	20	3.4000000000000004	IGKV3-20	8	0.12	0.12	0	0
M-673-G1-L-T1m-2110-D1-1	IGHV4-30-4	16	1.9	IGLV3-1	9	0.14	0.12	0	0
M-1926-G2-K-T1m-2110-D1-1	IGHV3-74	11	1.15	IGKV3-15	9	0.08	0.05	0	0
M-2-G1-L-T1m-2110-D1-1	IGHV3-23	16	3.05	IGLV6-57	9	0.08	0.09	0	0
M-1603-G2-K-T1m-2110-D1-1	IGHV3-23	16	2.5500000000000003	IGKV1-39	9	0.16	0.16	0	0
M-816-G2-L-T1m-2110-D1-1	IGHV3-23	16	2.1	IGLV1-40	6	0.12	0.07	0	0
M-68-G2-L-T1m-2110-D1-1	IGHV3-23	16	1.5499999999999998	IGLV7-43	10	0.08	0.06	0	0
M-563-G1-L-T1m-2110-D1-1	IGHV3-23	16	2.1	IGLV2-14	11	0.12	0.12	0	0
M-2005-G1-K-T1m-2110-D1-1	IGHV3-23	16	3.15	IGKV4-1	9	0.12	0.11	0	0
M-1418-G3-K-T1m-2110-D1-1	IGHV3-23	16	3.0	IGKV1-39	10	0.09	0.06	0	0
M-801-G1-K-T1m-2110-D1-1	IGHV3-23	16	2.2	IGKV1-5	9	0.12	0.09	0	0
M-894-G3-L-T1m-2110-D1-1	IGHV3-23	16	3.95	IGLV1-51	10	0.15	0.11	0	0
M-280-G2-L-T1m-2110-D1-1	IGHV3-74	11	1.8	IGLV2-23	10	0.13	0.1	0	0
M-2147-G2-L-T1m-2110-D1-1	IGHV3-11	20	3.35	IGLV6-57	10	0.09	0.07	0	0
M-293-G1-K-T1m-2110-D1-1	IGHV1-46	20	1.6500000000000006	IGKV4-1	9	0.08	0.07	0	0
M-420-G1-L-T1m-2110-D1-1	IGHV3-66	20	2.6000000000000005	IGLV3-1	9	0.17	0.16	0	0
M-586-G1-L-T1m-2110-D1-1	IGHV3-7	16	2.6500000000000004	IGLV3-19	11	0.01	0.01	0	0
M-2054-G1-L-T1m-2110-D1-1	IGHV5-10-1	16	3.2	IGLV2-14	11	0.12	0.12	0	0
M-2184-G1-L-T1m-2110-D1-1	IGHV5-10-1	16	1.75	IGLV3-21	10	0.13	0.12	0	0
M-462-G1-K-T1m-2110-D1-1	IGHV5-51	20	5.5	IGKV2-28	9	0.11	0.06	0	0
M-975-G1-L-T1m-2110-D1-1	IGHV5-51	20	3.8500000000000005	IGLV1-40	11	0.07	0.06	0	0
M-1119-G1-K-T1m-2110-D1-1	IGHV5-51	20	1.5500000000000003	IGKV4-1	9	0.12	0.13	0	0
M-1881-G3-K-T1m-2110-D1-1	IGHV4-34	20	5.8	IGKV1-39	9	0.1	0.1	0	0
M-1224-G3-K-T1m-2110-D1-1	IGHV4-34	20	5.55	IGKV1-39	9	0.05	0.05	0	0
M-1054-G1-L-T1m-2110-D1-1	IGHV3-74	11	2.1	IGLV3-21	11	0.12	0.11	0	0
M-1585-G2-K-T1m-2110-D1-1	IGHV3-72	10	1.4000000000000001	IGKV2-24	9	0.12	0.07	0	0
M-627-G2-L-T1m-2110-D1-1	IGHV4-34	20	2.5500000000000003	IGLV1-51	11	0.09	0.07	0	0
M-1960-G1-K-T1m-2110-D1-1	IGHV4-34	20	4.35	IGKV1-17	9	0.13	0.16	0	0
M-2019-G1-K-T1m-2110-D1-1	IGHV4-34	20	3.2	IGKV4-1	9	0.02	0.01	0	0
M-1057-G1-L-T1m-2110-D1-1	IGHV4-59	20	3.1500000000000004	IGLV7-46	10	0.06	0.05	0	0
M-2129-G1-K-T1m-2110-D1-1	IGHV4-59	20	4.35	IGKV1-12	9	0.05	0.02	0	0
M-1297-G1-K-T1m-2110-D1-1	IGHV3-53	20	1.7000000000000002	IGKV1-5	9	0.2	0.17	0	0
M-93-G1-L-T1m-2110-D1-1	IGHV1-69	20	2.5	IGLV3-21	11	0.21	0.17	0	0
M-603-G1-L-T1m-2110-D1-1	IGHV1-3	20	3.6500000000000004	IGLV1-44	12	0.15	0.15	0	0
M-765-G1-L-T1m-2110-D1-1	IGHV1-3	20	4.249999999999999	IGLV1-44	12	0.12	0.09	0	0
M-248-G2-L-T1m-2110-D1-1	IGHV3-7	7	1.85	IGLV1-44	11	0.03	0.01	0	0
M-2120-G1-L-T1m-2110-D1-1	IGHV3-15	20	6.1	IGLV3-10	11	0.07	0.06	0	0
M-2094-G3-L-T1m-2110-D1-1	IGHV3-74	11	1.6	IGLV2-8	10	0.12	0.1	0	0
M-1734-G1-K-T1m-2110-D1-1	IGHV3-21	16	1.65	IGKV1-5	10	0.16	0.15	0	0
M-1269-G1-L-T1m-2110-D1-1	IGHV3-21	16	4.35	IGLV2-14	10	0.0	0.0	0	0
M-1825-G2-K-T1m-2110-D1-1	IGHV3-23	20	3.7000000000000006	IGKV1-33	9	0.12	0.1	0	0
M-1284-G1-K-T1m-2110-D1-1	IGHV3-23	20	3.6	IGKV1-39	10	0.13	0.11	0	0
M-1401-G1-K-T1m-2110-D1-1	IGHV3-23	20	2.95	IGKV1-16	9	0.07	0.04	0	0
M-926-G2-L-T1m-2110-D1-1	IGHV3-21	20	1.2500000000000002	IGLV1-44	11	0.13	0.11	0	0
M-2013-G1-K-T1m-2110-D1-1	IGHV3-21	20	5.6499999999999995	IGKV3-11	10	0.03	0.02	0	0
M-1517-G1-L-T1m-2110-D1-1	IGHV3-21	20	2.9000000000000004	IGLV1-44	11	0.06	0.0	0	0
M-517-G1-K-T1m-2110-D1-1	IGHV3-21	20	3.65	IGKV3-20	10	0.13	0.07	0	0
M-556-G3-L-T1m-2110-D1-1	IGHV1-46	20	4.800000000000001	IGLV2-14	11	0.09	0.07	0	0
M-731-G3-L-T1m-2110-D1-1	IGHV4-34	20	4.050000000000001	IGLV3-19	11	0.12	0.13	0	0
M-1150-G2-K-T1m-2110-D1-1	IGHV1-2	20	0.9999999999999999	IGKV2-30	9	0.2	0.17	0	0
M-258-G2-K-T1m-2110-D1-1	IGHV1-2	20	0.9999999999999999	IGKV2-30	9	0.2	0.17	0	0
M-1102-G2-L-T1m-2110-D1-1	IGHV1-2	20	1.1500000000000001	IGLV2-8	10	0.09	0.06	0	0
M-225-G3-L-T1m-2110-D1-1	IGHV1-2	20	5.35	IGLV1-47	11	0.08	0.06	0	0
M-2172-G2-K-T1m-2110-D1-1	IGHV1-2	20	3.3000000000000003	IGKV2-28	8	0.08	0.05	0	0
M-432-G3-L-T1m-2110-D1-1	IGHV3-49	20	2.7	IGLV1-51	11	0.07	0.05	0	0
M-25-G1-K-T1m-2110-D1-1	IGHV1-69	16	2.1	IGKV3-11	10	0.17	0.16	0	0
M-281-G1-K-T1m-2110-D1-1	IGHV1-69	16	2.85	IGKV3-11	10	0.2	0.17	0	0
M-1631-G3-L-T1m-2110-D1-1	IGHV4-30-4	20	7.2	IGLV4-60	9	0.0	0.0	0	0
M-1036-X-K-T1m-2110-D1-1	IGHV3-23	20	6.6499999999999995	IGKV3-15	10	0.1	0.07	0	0
M-820-G1-L-T1m-2110-D1-1	IGHV3-23	20	4.449999999999999	IGLV2-14	11	0.11	0.07	0	0
M-1311-G2-L-T1m-2110-D1-1	IGHV3-74	11	1.95	IGLV1-51	11	0.1	0.09	0	0
