sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-3787-G3-L-G3-2208-P3-1	IGHV1-3	16	4.3999999999999995	IGLV3-19	10	0.03	0.02	0	0
M-2558-X-L-G3-2208-P3-1	IGHV1-3	16	3.1500000000000004	IGLV3-21	11	0.06	0.06	0	0
M-2121-G1-L-G3-2208-P3-1	IGHV4-38-2	20	5.199999999999999	IGLV3-25	11	0.03	0.04	0	0
M-134-G1-L-G3-2208-P3-1	IGHV4-30-4	14	0.6	IGLV3-19	10	0.18	0.15	0	0
M-2733-G1-L-G3-2208-P3-1	IGHV2-26	20	2.5500000000000003	IGLV3-21	11	0.12	0.12	0	0
M-2332-G1-K-G3-2208-P3-1	IGHV4-61	20	4.1499999999999995	IGKV3-11	9	0.13	0.1	0	0
M-3007-G1-K-G3-2208-P3-1	IGHV3-49	20	2.5	IGKV1-5	10	0.2	0.17	0	0
M-2449-G1-L-G3-2208-P3-1	IGHV3-15	16	4.699999999999999	IGLV1-47	12	0.06	0.06	0	0
M-3191-G1-L-G3-2208-P3-1	IGHV1-8	16	3.6	IGLV2-14	10	0.0	0.0	0	0
M-182-G1-K-G3-2208-P3-1	IGHV1-2	16	4.3999999999999995	IGKV4-1	9	0.09	0.07	0	0
M-2430-G4-L-G3-2208-P3-1	IGHV2-26	16	1.7000000000000002	IGLV3-21	11	0.18	0.11	0	0
M-2118-G1-L-G3-2208-P3-1	IGHV3-74	16	4.1499999999999995	IGLV1-51	11	0.06	0.04	0	0
M-339-G1-K-G3-2208-P3-1	IGHV1-69-2	20	3.5000000000000004	IGKV1-9	9	0.13	0.13	0	0
M-1579-G1-L-G3-2208-P3-1	IGHV4-30-4	14	1.35	IGLV3-1	9	0.14	0.13	0	0
M-1244-G1-L-G3-2208-P3-1	IGHV3-20	16	4.999999999999999	IGLV1-40	11	0.03	0.01	0	0
M-922-G3-K-G3-2208-P3-1	IGHV3-20	16	1.2500000000000002	IGKV1-17	9	0.13	0.09	0	0
M-605-G1-K-G3-2208-P3-1	IGHV3-53	16	4.6	IGKV3-11	11	0.23	0.18	0	0
M-2239-G1-K-G3-2208-P3-1	IGHV3-53	16	2.8	IGKV1-39	9	0.04	0.04	0	0
M-16-G1-K-G3-2208-P3-1	IGHV7-4-1	16	2.2000000000000006	IGKV2-30	10	0.05	0.04	0	0
M-1755-G1-L-G3-2208-P3-1	IGHV7-4-1	16	3.1500000000000004	IGLV4-69	9	0.03	0.02	0	0
M-2069-G3-L-G3-2208-P3-1	IGHV1-46	20	3.0500000000000003	IGLV3-21	11	0.13	0.13	0	0
M-3315-G1-K-G3-2208-P3-1	IGHV4-31	16	3.6	IGKV1-9	9	0.13	0.12	0	0
M-3459-G1-L-G3-2208-P3-1	IGHV4-31	16	4.3999999999999995	IGLV2-8	10	0.11	0.1	0	0
M-2172-G1-K-G3-2208-P3-1	IGHV2-70	16	2.5000000000000004	IGKV3-15	10	0.0	0.0	0	0
M-2904-G1-L-G3-2208-P3-1	IGHV4-30-4	14	2.5	IGLV3-21	13	0.13	0.11	0	0
M-477-G1-K-G3-2208-P3-1	IGHV4-31	16	3.25	IGKV1-33	10	0.09	0.07	0	0
M-3880-G1-L-G3-2208-P3-1	IGHV4-31	16	3.1500000000000004	IGLV1-44	12	0.09	0.06	0	0
M-531-G3-K-G3-2208-P3-1	IGHV4-30-4	16	4.1	IGKV1-5	9	0.04	0.04	0	0
M-199-G1-K-G3-2208-P3-1	IGHV3-23	20	3.2	IGKV4-1	8	0.06	0.05	0	0
M-900-G1-L-G3-2208-P3-1	IGHV3-23	16	2.6500000000000004	IGLV3-1	10	0.0	0.0	0	0
M-3817-G1-K-G3-2208-P3-1	IGHV3-23	16	3.9000000000000004	IGKV1-33	10	0.05	0.04	0	0
M-3556-G1-K-G3-2208-P3-1	IGHV3-23	16	1.3000000000000003	IGKV3-11	11	0.19	0.16	0	0
M-3521-G1-L-G3-2208-P3-1	IGHV3-23	16	2.6500000000000004	IGLV6-57	10	0.16	0.13	0	0
M-1598-G1-L-G3-2208-P3-1	IGHV4-30-4	14	3.45	IGLV2-11	11	0.11	0.1	0	0
M-2201-G1-L-G3-2208-P3-1	IGHV3-23	16	2.4500000000000006	IGLV2-8	12	0.12	0.09	0	0
M-325-G1-L-G3-2208-P3-1	IGHV4-4	16	1.4	IGLV1-40	11	0.16	0.16	0	0
M-1823-G1-K-G3-2208-P3-1	IGHV3-7	16	2.9000000000000004	IGKV1-9	9	0.09	0.07	0	0
M-1567-G1-L-G3-2208-P3-1	IGHV4-30-2	16	1.85	IGLV1-44	12	0.06	0.06	0	0
M-842-G1-L-G3-2208-P3-1	IGHV3-48	16	3.1500000000000004	IGLV2-23	10	0.0	0.0	0	0
M-1498-G1-K-G3-2208-P3-1	IGHV1-46	16	4.299999999999999	IGKV1-39	9	0.06	0.06	0	0
M-1585-G1-K-G3-2208-P3-1	IGHV1-18	16	4.499999999999999	IGKV3-11	8	0.14	0.11	0	0
M-3785-G1-K-G3-2208-P3-1	IGHV1-18	16	3.3000000000000003	IGKV3-11	9	0.02	0.01	0	0
M-2818-G1-K-G3-2208-P3-1	IGHV1-69	20	2.05	IGKV4-1	9	0.08	0.06	0	0
M-1167-G1-L-G3-2208-P3-1	IGHV4-30-4	14	2.0	IGLV2-14	11	0.19	0.15	0	0
M-676-G1-L-G3-2208-P3-1	IGHV1-69	20	3.6	IGLV2-11	10	0.05	0.06	0	0
M-693-G1-L-G3-2208-P3-1	IGHV1-69	20	4.55	IGLV2-23	10	0.06	0.04	0	0
M-3874-G1-K-G3-2208-P3-1	IGHV1-69	20	3.55	IGKV1D-16	9	0.02	0.02	0	0
M-2732-G1-K-G3-2208-P3-1	IGHV1-69	20	3.25	IGKV2-29	8	0.12	0.11	0	0
M-1477-G1-K-G3-2208-P3-1	IGHV1-69	20	4.15	IGKV1-39	9	0.23	0.2	0	0
M-537-G1-K-G3-2208-P3-1	IGHV1-69	20	4.6	IGKV1-5	9	0.01	0.01	0	0
M-1774-G1-L-G3-2208-P3-1	IGHV1-69	20	2.5000000000000004	IGLV3-19	12	0.13	0.12	0	0
M-546-G1-K-G3-2208-P3-1	IGHV1-69	20	6.05	IGKV4-1	9	0.1	0.07	0	0
M-2178-G1-K-G3-2208-P3-1	IGHV3-33	16	1.8500000000000003	IGKV4-1	9	0.18	0.12	0	0
M-475-G3-K-G3-2208-P3-1	IGHV4-30-4	14	2.7	IGKV3-20	8	0.17	0.16	0	0
M-1885-G1-L-G3-2208-P3-1	IGHV3-33	16	2.5500000000000003	IGLV1-44	11	0.02	0.01	0	0
M-3905-G4-K-G3-2208-P3-1	IGHV1-46	16	1.75	IGKV1-17	10	0.14	0.15	0	0
M-1747-G1-K-G3-2208-P3-1	IGHV1-46	16	2.7500000000000004	IGKV4-1	9	0.05	0.05	0	0
M-283-G1-K-G3-2208-P3-1	IGHV1-69	20	2.5000000000000004	IGKV1-5	5	0.18	0.16	0	0
M-887-G1-K-G3-2208-P3-1	IGHV1-69	20	0.9999999999999999	IGKV3-15	9	0.31	0.27	0	0
M-593-G1-K-G3-2208-P3-1	IGHV1-69	20	0.9999999999999999	IGKV3-15	9	0.24	0.18	0	0
M-437-G1-K-G3-2208-P3-1	IGHV1-69	20	3.25	IGKV3-15	10	0.12	0.09	0	0
M-3296-G1-L-G3-2208-P3-1	IGHV3-48	16	2.5500000000000003	IGLV1-40	12	0.18	0.17	0	0
M-3096-G1-L-G3-2208-P3-1	IGHV3-66	16	4.8999999999999995	IGLV2-8	11	0.16	0.17	0	0
M-851-G1-K-G3-2208-P3-1	IGHV4-30-4	14	1.9000000000000001	IGKV1-5	8	0.07	0.09	0	0
M-521-G1-K-G3-2208-P3-1	IGHV3-48	14	2.1500000000000004	IGKV4-1	9	0.05	0.04	0	0
M-3555-G1-L-G3-2208-P3-1	IGHV3-21	16	2.5000000000000004	IGLV2-11	11	0.07	0.02	0	0
M-181-G1-K-G3-2208-P3-1	IGHV3-21	16	2.5500000000000003	IGKV3-15	8	0.02	0.02	0	0
M-2579-G1-K-G3-2208-P3-1	IGHV3-21	16	2.4000000000000004	IGKV1-5	9	0.12	0.1	0	0
M-1343-G1-L-G3-2208-P3-1	IGHV3-21	16	1.7500000000000002	IGLV3-1	9	0.02	0.01	0	0
M-3813-G1-K-G3-2208-P3-1	IGHV3-21	16	3.0	IGKV1-39	9	0.16	0.13	0	0
M-615-G1-K-G3-2208-P3-1	IGHV3-21	16	1.3	IGKV1-39	9	0.17	0.12	0	0
M-3419-G1-L-G3-2208-P3-1	IGHV3-21	16	2.6	IGLV3-1	10	0.06	0.04	0	0
M-2712-G1-K-G3-2208-P3-1	IGHV3-21	16	1.55	IGKV3-15	9	0.09	0.06	0	0
M-1900-G2-L-G3-2208-P3-1	IGHV3-53	16	3.3500000000000005	IGLV1-51	11	0.15	0.11	0	0
M-3456-G1-L-G3-2208-P3-1	IGHV3-53	16	2.2	IGLV3-21	12	0.01	0.01	0	0
M-2965-G1-K-G3-2208-P3-1	IGHV1-24	16	1.5	IGKV3-15	10	0.14	0.1	0	0
M-2032-G1-K-G3-2208-P3-1	IGHV1-24	16	1.9500000000000002	IGKV1-9	9	0.12	0.1	0	0
M-37-G1-K-G3-2208-P3-1	IGHV1-24	16	2.85	IGKV3-11	8	0.1	0.07	0	0
M-2315-G1-L-G3-2208-P3-1	IGHV4-38-2	16	2.85	IGLV1-40	12	0.07	0.04	0	0
M-3210-G1-K-G3-2208-P3-1	IGHV4-38-2	16	1.5	IGKV4-1	9	0.06	0.04	0	0
M-518-X-K-G3-2208-P3-1	IGHV4-38-2	16	1.5	IGKV4-1	9	0.06	0.04	0	0
M-3184-G1-L-G3-2208-P3-1	IGHV3-20	16	1.6500000000000001	IGLV3-21	11	0.06	0.07	0	0
M-3274-G1-K-G3-2208-P3-1	IGHV3-23	16	1.9500000000000002	IGKV1D-8	9	0.11	0.07	0	0
M-1742-G2-L-G3-2208-P3-1	IGHV3-23	16	1.55	IGLV10-54	11	0.13	0.09	0	0
M-3881-G1-K-G3-2208-P3-1	IGHV3-23	16	1.3	IGKV1-5	8	0.12	0.09	0	0
M-3160-G1-L-G3-2208-P3-1	IGHV3-53	14	1.85	IGLV1-44	11	0.02	0.01	0	0
M-3394-G1-K-G3-2208-P3-1	IGHV1-69-2	16	1.1	IGKV3-15	10	0.13	0.13	0	0
M-1440-G1-K-G3-2208-P3-1	IGHV1-69	16	2.0	IGKV2-28	8	0.08	0.06	0	0
M-2198-G1-K-G3-2208-P3-1	IGHV1-69	16	3.7500000000000004	IGKV4-1	9	0.12	0.13	0	0
M-2646-G1-L-G3-2208-P3-1	IGHV1-69	16	3.7	IGLV1-51	11	0.12	0.12	0	0
M-490-G1-K-G3-2208-P3-1	IGHV1-69	16	4.249999999999999	IGKV3-20	9	0.05	0.04	0	0
M-1758-G3-L-G3-2208-P3-1	IGHV1-69	16	3.4000000000000004	IGLV1-44	11	0.08	0.05	0	0
M-1418-G1-K-G3-2208-P3-1	IGHV1-69	16	2.2	IGKV1-5	8	0.07	0.05	0	0
M-1357-G1-L-G3-2208-P3-1	IGHV1-69	16	4.0	IGLV2-14	10	0.06	0.04	0	0
M-2184-G4-L-G3-2208-P3-1	IGHV1-69	16	2.6500000000000004	IGLV2-11	10	0.11	0.07	0	0
M-3683-G1-K-G3-2208-P3-1	IGHV3-9	16	2.65	IGKV3-15	10	0.03	0.0	0	0
M-2211-G1-K-G3-2208-P3-1	IGHV5-51	14	4.7	IGKV3-15	12	0.02	0.01	0	0
M-3308-G1-K-G3-2208-P3-1	IGHV3-9	16	2.5500000000000003	IGKV1-39	9	0.05	0.04	0	0
M-513-G1-K-G3-2208-P3-1	IGHV4-39	16	4.3999999999999995	IGKV3-20	8	0.12	0.1	0	0
M-114-G1-K-G3-2208-P3-1	IGHV1-18	16	2.6	IGKV3-20	9	0.02	0.01	0	0
M-927-G2-L-G3-2208-P3-1	IGHV1-18	16	1.0	IGLV1-47	12	0.1	0.07	0	0
M-2920-G2-L-G3-2208-P3-1	IGHV1-18	16	3.0000000000000004	IGLV1-44	12	0.12	0.1	0	0
M-2138-G1-L-G3-2208-P3-1	IGHV1-18	16	2.5000000000000004	IGLV3-1	9	0.19	0.17	0	0
M-189-G1-K-G3-2208-P3-1	IGHV1-18	16	3.3000000000000003	IGKV2-30	9	0.05	0.05	0	0
M-383-G1-K-G3-2208-P3-1	IGHV4-4	16	4.8	IGKV3-15	10	0.12	0.11	0	0
M-3429-G1-K-G3-2208-P3-1	IGHV1-24	20	3.2	IGKV3-20	9	0.01	0.0	0	0
M-3225-G1-K-G3-2208-P3-1	IGHV3-9	16	2.7	IGKV3-15	10	0.03	0.02	0	0
M-1639-G4-K-G3-2208-P3-1	IGHV5-51	14	3.2	IGKV3-15	10	0.11	0.09	0	0
M-1182-G1-L-G3-2208-P3-1	IGHV3-11	16	1.7500000000000002	IGLV3-21	8	0.12	0.11	0	0
M-3320-G1-K-G3-2208-P3-1	IGHV3-11	16	2.5500000000000003	IGKV1-6	9	0.13	0.11	0	0
M-3601-G1-L-G3-2208-P3-1	IGHV5-51	16	1.6500000000000001	IGLV2-14	11	0.06	0.06	0	0
M-2360-G1-K-G3-2208-P3-1	IGHV5-51	16	3.2	IGKV4-1	9	0.08	0.05	0	0
M-121-G1-K-G3-2208-P3-1	IGHV5-51	16	2.0500000000000003	IGKV1-6	9	0.12	0.11	0	0
M-1460-G1-K-G3-2208-P3-1	IGHV3-30	16	3.6	IGKV1-5	8	0.03	0.0	0	0
M-1776-G1-L-G3-2208-P3-1	IGHV3-21	16	1.85	IGLV2-14	10	0.05	0.05	0	0
M-3772-G1-L-G3-2208-P3-1	IGHV1-69	16	3.5000000000000004	IGLV3-19	11	0.07	0.05	0	0
M-959-G1-K-G3-2208-P3-1	IGHV1-69	16	2.4	IGKV1-5	9	0.16	0.16	0	0
M-488-G1-K-G3-2208-P3-1	IGHV7-4-1	16	2.7500000000000004	IGKV1-39	9	0.06	0.05	0	0
M-1588-G3-L-G3-2208-P3-1	IGHV7-4-1	16	2.85	IGLV1-40	11	0.02	0.02	0	0
M-2301-G1-K-G3-2208-P3-1	IGHV1-69	16	1.0	IGKV3-11	9	0.12	0.1	0	0
M-508-G1-K-G3-2208-P3-1	IGHV1-69	16	3.0500000000000007	IGKV2D-29	9	0.11	0.07	0	0
M-3899-G1-K-G3-2208-P3-1	IGHV1-69	16	2.6	IGKV2-28	7	0.14	0.12	0	0
M-3025-G1-L-G3-2208-P3-1	IGHV1-69	16	3.0500000000000003	IGLV3-21	11	0.11	0.1	0	0
M-3283-G3-K-G3-2208-P3-1	IGHV1-69	16	2.4000000000000004	IGKV3-11	9	0.0	0.0	0	0
M-1425-G1-K-G3-2208-P3-1	IGHV1-69	16	1.4	IGKV4-1	9	0.04	0.04	0	0
M-1825-G4-L-G3-2208-P3-1	IGHV5-51	14	2.1	IGLV3-1	9	0.12	0.11	0	0
M-1327-G1-L-G3-2208-P3-1	IGHV2-70	16	2.8500000000000005	IGLV3-21	10	0.1	0.07	0	0
M-2528-G1-K-G3-2208-P3-1	IGHV3-33	16	2.25	IGKV3-15	10	0.12	0.11	0	0
M-3088-G1-L-G3-2208-P3-1	IGHV1-24	16	5.55	IGLV3-21	11	0.03	0.01	0	0
M-3614-G1-L-G3-2208-P3-1	IGHV3-74	16	1.1	IGLV3-21	10	0.06	0.06	0	0
M-3385-G1-L-G3-2208-P3-1	IGHV3-74	16	1.1	IGLV3-21	10	0.05	0.02	0	0
M-975-G1-K-G3-2208-P3-1	IGHV3-43	16	3.0500000000000003	IGKV4-1	10	0.29	0.29	0	0
M-1151-X-L-G3-2208-P3-1	IGHV6-1	16	2.85	IGLV1-47	11	0.07	0.06	0	0
M-1168-G1-L-G3-2208-P3-1	IGHV3-21	20	4.05	IGLV3-21	11	0.11	0.05	0	0
M-1978-G1-K-G3-2208-P3-1	IGHV1-8	16	3.2	IGKV1-39	9	0.14	0.11	0	0
M-87-G1-L-G3-2208-P3-1	IGHV3-30	16	1.3	IGLV3-21	11	0.15	0.12	0	0
M-355-G1-L-G3-2208-P3-1	IGHV3-30-3	16	1.9500000000000002	IGLV2-14	10	0.05	0.04	0	0
M-1848-G1-L-G3-2208-P3-1	IGHV5-51	14	2.95	IGLV3-19	12	0.12	0.12	0	0
M-1447-G1-L-G3-2208-P3-1	IGHV3-30	16	2.3500000000000005	IGLV3-21	11	0.07	0.06	0	0
M-115-G1-L-G3-2208-P3-1	IGHV3-30	16	1.6500000000000001	IGLV1-47	11	0.0	0.0	0	0
M-1750-G1-K-G3-2208-P3-1	IGHV4-59	16	1.3	IGKV3-20	10	0.02	0.01	0	0
M-2492-G1-L-G3-2208-P3-1	IGHV4-59	16	1.4	IGLV2-14	10	0.13	0.1	0	0
M-2636-G1-L-G3-2208-P3-1	IGHV4-59	16	3.1500000000000004	IGLV9-49	13	0.02	0.01	0	0
M-3698-G1-K-G3-2208-P3-1	IGHV4-59	16	1.9000000000000001	IGKV3-11	10	0.19	0.2	0	0
M-941-G1-L-G3-2208-P3-1	IGHV1-69-2	16	2.35	IGLV2-14	10	0.16	0.18	0	0
M-342-G1-K-G3-2208-P3-1	IGHV5-51	14	3.05	IGKV1-27	11	0.13	0.07	0	0
M-2633-G1-L-G3-2208-P3-1	IGHV2-5	16	4.9	IGLV2-23	11	0.03	0.02	0	0
M-2248-G1-K-G3-2208-P3-1	IGHV3-30	16	3.6500000000000004	IGKV3-11	9	0.09	0.07	0	0
M-2321-G3-L-G3-2208-P3-1	IGHV3-30	16	5.799999999999999	IGLV2-14	10	0.0	0.0	0	0
M-943-G1-K-G3-2208-P3-1	IGHV3-30-3	16	2.8500000000000005	IGKV3-15	10	0.03	0.0	0	0
M-150-G1-K-G3-2208-P3-1	IGHV3-30	16	4.1499999999999995	IGKV3-15	10	0.1	0.06	0	0
M-1166-G1-L-G3-2208-P3-1	IGHV3-30-3	16	3.5	IGLV3-1	9	0.19	0.18	0	0
M-3848-G1-L-G3-2208-P3-1	IGHV3-30	16	3.7500000000000004	IGLV3-21	12	0.17	0.11	0	0
M-3373-G1-K-G3-2208-P3-1	IGHV3-30	16	4.1499999999999995	IGKV3-15	10	0.05	0.05	0	0
M-727-G1-K-G3-2208-P3-1	IGHV3-30	16	1.5500000000000005	IGKV1-5	9	0.1	0.07	0	0
M-930-G1-L-G3-2208-P3-1	IGHV3-30	16	2.85	IGLV1-51	12	0.17	0.12	0	0
M-1576-G1-K-G3-2208-P3-1	IGHV5-51	14	1.2000000000000002	IGKV3-20	9	0.12	0.1	0	0
M-1053-G3-K-G3-2208-P3-1	IGHV3-30	16	3.95	IGKV1-39	10	0.14	0.09	0	0
M-964-G1-L-G3-2208-P3-1	IGHV3-30	16	0.8999999999999999	IGLV1-47	12	0.08	0.04	0	0
M-1589-G1-K-G3-2208-P3-1	IGHV1-18	16	2.95	IGKV1-17	9	0.06	0.04	0	0
M-1689-G2-L-G3-2208-P3-1	IGHV3-15	16	2.5500000000000003	IGLV1-47	11	0.12	0.06	0	0
M-1820-G2-L-G3-2208-P3-1	IGHV3-15	16	2.2500000000000004	IGLV1-44	11	0.28	0.22	0	0
M-256-G2-K-G3-2208-P3-1	IGHV3-15	16	3.45	IGKV3-11	10	0.0	0.0	0	0
M-1438-G1-K-G3-2208-P3-1	IGHV1-69-2	16	3.7	IGKV1-16	9	0.13	0.15	0	0
M-2938-G1-K-G3-2208-P3-1	IGHV1-8	16	1.2000000000000002	IGKV1-33	9	0.24	0.24	0	0
M-1632-G1-K-G3-2208-P3-1	IGHV1-8	16	2.25	IGKV3-20	9	0.11	0.1	0	0
M-1891-G1-K-G3-2208-P3-1	IGHV1-8	16	3.1500000000000004	IGKV3-20	8	0.1	0.1	0	0
M-363-G1-L-G3-2208-P3-1	IGHV5-51	14	1.75	IGLV3-25	11	0.0	0.0	0	0
M-958-G1-K-G3-2208-P3-1	IGHV3-49	14	2.0500000000000003	IGKV1-27	9	0.08	0.05	0	0
M-2368-G1-K-G3-2208-P3-1	IGHV3-11	16	3.35	IGKV3-15	10	0.11	0.06	0	0
M-2040-G1-K-G3-2208-P3-1	IGHV3-11	16	3.15	IGKV2-28	9	0.06	0.05	0	0
M-985-G3-L-G3-2208-P3-1	IGHV3-11	16	1.55	IGLV3-1	10	0.11	0.1	0	0
M-552-G1-K-G3-2208-P3-1	IGHV3-11	16	2.9000000000000004	IGKV3-20	9	0.14	0.12	0	0
M-1920-G1-L-G3-2208-P3-1	IGHV3-11	16	4.949999999999999	IGLV1-51	11	0.01	0.01	0	0
M-2179-G1-L-G3-2208-P3-1	IGHV3-11	16	2.05	IGLV6-57	10	0.12	0.06	0	0
M-631-G1-K-G3-2208-P3-1	IGHV3-11	16	2.95	IGKV3-15	10	0.09	0.04	0	0
M-1180-G2-K-G3-2208-P3-1	IGHV1-2	16	2.0	IGKV4-1	10	0.13	0.12	0	0
M-327-G1-L-G3-2208-P3-1	IGHV1-2	16	2.6	IGLV1-51	11	0.13	0.12	0	0
M-157-G1-L-G3-2208-P3-1	IGHV5-51	14	2.1	IGLV1-40	11	0.07	0.06	0	0
M-2291-G1-L-G3-2208-P3-1	IGHV1-2	16	3.8000000000000003	IGLV1-40	12	0.13	0.12	0	0
M-1473-G3-K-G3-2208-P3-1	IGHV1-2	16	3.15	IGKV1-5	9	0.1	0.06	0	0
M-2641-G1-L-G3-2208-P3-1	IGHV1-2	16	1.8	IGLV5-45	9	0.14	0.12	0	0
M-2825-G1-K-G3-2208-P3-1	IGHV1-2	16	2.2	IGKV1-33	8	0.12	0.12	0	0
M-952-G2-K-G3-2208-P3-1	IGHV4-61	16	1.55	IGKV3-20	10	0.15	0.1	0	0
M-3415-G1-K-G3-2208-P3-1	IGHV4-61	16	3.0	IGKV1-9	9	0.08	0.05	0	0
M-2966-G3-K-G3-2208-P3-1	IGHV4-61	16	2.6	IGKV1-6	9	0.11	0.07	0	0
M-1483-G2-L-G3-2208-P3-1	IGHV4-61	16	4.15	IGLV2-14	10	0.05	0.05	0	0
M-397-G1-L-G3-2208-P3-1	IGHV4-61	16	3.7	IGLV1-40	11	0.09	0.09	0	0
M-2769-G1-K-G3-2208-P3-1	IGHV4-61	16	3.7	IGKV2-28	9	0.08	0.05	0	0
M-708-G3-L-G3-2208-P3-1	IGHV5-51	14	1.7000000000000002	IGLV3-19	12	0.14	0.1	0	0
M-2504-G1-L-G3-2208-P3-1	IGHV4-61	16	3.05	IGLV1-40	11	0.0	0.0	0	0
M-1443-G1-K-G3-2208-P3-1	IGHV4-61	16	2.5	IGKV1-33	9	0.22	0.2	0	0
M-3561-G1-L-G3-2208-P3-1	IGHV1-2	20	2.9000000000000004	IGLV6-57	10	0.06	0.05	0	0
M-694-G3-L-G3-2208-P3-1	IGHV1-2	20	4.0	IGLV2-11	8	0.09	0.1	0	0
M-2139-G1-L-G3-2208-P3-1	IGHV1-2	20	3.1	IGLV3-21	11	0.11	0.11	0	0
M-3781-G1-K-G3-2208-P3-1	IGHV1-2	20	1.4500000000000002	IGKV1-39	9	0.24	0.26	0	0
M-2140-G1-K-G3-2208-P3-1	IGHV5-51	14	2.8	IGKV1-5	9	0.17	0.17	0	0
M-2874-G1-K-G3-2208-P3-1	IGHV1-2	20	2.5500000000000003	IGKV3-20	10	0.04	0.05	0	0
M-1652-G1-K-G3-2208-P3-1	IGHV3-33	16	2.3000000000000003	IGKV1-16	9	0.02	0.0	0	0
M-2402-G3-L-G3-2208-P3-1	IGHV1-18	16	2.35	IGLV3-16	10	0.15	0.12	0	0
M-1916-G1-K-G3-2208-P3-1	IGHV1-18	16	3.6	IGKV1-13	9	0.12	0.1	0	0
M-179-G1-K-G3-2208-P3-1	IGHV1-18	16	2.5500000000000003	IGKV3-15	11	0.0	0.0	0	0
M-2318-G1-K-G3-2208-P3-1	IGHV4-38-2	16	4.249999999999999	IGKV3-15	10	0.1	0.09	0	0
M-1270-G1-L-G3-2208-P3-1	IGHV4-38-2	16	3.25	IGLV3-21	12	0.05	0.05	0	0
M-3844-G1-K-G3-2208-P3-1	IGHV5-51	14	1.7	IGKV1-6	9	0.04	0.04	0	0
M-2331-G3-L-G3-2208-P3-1	IGHV4-38-2	16	3.2500000000000004	IGLV3-1	10	0.12	0.12	0	0
M-2948-G1-L-G3-2208-P3-1	IGHV2-5	16	2.4000000000000004	IGLV3-25	11	0.02	0.02	0	0
M-3480-G3-L-G3-2208-P3-1	IGHV2-5	16	2.4000000000000004	IGLV3-1	8	0.02	0.0	0	0
M-1273-G1-L-G3-2208-P3-1	IGHV2-5	16	3.0500000000000003	IGLV6-57	9	0.07	0.06	0	0
M-3438-G1-L-G3-2208-P3-1	IGHV2-5	16	4.0	IGLV3-21	12	0.01	0.01	0	0
M-3666-G3-K-G3-2208-P3-1	IGHV2-5	16	4.95	IGKV3-20	10	0.05	0.04	0	0
M-3513-G1-K-G3-2208-P3-1	IGHV2-5	16	3.55	IGKV1-39	9	0.09	0.06	0	0
M-1066-G1-K-G3-2208-P3-1	IGHV3-20	16	2.15	IGKV4-1	9	0.13	0.11	0	0
M-2855-G1-L-G3-2208-P3-1	IGHV3-20	16	4.550000000000001	IGLV3-25	12	0.1	0.09	0	0
M-1577-G4-L-G3-2208-P3-1	IGHV3-20	16	3.2	IGLV1-40	12	0.0	0.0	0	0
M-2931-G1-K-G3-2208-P3-1	IGHV5-51	14	1.65	IGKV1-9	10	0.19	0.22	0	0
M-2109-G3-K-G3-2208-P3-1	IGHV3-20	16	2.95	IGKV1-39	9	0.09	0.07	0	0
M-2627-G1-L-G3-2208-P3-1	IGHV3-20	16	2.5500000000000003	IGLV3-1	12	0.27	0.26	0	0
M-1297-G1-K-G3-2208-P3-1	IGHV3-72	16	3.0	IGKV1-13	9	0.1	0.07	0	0
M-3102-G1-L-G3-2208-P3-1	IGHV4-30-4	16	3.5500000000000003	IGLV2-14	10	0.08	0.07	0	0
M-960-G1-K-G3-2208-P3-1	IGHV4-30-2	16	2.6500000000000004	IGKV4-1	11	0.24	0.18	0	0
M-1119-G1-L-G3-2208-P3-1	IGHV2-26	16	4.55	IGLV3-21	11	0.05	0.05	0	0
M-2115-G1-L-G3-2208-P3-1	IGHV2-26	16	2.95	IGLV1-40	11	0.02	0.01	0	0
M-3029-G1-K-G3-2208-P3-1	IGHV3-49	16	4.550000000000001	IGKV1-39	9	0.05	0.04	0	0
M-3889-G1-K-G3-2208-P3-1	IGHV3-49	16	2.6500000000000004	IGKV1-9	10	0.05	0.05	0	0
M-885-G1-K-G3-2208-P3-1	IGHV3-49	16	3.9000000000000004	IGKV3-15	11	0.2	0.18	0	0
M-3244-G1-L-G3-2208-P3-1	IGHV3-49	16	3.6	IGLV2-14	11	0.05	0.02	0	0
M-1173-G1-L-G3-2208-P3-1	IGHV5-51	16	3.3000000000000003	IGLV1-47	11	0.08	0.07	0	0
M-434-G1-K-G3-2208-P3-1	IGHV5-51	16	3.4	IGKV3-15	10	0.1	0.06	0	0
M-3487-G3-K-G3-2208-P3-1	IGHV3-66	16	3.2	IGKV3-15	10	0.16	0.12	0	0
M-1008-G1-K-G3-2208-P3-1	IGHV4-4	16	3.0000000000000004	IGKV1-33	10	0.01	0.01	0	0
M-3851-G1-L-G3-2208-P3-1	IGHV4-4	16	2.9000000000000004	IGLV2-14	11	0.07	0.05	0	0
M-266-G3-K-G3-2208-P3-1	IGHV4-4	16	0.8999999999999999	IGKV3-20	9	0.13	0.12	0	0
M-1970-G1-K-G3-2208-P3-1	IGHV4-4	16	3.7	IGKV3-15	11	0.02	0.01	0	0
