sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-4938-G1-K-G4-2302-P4-1	IGHV3-30	17	2.15	IGKV1-9	10	0.15	0.12	0	0
M-4050-G1-L-G4-2302-P4-1	IGHV3-30	17	3.25	IGLV1-44	11	0.07	0.04	0	0
M-4229-G2-L-G4-2302-P4-1	IGHV3-30	17	4.8999999999999995	IGLV6-57	9	0.05	0.02	0	0
M-517-D-L-G4-2302-P4-1	IGHV3-30	17	5.249999999999999	IGLV1-51	12	0.15	0.12	0	0
M-1322-A1-K-G4-2302-P4-1	IGHV3-30	17	4.75	IGKV3-20	8	0.09	0.07	0	0
M-857-G1-L-G4-2302-P4-1	IGHV1-2	16	5.6499999999999995	IGLV2-14	10	0.05	0.02	0	0
M-4284-G1-L-G4-2302-P4-1	IGHV3-30	17	4.6499999999999995	IGLV2-11	10	0.08	0.07	0	0
M-1918-G1-L-G4-2302-P4-1	IGHV3-30	17	4.05	IGLV3-19	11	0.13	0.11	0	0
M-563-G1-L-G4-2302-P4-1	IGHV3-30	17	2.8500000000000005	IGLV1-51	11	0.25	0.22	0	0
M-1596-G1-K-G4-2302-P4-1	IGHV7-4-1	17	4.9	IGKV1-5	9	0.14	0.12	0	0
M-501-M-K-G4-2302-P4-1	IGHV7-4-1	17	1.1	IGKV1-39	10	0.14	0.12	0	0
M-76-G1-K-G4-2302-P4-1	IGHV1-8	17	2.6	IGKV3-20	9	0.14	0.13	0	0
M-1752-M-K-G4-2302-P4-1	IGHV1-8	17	2.25	IGKV1-17	9	0.06	0.06	0	0
M-163-G3-L-G4-2302-P4-1	IGHV1-8	17	1.75	IGLV1-51	12	0.03	0.04	0	0
M-1732-G2-K-G4-2302-P4-1	IGHV1-2	16	3.4000000000000004	IGKV1-5	9	0.09	0.06	0	0
M-2273-G1-K-G4-2302-P4-1	IGHV1-24	17	2.5000000000000004	IGKV4-1	10	0.25	0.24	0	0
M-4667-G4-K-G4-2302-P4-1	IGHV1-24	17	2.3000000000000003	IGKV4-1	9	0.19	0.2	0	0
M-305-M-K-G4-2302-P4-1	IGHV1-24	17	3.3	IGKV2-28	9	0.07	0.07	0	0
M-1631-G1-L-G4-2302-P4-1	IGHV1-24	17	4.8	IGLV4-69	9	0.17	0.13	0	0
M-2070-G1-L-G4-2302-P4-1	IGHV1-24	17	4.8	IGLV4-69	9	0.12	0.09	0	0
M-1194-G1-L-G4-2302-P4-1	IGHV1-24	17	1.7999999999999998	IGLV3-25	12	0.13	0.1	0	0
M-3781-G1-K-G4-2302-P4-1	IGHV1-24	17	2.7500000000000004	IGKV4-1	9	0.24	0.22	0	0
M-3744-M-K-G4-2302-P4-1	IGHV3-9	17	2.3	IGKV1-NL1	9	0.07	0.09	0	0
M-3164-M-K-G4-2302-P4-1	IGHV3-21	17	1.85	IGKV3-20	9	0.1	0.1	0	0
M-4352-G1-K-G4-2302-P4-1	IGHV3-21	17	2.75	IGKV2-29	9	0.02	0.01	0	0
M-1313-M-L-G4-2302-P4-1	IGHV4-38-2	16	2.3000000000000003	IGLV1-47	11	0.0	0.0	0	0
M-2086-G1-K-G4-2302-P4-1	IGHV4-39	21	5.199999999999999	IGKV1-33	10	0.14	0.13	0	0
M-631-M-K-G4-2302-P4-1	IGHV3-21	17	1.5500000000000003	IGKV1-27	8	0.17	0.16	0	0
M-298-A1-K-G4-2302-P4-1	IGHV3-21	17	1.9000000000000001	IGKV3-15	9	0.07	0.05	0	0
M-3775-M-K-G4-2302-P4-1	IGHV3-21	17	2.95	IGKV3-20	9	0.0	0.0	0	0
M-1277-M-L-G4-2302-P4-1	IGHV3-21	17	2.5	IGLV1-47	11	0.12	0.12	0	0
M-3808-M-K-G4-2302-P4-1	IGHV1-2	17	2.5	IGKV1D-16	9	0.0	0.0	0	0
M-4927-M-K-G4-2302-P4-1	IGHV1-2	17	1.7000000000000002	IGKV1-5	5	0.12	0.09	1	0
M-314-M-L-G4-2302-P4-1	IGHV1-2	17	3.3000000000000003	IGLV2-14	11	0.0	0.0	0	0
M-4065-A1-L-G4-2302-P4-1	IGHV1-2	17	2.05	IGLV1-44	12	0.06	0.06	0	0
M-92-G1-K-G4-2302-P4-1	IGHV1-2	17	2.6	IGKV1-12	9	0.12	0.11	0	0
M-213-G1-L-G4-2302-P4-1	IGHV3-53	21	3.3	IGLV3-21	10	0.09	0.06	0	0
M-4519-M-K-G4-2302-P4-1	IGHV1-2	17	3.1500000000000004	IGKV3-20	9	0.1	0.12	0	0
M-562-G1-L-G4-2302-P4-1	IGHV1-2	17	2.15	IGLV1-47	12	0.03	0.02	0	0
M-4304-G3-K-G4-2302-P4-1	IGHV1-2	17	2.6500000000000004	IGKV2D-29	9	0.14	0.17	0	0
M-3788-G1-L-G4-2302-P4-1	IGHV1-2	17	3.5	IGLV1-40	11	0.06	0.07	0	0
M-3271-M-L-G4-2302-P4-1	IGHV3-20	17	4.65	IGLV3-25	13	0.12	0.11	0	0
M-3009-M-L-G4-2302-P4-1	IGHV3-20	17	2.15	IGLV2-23	9	0.03	0.02	0	0
M-4227-G1-K-G4-2302-P4-1	IGHV3-20	17	2.3000000000000003	IGKV1-5	9	0.11	0.1	0	0
M-4870-M-K-G4-2302-P4-1	IGHV3-20	17	1.9000000000000001	IGKV1-9	9	0.06	0.02	0	0
M-4591-G2-K-G4-2302-P4-1	IGHV2-5	17	2.5	IGKV1-5	8	0.06	0.02	0	0
M-1843-M-L-G4-2302-P4-1	IGHV3-74	16	3.1500000000000004	IGLV8-61	10	0.08	0.06	0	0
M-700-M-K-G4-2302-P4-1	IGHV2-5	17	4.5	IGKV3-20	10	0.06	0.05	0	0
M-2822-G1-K-G4-2302-P4-1	IGHV2-5	17	4.15	IGKV3-11	9	0.12	0.06	0	0
M-3804-A1-K-G4-2302-P4-1	IGHV2-5	17	4.15	IGKV3-15	9	0.12	0.12	0	0
M-3246-M-L-G4-2302-P4-1	IGHV2-5	17	5.15	IGLV3-1	8	0.06	0.04	0	0
M-620-G1-L-G4-2302-P4-1	IGHV2-5	17	4.550000000000001	IGLV3-1	9	0.07	0.06	0	0
M-2941-M-L-G4-2302-P4-1	IGHV2-5	17	3.1500000000000004	IGLV3-19	11	0.08	0.06	0	0
M-162-M-K-G4-2302-P4-1	IGHV2-5	17	4.85	IGKV1-13	9	0.04	0.01	0	0
M-1323-M-K-G4-2302-P4-1	IGHV2-5	17	3.9000000000000004	IGKV3-20	9	0.03	0.02	0	0
M-1502-G2-L-G4-2302-P4-1	IGHV2-5	17	2.8	IGLV2-23	11	0.08	0.06	0	0
M-1800-G1-L-G4-2302-P4-1	IGHV2-5	17	4.2	IGLV1-47	12	0.13	0.1	0	0
M-2977-G1-K-G4-2302-P4-1	IGHV2-5	17	5.7	IGKV3-11	9	0.0	0.0	0	0
M-4154-M-L-G4-2302-P4-1	IGHV3-23	21	4.749999999999999	IGLV2-14	10	0.16	0.13	0	0
M-3666-M-L-G4-2302-P4-1	IGHV3-23	21	4.749999999999999	IGLV2-14	10	0.15	0.13	0	0
M-1594-G3-L-G4-2302-P4-1	IGHV2-5	17	3.05	IGLV1-40	10	0.12	0.1	0	0
M-1939-G1-L-G4-2302-P4-1	IGHV3-9	17	2.6	IGLV2-14	11	0.1	0.09	0	0
M-998-A1-K-G4-2302-P4-1	IGHV3-9	17	2.55	IGKV3-20	9	0.15	0.11	0	0
M-1031-G1-L-G4-2302-P4-1	IGHV3-9	17	1.7000000000000002	IGLV6-57	10	0.08	0.06	0	0
M-731-G1-K-G4-2302-P4-1	IGHV3-9	17	2.1	IGKV1-13	5	0.06	0.04	0	0
M-234-G1-K-G4-2302-P4-1	IGHV3-9	17	4.4	IGKV1D-13	9	0.11	0.07	0	0
M-2246-G1-L-G4-2302-P4-1	IGHV3-21	17	4.449999999999999	IGLV1-40	12	0.09	0.04	0	0
M-1189-M-K-G4-2302-P4-1	IGHV1-3	17	2.1500000000000004	IGKV2-30	9	0.05	0.02	0	0
M-4201-M-L-G4-2302-P4-1	IGHV3-23	21	3.8000000000000003	IGLV3-21	11	0.17	0.16	0	0
M-4925-M-K-G4-2302-P4-1	IGHV3-13	17	2.15	IGKV3-20	12	0.14	0.13	0	0
M-1677-M-K-G4-2302-P4-1	IGHV3-13	17	2.15	IGKV3-20	12	0.14	0.13	0	0
M-1937-A1-K-G4-2302-P4-1	IGHV3-13	17	2.25	IGKV1-27	9	0.13	0.11	0	0
M-1797-M-K-G4-2302-P4-1	IGHV5-51	17	2.2	IGKV1-8	9	0.2	0.22	0	0
M-4037-M-K-G4-2302-P4-1	IGHV5-51	17	2.2	IGKV1-8	9	0.15	0.17	0	0
M-3840-G1-L-G4-2302-P4-1	IGHV5-51	17	3.5	IGLV2-23	10	0.1	0.09	0	0
M-2841-G1-K-G4-2302-P4-1	IGHV5-51	17	4.85	IGKV4-1	9	0.07	0.04	0	0
M-3311-G1-L-G4-2302-P4-1	IGHV5-51	17	3.8	IGLV2-14	11	0.12	0.11	0	0
M-831-M-K-G4-2302-P4-1	IGHV3-23	17	2.75	IGKV3-20	9	0.09	0.07	0	0
M-4375-M-K-G4-2302-P4-1	IGHV3-23	17	2.6500000000000004	IGKV3-15	9	0.09	0.04	0	0
M-650-M-K-G4-2302-P4-1	IGHV3-64	17	2.95	IGKV1-33	10	0.08	0.1	0	0
M-2452-M-L-G4-2302-P4-1	IGHV6-1	17	3.45	IGLV1-44	12	0.08	0.06	0	0
M-4165-A1-K-G4-2302-P4-1	IGHV3-23	21	4.1	IGKV1-5	9	0.0	0.0	0	0
M-1227-M-K-G4-2302-P4-1	IGHV3-73	17	2.2	IGKV1-33	8	0.04	0.01	0	0
M-2492-M-L-G4-2302-P4-1	IGHV2-26	13	3.05	IGLV1-51	11	0.04	0.05	0	0
M-3404-M-K-G4-2302-P4-1	IGHV3-33	17	3.45	IGKV3-20	9	0.07	0.06	0	0
M-3290-G1-K-G4-2302-P4-1	IGHV3-33	17	3.2	IGKV1-5	9	0.13	0.12	0	0
M-1898-M-K-G4-2302-P4-1	IGHV3-33	17	4.35	IGKV3-11	10	0.0	0.0	0	0
M-3487-M-K-G4-2302-P4-1	IGHV3-33	17	2.45	IGKV4-1	9	0.0	0.0	0	0
M-2242-G1-K-G4-2302-P4-1	IGHV3-33	17	1.05	IGKV1-33	9	0.19	0.16	0	0
M-4858-G2-L-G4-2302-P4-1	IGHV3-72	13	1.45	IGLV1-47	12	0.09	0.05	0	0
M-4118-M-L-G4-2302-P4-1	IGHV3-7	13	2.0500000000000003	IGLV10-54	11	0.06	0.04	0	0
M-3183-G1-K-G4-2302-P4-1	IGHV3-33	16	2.95	IGKV1-5	9	0.01	0.01	0	0
M-2478-M-K-G4-2302-P4-1	IGHV3-30	20	2.3000000000000007	IGKV1-5	9	0.22	0.2	0	0
M-334-G3-L-G4-2302-P4-1	IGHV3-30	20	5.1	IGLV3-21	11	0.05	0.02	0	0
M-3260-M-L-G4-2302-P4-1	IGHV3-30	20	4.6	IGLV1-51	11	0.14	0.15	0	0
M-1523-M-L-G4-2302-P4-1	IGHV3-30	20	3.7	IGLV2-14	11	0.02	0.01	0	0
M-354-M-K-G4-2302-P4-1	IGHV3-30	20	3.75	IGKV2-28	9	0.21	0.17	0	0
M-2670-G3-K-G4-2302-P4-1	IGHV3-30	20	2.0	IGKV3-20	9	0.12	0.1	0	0
M-3578-G1-K-G4-2302-P4-1	IGHV3-30	20	5.449999999999999	IGKV1-5	9	0.01	0.0	0	0
M-4025-G2-K-G4-2302-P4-1	IGHV3-74	16	0.7999999999999999	IGKV1-5	9	0.06	0.04	0	0
M-3416-M-K-G4-2302-P4-1	IGHV3-30	20	4.0	IGKV1-NL1	9	0.1	0.06	0	0
M-3884-G1-L-G4-2302-P4-1	IGHV3-30	20	3.3000000000000003	IGLV3-1	9	0.07	0.06	0	0
M-2044-M-K-G4-2302-P4-1	IGHV3-30	20	2.85	IGKV1-5	9	0.02	0.02	0	0
M-2577-G1-K-G4-2302-P4-1	IGHV3-30	20	1.7000000000000002	IGKV3-11	9	0.11	0.06	0	0
M-3157-M-K-G4-2302-P4-1	IGHV3-30	20	3.95	IGKV1-9	9	0.1	0.05	0	0
M-1333-A2-K-G4-2302-P4-1	IGHV3-30	20	2.6	IGKV3-15	11	0.14	0.07	0	0
M-3495-G3-K-G4-2302-P4-1	IGHV3-30	20	4.25	IGKV1-6	9	0.14	0.12	0	0
M-3877-M-K-G4-2302-P4-1	IGHV3-30	20	2.6000000000000005	IGKV1-12	9	0.12	0.09	0	0
M-3841-M-K-G4-2302-P4-1	IGHV3-74	16	5.1	IGKV1-5	8	0.06	0.05	0	0
M-4412-G1-K-G4-2302-P4-1	IGHV3-30	20	3.5500000000000003	IGKV2-30	9	0.08	0.06	0	0
M-4323-G1-L-G4-2302-P4-1	IGHV3-30	20	2.9	IGLV2-8	9	0.18	0.16	0	0
M-920-G1-K-G4-2302-P4-1	IGHV1-18	13	1.1500000000000001	IGKV4-1	9	0.07	0.04	0	0
M-3256-G3-L-G4-2302-P4-1	IGHV3-72	17	1.75	IGLV3-10	12	0.1	0.09	0	0
M-1955-M-K-G4-2302-P4-1	IGHV3-64D	13	2.1	IGKV3-20	10	0.04	0.02	0	0
M-2317-D-L-G4-2302-P4-1	IGHV1-69	17	3.1500000000000004	IGLV2-14	9	0.28	0.27	0	0
M-1351-G1-K-G4-2302-P4-1	IGHV1-69	17	3.5500000000000003	IGKV1-27	9	0.16	0.15	0	0
M-1807-G1-K-G4-2302-P4-1	IGHV1-69	17	2.15	IGKV1-27	9	0.19	0.16	0	0
M-482-G1-K-G4-2302-P4-1	IGHV4-39	16	3.0000000000000004	IGKV1-5	9	0.13	0.11	0	0
M-2659-M-K-G4-2302-P4-1	IGHV3-66	17	2.4	IGKV1-33	9	0.1	0.09	0	0
M-1913-M-K-G4-2302-P4-1	IGHV3-66	17	2.3	IGKV1-33	9	0.11	0.09	0	0
M-4582-M-K-G4-2302-P4-1	IGHV4-34	13	2.5500000000000003	IGKV1-27	9	0.17	0.15	0	0
M-1511-G3-K-G4-2302-P4-1	IGHV4-34	13	1.1500000000000001	IGKV3-20	9	0.05	0.06	0	0
M-721-M-L-G4-2302-P4-1	IGHV3-15	17	0.9999999999999999	IGLV2-8	10	0.12	0.09	0	0
M-3658-M-K-G4-2302-P4-1	IGHV3-15	17	3.5000000000000004	IGKV3-11	9	0.15	0.15	0	0
M-4654-G1-K-G4-2302-P4-1	IGHV3-15	17	1.2500000000000002	IGKV1-NL1	9	0.21	0.18	0	0
M-3669-G2-K-G4-2302-P4-1	IGHV3-15	17	1.2500000000000002	IGKV1-NL1	9	0.14	0.12	0	0
M-2219-G2-K-G4-2302-P4-1	IGHV3-15	17	1.2500000000000002	IGKV1-NL1	9	0.17	0.15	0	0
M-4060-G1-K-G4-2302-P4-1	IGHV3-15	17	1.2500000000000002	IGKV1-NL1	9	0.17	0.15	0	0
M-1350-G1-K-G4-2302-P4-1	IGHV3-15	17	1.2500000000000002	IGKV1-NL1	9	0.15	0.16	0	0
M-4024-M-K-G4-2302-P4-1	IGHV3-15	17	2.0500000000000003	IGKV3-11	10	0.0	0.0	0	0
M-1708-G3-K-G4-2302-P4-1	IGHV4-39	16	2.5000000000000004	IGKV3-15	11	0.14	0.11	0	0
M-2600-M-K-G4-2302-P4-1	IGHV4-39	21	4.999999999999999	IGKV3-15	9	0.08	0.06	0	0
M-4426-M-K-G4-2302-P4-1	IGHV3-15	17	3.7	IGKV3-11	9	0.22	0.2	0	0
M-2365-G1-K-G4-2302-P4-1	IGHV3-15	17	1.75	IGKV1-5	10	0.01	0.01	0	0
M-396-X-K-G4-2302-P4-1	IGHV3-15	17	3.6500000000000004	IGKV3-11	9	0.28	0.26	0	0
M-4103-A2-L-G4-2302-P4-1	IGHV3-15	17	2.2	IGLV1-51	11	0.14	0.12	0	0
M-2056-A2-K-G4-2302-P4-1	IGHV3-15	17	1.9000000000000001	IGKV2-30	8	0.16	0.15	0	0
M-4127-X-K-G4-2302-P4-1	IGHV1-8	13	1.2500000000000002	IGKV1-13	9	0.11	0.11	0	0
M-2-G1-K-G4-2302-P4-1	IGHV2-26	13	4.6499999999999995	IGKV1-NL1	9	0.02	0.0	0	0
M-3798-G1-K-G4-2302-P4-1	IGHV1-69	17	3.65	IGKV1-33	9	0.06	0.04	0	0
M-2201-G1-K-G4-2302-P4-1	IGHV4-39	16	4.8999999999999995	IGKV1-8	8	0.09	0.09	0	0
M-4132-G1-K-G4-2302-P4-1	IGHV1-69	17	1.9000000000000001	IGKV1-39	9	0.21	0.22	0	0
M-4253-G1-K-G4-2302-P4-1	IGHV1-69	17	2.7	IGKV1-27	9	0.22	0.17	0	0
M-4401-G1-K-G4-2302-P4-1	IGHV1-69	17	2.8000000000000003	IGKV1-27	9	0.18	0.13	0	0
M-8-A1-K-G4-2302-P4-1	IGHV1-69	17	2.4000000000000004	IGKV2-28	8	0.12	0.09	0	0
M-137-G2-K-G4-2302-P4-1	IGHV1-69	17	4.4	IGKV1-5	11	0.03	0.01	0	0
M-415-G1-K-G4-2302-P4-1	IGHV1-69	17	4.4	IGKV1-5	10	0.1	0.06	0	0
M-1162-M-L-G4-2302-P4-1	IGHV1-69	17	4.4	IGLV3-21	11	0.13	0.11	0	0
M-2226-G2-K-G4-2302-P4-1	IGHV1-69	17	3.6000000000000005	IGKV4-1	9	0.13	0.12	0	0
M-1836-D-L-G4-2302-P4-1	IGHV3-23	17	3.05	IGLV2-14	12	0.28	0.26	0	0
M-430-G1-K-G4-2302-P4-1	IGHV4-39	16	2.0	IGKV1-13	9	0.09	0.07	0	0
M-3490-G1-L-G4-2302-P4-1	IGHV3-23	17	3.5500000000000003	IGLV2-14	10	0.18	0.15	0	0
M-644-M-K-G4-2302-P4-1	IGHV3-23	17	3.7	IGKV3-20	9	0.12	0.13	0	0
M-67-G2-K-G4-2302-P4-1	IGHV3-23	17	0.8999999999999999	IGKV2-28	10	0.05	0.04	0	0
M-3738-M-K-G4-2302-P4-1	IGHV3-23	17	2.75	IGKV1-17	9	0.07	0.02	0	0
M-3893-G1-L-G4-2302-P4-1	IGHV3-23	17	2.2	IGLV2-14	9	0.15	0.13	0	0
M-4207-G3-L-G4-2302-P4-1	IGHV3-23	17	4.300000000000001	IGLV1-47	10	0.03	0.02	0	0
M-3650-G1-L-G4-2302-P4-1	IGHV4-39	16	4.85	IGLV2-23	11	0.09	0.05	0	0
M-3899-G1-L-G4-2302-P4-1	IGHV3-23	17	1.4500000000000002	IGLV2-14	10	0.16	0.13	0	0
M-1720-G3-L-G4-2302-P4-1	IGHV3-23	17	1.65	IGLV1-51	12	0.16	0.15	0	0
M-4783-G1-K-G4-2302-P4-1	IGHV3-23	17	2.0	IGKV1-13	10	0.15	0.11	0	0
M-4418-D-K-G4-2302-P4-1	IGHV3-23	17	3.4000000000000004	IGKV1-12	10	0.04	0.04	0	0
M-4286-A1-K-G4-2302-P4-1	IGHV4-61	17	3.3	IGKV4-1	8	0.04	0.04	0	0
M-1408-G1-L-G4-2302-P4-1	IGHV4-4	17	1.75	IGLV2-11	10	0.19	0.17	0	0
M-1231-G2-L-G4-2302-P4-1	IGHV4-4	17	1.75	IGLV2-11	10	0.08	0.07	0	0
M-2130-G1-L-G4-2302-P4-1	IGHV4-61	17	2.5500000000000003	IGLV1-47	11	0.06	0.02	0	0
M-1729-G3-K-G4-2302-P4-1	IGHV4-61	17	2.8499999999999996	IGKV3-15	10	0.11	0.09	0	0
M-1238-M-K-G4-2302-P4-1	IGHV4-4	17	3.45	IGKV3-20	9	0.15	0.11	0	0
M-2568-M-K-G4-2302-P4-1	IGHV4-4	17	3.5500000000000003	IGKV3-20	9	0.16	0.13	0	0
M-1536-M-K-G4-2302-P4-1	IGHV4-61	17	4.05	IGKV4-1	9	0.15	0.09	0	0
M-4712-M-K-G4-2302-P4-1	IGHV3-15	16	2.95	IGKV2-30	11	0.1	0.09	0	0
M-2269-G1-L-G4-2302-P4-1	IGHV4-4	17	2.9000000000000004	IGLV1-44	11	0.1	0.09	0	0
M-192-M-K-G4-2302-P4-1	IGHV4-4	17	4.6	IGKV6-21	9	0.08	0.05	0	0
M-4655-G2-L-G4-2302-P4-1	IGHV4-61	17	3.1500000000000004	IGLV6-57	10	0.13	0.12	0	0
M-33-G1-K-G4-2302-P4-1	IGHV4-61	17	3.4	IGKV1-39	9	0.16	0.12	0	0
M-2609-A2-K-G4-2302-P4-1	IGHV4-61	17	3.9	IGKV1-6	9	0.11	0.09	0	0
M-3773-G1-K-G4-2302-P4-1	IGHV3-15	13	2.0	IGKV3-11	10	0.1	0.11	0	0
M-138-M-K-G4-2302-P4-1	IGHV3-48	13	1.0	IGKV2-30	9	0.06	0.05	0	0
M-3372-G1-K-G4-2302-P4-1	IGHV3-48	13	4.299999999999999	IGKV3D-20	10	0.05	0.04	0	0
M-1506-G1-L-G4-2302-P4-1	IGHV3-48	13	2.85	IGLV3-21	10	0.04	0.02	0	0
M-3188-M-K-G4-2302-P4-1	IGHV3-11	13	3.1	IGKV3D-15	10	0.08	0.07	0	0
M-3428-X-K-G4-2302-P4-1	IGHV3-43	17	2.95	IGKV1-5	10	0.16	0.16	0	0
M-4906-M-K-G4-2302-P4-1	IGHV4-4	17	2.0	IGKV3-15	9	0.08	0.04	0	0
M-1850-M-K-G4-2302-P4-1	IGHV4-4	17	2.1	IGKV3-15	9	0.12	0.1	0	0
M-1275-M-K-G4-2302-P4-1	IGHV4-4	17	1.9000000000000001	IGKV3-15	9	0.13	0.12	0	0
M-1709-G1-K-G4-2302-P4-1	IGHV3-33	13	0.6	IGKV2-30	9	0.06	0.04	0	0
M-581-A1-K-G4-2302-P4-1	IGHV3-33	13	4.1499999999999995	IGKV3-20	10	0.1	0.1	0	0
M-4021-M-L-G4-2302-P4-1	IGHV3-33	13	1.0999999999999999	IGLV2-8	10	0.16	0.18	0	0
M-3280-G1-L-G4-2302-P4-1	IGHV3-49	17	1.9500000000000002	IGLV3-21	13	0.17	0.13	0	0
M-2961-M-L-G4-2302-P4-1	IGHV3-15	16	1.8000000000000003	IGLV3-10	11	0.16	0.15	0	0
M-1021-G3-L-G4-2302-P4-1	IGHV3-7	17	2.5500000000000003	IGLV3-1	9	0.12	0.11	0	0
M-574-G3-K-G4-2302-P4-1	IGHV3-7	17	4.65	IGKV1-5	10	0.12	0.1	0	0
M-1373-G3-L-G4-2302-P4-1	IGHV3-7	17	1.05	IGLV4-69	9	0.13	0.12	0	0
M-4817-M-K-G4-2302-P4-1	IGHV3-7	17	1.7000000000000002	IGKV1-17	9	0.02	0.02	0	0
M-1984-M-K-G4-2302-P4-1	IGHV3-7	17	4.2	IGKV1-27	9	0.11	0.07	0	0
M-1226-M-K-G4-2302-P4-1	IGHV3-7	17	3.95	IGKV1-27	9	0.11	0.09	0	0
M-360-A1-K-G4-2302-P4-1	IGHV3-7	17	2.2	IGKV3-11	11	0.12	0.04	0	0
M-1163-G1-L-G4-2302-P4-1	IGHV3-7	17	3.5000000000000004	IGLV7-43	11	0.02	0.02	0	0
M-3961-M-K-G4-2302-P4-1	IGHV3-7	17	2.1	IGKV4-1	9	0.12	0.1	0	0
M-2621-D-L-G4-2302-P4-1	IGHV3-7	17	2.8	IGLV1-40	11	0.2	0.2	0	0
M-1730-M-K-G4-2302-P4-1	IGHV3-7	17	5.05	IGKV4-1	9	0.04	0.04	0	0
M-4121-G1-L-G4-2302-P4-1	IGHV3-66	16	1.7500000000000002	IGLV2-23	11	0.11	0.1	0	0
M-468-M-K-G4-2302-P4-1	IGHV3-7	17	4.3	IGKV1-27	9	0.11	0.1	0	0
M-738-G1-L-G4-2302-P4-1	IGHV4-39	17	4.550000000000001	IGLV1-40	10	0.02	0.01	0	0
M-4921-M-K-G4-2302-P4-1	IGHV4-39	17	3.4000000000000004	IGKV4-1	9	0.13	0.09	0	0
M-3742-A1-K-G4-2302-P4-1	IGHV4-39	17	3.3000000000000003	IGKV3-20	9	0.02	0.01	0	0
M-2448-M-K-G4-2302-P4-1	IGHV4-39	17	1.85	IGKV3-20	9	0.1	0.09	0	0
M-1473-X-L-G4-2302-P4-1	IGHV4-39	17	2.6500000000000004	IGLV1-47	12	0.12	0.07	0	0
M-3676-M-K-G4-2302-P4-1	IGHV4-39	17	2.0	IGKV1-12	10	0.06	0.05	0	0
M-84-M-L-G4-2302-P4-1	IGHV4-39	17	2.45	IGLV3-19	12	0.09	0.07	0	0
M-4922-G1-L-G4-2302-P4-1	IGHV4-39	17	2.95	IGLV1-40	11	0.03	0.02	0	0
M-4499-M-K-G4-2302-P4-1	IGHV3-66	16	2.1500000000000004	IGKV3-11	9	0.08	0.1	0	0
M-3545-G3-L-G4-2302-P4-1	IGHV4-39	17	5.1	IGLV3-25	11	0.03	0.0	0	0
M-2965-M-K-G4-2302-P4-1	IGHV4-39	17	4.5	IGKV1-27	9	0.14	0.06	0	0
M-3548-M-L-G4-2302-P4-1	IGHV4-39	17	2.7	IGLV1-47	12	0.14	0.11	0	0
M-4447-G1-K-G4-2302-P4-1	IGHV4-39	17	2.2	IGKV3-15	11	0.2	0.12	0	0
M-1015-M-L-G4-2302-P4-1	IGHV4-39	17	4.65	IGLV3-21	12	0.12	0.07	0	0
M-4149-M-K-G4-2302-P4-1	IGHV4-39	17	1.55	IGKV4-1	9	0.22	0.16	0	0
M-442-M-K-G4-2302-P4-1	IGHV4-39	17	1.05	IGKV3-11	10	0.07	0.02	0	0
M-2280-G3-L-G4-2302-P4-1	IGHV4-39	17	3.7	IGLV2-23	11	0.11	0.11	0	0
M-2882-G3-K-G4-2302-P4-1	IGHV3-30	13	1.85	IGKV1-5	9	0.12	0.11	0	0
M-1367-G1-K-G4-2302-P4-1	IGHV3-66	16	2.85	IGKV2-28	9	0.04	0.01	0	0
M-3191-G1-L-G4-2302-P4-1	IGHV3-30	13	1.75	IGLV3-21	12	0.12	0.09	0	0
M-1139-G1-L-G4-2302-P4-1	IGHV3-30	13	2.4000000000000004	IGLV4-69	9	0.05	0.04	0	0
M-1096-A1-K-G4-2302-P4-1	IGHV1-18	17	1.75	IGKV3-11	11	0.15	0.15	0	0
M-1558-A1-K-G4-2302-P4-1	IGHV1-18	17	2.5	IGKV3-11	11	0.15	0.12	0	0
M-1574-A1-K-G4-2302-P4-1	IGHV1-18	17	2.4	IGKV3-11	11	0.15	0.12	0	0
M-4135-A1-K-G4-2302-P4-1	IGHV1-18	17	2.5	IGKV3-11	11	0.14	0.12	0	0
M-1068-A1-K-G4-2302-P4-1	IGHV1-18	17	1.55	IGKV3-11	11	0.11	0.09	0	0
M-4614-A1-K-G4-2302-P4-1	IGHV1-18	17	2.3	IGKV3-11	11	0.16	0.13	0	0
M-3749-G4-K-G4-2302-P4-1	IGHV1-18	17	3.2	IGKV1-13	9	0.11	0.07	0	0
M-2293-G1-K-G4-2302-P4-1	IGHV1-18	17	0.8999999999999999	IGKV4-1	10	0.15	0.12	0	0
M-431-A1-K-G4-2302-P4-1	IGHV1-18	17	1.45	IGKV1-13	10	0.02	0.01	0	0
M-2016-M-K-G4-2302-P4-1	IGHV3-20	16	2.0	IGKV1-27	9	0.06	0.04	0	0
M-4372-G1-K-G4-2302-P4-1	IGHV1-3	21	3.4000000000000004	IGKV4-1	9	0.12	0.07	0	0
M-342-G1-K-G4-2302-P4-1	IGHV1-18	17	2.0	IGKV4-1	9	0.15	0.16	0	0
M-2302-G1-K-G4-2302-P4-1	IGHV1-18	17	4.85	IGKV1-39	9	0.12	0.1	0	0
M-2665-M-K-G4-2302-P4-1	IGHV1-18	17	2.5	IGKV3-15	11	0.1	0.07	0	0
