sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-2559-M-K-S4-2302-P4-1	IGHV1-69	23	3.8000000000000003	IGKV3-20	9	0.14	0.12	0	0
M-1353-X-K-S4-2302-P4-1	IGHV3-48	18	4.8999999999999995	IGKV3-15	10	0.07	0.04	0	0
M-1558-M-L-S4-2302-P4-1	IGHV3-48	18	4.3999999999999995	IGLV3-19	11	0.08	0.05	0	0
M-2052-M-K-S4-2302-P4-1	IGHV3-48	18	2.95	IGKV3-11	11	0.1	0.09	0	0
M-1741-A1-L-S4-2302-P4-1	IGHV4-39	23	4.6499999999999995	IGLV2-14	10	0.15	0.13	0	0
M-625-G1-K-S4-2302-P4-1	IGHV4-39	23	4.6	IGKV1-13	9	0.12	0.1	0	0
M-1794-M-K-S4-2302-P4-1	IGHV3-7	23	1.9000000000000006	IGKV3-20	9	0.01	0.01	0	0
M-472-G3-K-S4-2302-P4-1	IGHV4-4	14	1.9000000000000001	IGKV3-15	9	0.02	0.02	0	0
M-1851-A1-L-S4-2302-P4-1	IGHV3-9	18	2.8000000000000003	IGLV1-40	12	0.16	0.12	0	0
M-734-M-L-S4-2302-P4-1	IGHV1-2	23	4.749999999999999	IGLV2-14	10	0.14	0.12	0	0
M-2839-D-K-S4-2302-P4-1	IGHV4-59	23	4.449999999999999	IGKV2-28	9	0.11	0.09	0	0
M-2065-G1-L-S4-2302-P4-1	IGHV4-59	23	5.0	IGLV1-44	11	0.17	0.15	0	0
M-539-G1-K-S4-2302-P4-1	IGHV4-59	23	5.0	IGKV1-39	9	0.12	0.11	0	0
M-1585-G1-L-S4-2302-P4-1	IGHV3-21	23	1.8500000000000003	IGLV3-21	14	0.02	0.0	0	0
M-1357-G3-L-S4-2302-P4-1	IGHV1-2	18	3.4000000000000004	IGLV2-11	10	0.03	0.04	0	0
M-1789-X-K-S4-2302-P4-1	IGHV1-2	18	4.35	IGKV1-9	8	0.12	0.11	0	0
M-250-M-L-S4-2302-P4-1	IGHV1-2	18	4.3999999999999995	IGLV2-14	10	0.03	0.04	0	0
M-1848-M-L-S4-2302-P4-1	IGHV4-4	14	3.55	IGLV3-25	12	0.07	0.05	0	0
M-2105-G1-K-S4-2302-P4-1	IGHV1-2	18	3.6000000000000005	IGKV1-9	9	0.13	0.13	0	0
M-697-M-L-S4-2302-P4-1	IGHV4-34	22	2.8000000000000003	IGLV1-44	11	0.12	0.13	0	0
M-2047-M-K-S4-2302-P4-1	IGHV4-34	22	4.6499999999999995	IGKV3-11	9	0.12	0.1	0	0
M-136-M-K-S4-2302-P4-1	IGHV4-34	22	4.6499999999999995	IGKV3D-11	9	0.17	0.17	0	0
M-1389-D-K-S4-2302-P4-1	IGHV4-34	22	5.299999999999999	IGKV1-5	9	0.0	0.0	0	0
M-2051-X-K-S4-2302-P4-1	IGHV4-34	22	4.1	IGKV3-11	11	0.1	0.1	0	0
M-708-M-K-S4-2302-P4-1	IGHV4-34	22	3.9000000000000004	IGKV3-11	11	0.09	0.07	0	0
M-2868-G1-K-S4-2302-P4-1	IGHV4-34	22	2.95	IGKV3-20	10	0.12	0.11	0	0
M-741-D-K-S4-2302-P4-1	IGHV4-34	22	4.199999999999999	IGKV1-9	9	0.12	0.09	0	0
M-779-M-K-S4-2302-P4-1	IGHV4-34	22	4.1499999999999995	IGKV3-11	9	0.07	0.06	0	0
M-537-X-K-S4-2302-P4-1	IGHV4-4	14	1.65	IGKV2-30	10	0.12	0.07	0	0
M-2271-G3-K-S4-2302-P4-1	IGHV4-34	22	5.1	IGKV1-9	10	0.14	0.15	0	0
M-3169-M-K-S4-2302-P4-1	IGHV4-34	22	4.249999999999999	IGKV3-11	9	0.18	0.17	0	0
M-3174-M-K-S4-2302-P4-1	IGHV4-34	22	4.749999999999999	IGKV3-11	9	0.1	0.1	0	0
M-561-M-K-S4-2302-P4-1	IGHV4-34	22	4.6499999999999995	IGKV3-20	10	0.08	0.09	0	0
M-172-M-L-S4-2302-P4-1	IGHV4-34	23	2.7	IGLV2-23	11	0.12	0.1	0	0
M-60-M-L-S4-2302-P4-1	IGHV4-34	23	3.0	IGLV2-23	11	0.09	0.11	0	0
M-3079-M-L-S4-2302-P4-1	IGHV4-34	23	3.1000000000000005	IGLV3-19	11	0.01	0.01	0	0
M-698-M-L-S4-2302-P4-1	IGHV4-34	23	6.6499999999999995	IGLV2-14	10	0.0	0.0	0	0
M-2671-M-K-S4-2302-P4-1	IGHV4-4	14	3.05	IGKV3-20	10	0.07	0.06	0	0
M-1900-M-K-S4-2302-P4-1	IGHV3-48	14	1.7500000000000002	IGKV1-5	9	0.06	0.01	0	0
M-2379-M-L-S4-2302-P4-1	IGHV4-59	18	2.0	IGLV3-25	11	0.17	0.16	0	0
M-749-X-K-S4-2302-P4-1	IGHV4-59	18	2.1	IGKV3-11	11	0.05	0.04	0	0
M-1453-M-L-S4-2302-P4-1	IGHV3-49	23	1.3	IGLV3-19	11	0.16	0.15	0	0
M-681-M-K-S4-2302-P4-1	IGHV3-15	22	4.95	IGKV2-28	9	0.19	0.21	0	0
M-1388-M-L-S4-2302-P4-1	IGHV3-11	18	3.4000000000000004	IGLV3-1	9	0.15	0.12	0	0
M-1339-M-K-S4-2302-P4-1	IGHV3-21	23	4.8	IGKV1-39	9	0.2	0.15	0	0
M-2927-X-K-S4-2302-P4-1	IGHV3-15	18	4.35	IGKV4-1	9	0.08	0.06	0	0
M-3066-G1-K-S4-2302-P4-1	IGHV3-15	18	3.9000000000000004	IGKV1-33	9	0.1	0.06	0	0
M-8-D-K-S4-2302-P4-1	IGHV4-34	18	4.999999999999999	IGKV3-11	11	0.08	0.06	0	0
M-2256-M-K-S4-2302-P4-1	IGHV4-34	18	4.35	IGKV1-39	9	0.01	0.01	0	0
M-2705-M-K-S4-2302-P4-1	IGHV4-34	18	3.6000000000000005	IGKV1D-13	9	0.05	0.04	0	0
M-2957-M-L-S4-2302-P4-1	IGHV4-34	18	2.8000000000000003	IGLV1-51	11	0.08	0.06	0	0
M-1189-M-L-S4-2302-P4-1	IGHV4-34	18	2.9000000000000004	IGLV3-25	11	0.12	0.11	0	0
M-782-M-K-S4-2302-P4-1	IGHV1-8	23	4.55	IGKV3-20	11	0.07	0.06	0	0
M-52-G3-L-S4-2302-P4-1	IGHV2-26	18	6.799999999999999	IGLV2-14	10	0.12	0.1	0	0
M-2114-X-K-S4-2302-P4-1	IGHV1-18	18	4.299999999999999	IGKV3-20	5	0.12	0.1	0	0
M-1245-A1-K-S4-2302-P4-1	IGHV1-18	18	5.25	IGKV1-5	9	0.04	0.01	0	0
M-3055-X-L-S4-2302-P4-1	IGHV1-18	18	4.999999999999999	IGLV2-11	11	0.03	0.01	0	0
M-470-M-K-S4-2302-P4-1	IGHV4-4	18	3.0500000000000003	IGKV2-28	10	0.07	0.06	0	0
M-1961-M-K-S4-2302-P4-1	IGHV4-4	18	3.6500000000000004	IGKV3-15	11	0.02	0.0	0	0
M-3171-M-L-S4-2302-P4-1	IGHV5-51	18	2.95	IGLV3-25	10	0.13	0.13	0	0
M-3120-M-K-S4-2302-P4-1	IGHV5-51	18	3.9000000000000004	IGKV3-20	10	0.04	0.02	0	0
M-1844-M-K-S4-2302-P4-1	IGHV3-49	18	4.0	IGKV1-33	8	0.06	0.06	0	0
M-2235-G1-K-S4-2302-P4-1	IGHV3-49	18	3.8000000000000003	IGKV3-15	9	0.17	0.12	0	0
M-1484-M-L-S4-2302-P4-1	IGHV3-43	18	1.75	IGLV3-1	9	0.14	0.13	0	0
M-2312-A2-L-S4-2302-P4-1	IGHV2-5	14	2.35	IGLV3-10	11	0.17	0.13	0	0
M-1606-M-L-S4-2302-P4-1	IGHV3-43	18	3.9000000000000004	IGLV2-14	10	0.09	0.06	0	0
M-2224-A1-L-S4-2302-P4-1	IGHV4-61	18	1.35	IGLV3-21	11	0.17	0.15	0	0
M-3126-G1-L-S4-2302-P4-1	IGHV3-53	18	3.4000000000000004	IGLV3-1	10	0.11	0.07	0	0
M-129-G1-L-S4-2302-P4-1	IGHV3-53	18	3.4000000000000004	IGLV3-1	10	0.11	0.07	0	0
M-761-M-K-S4-2302-P4-1	IGHV3-53	18	3.4000000000000004	IGKV1-39	9	0.11	0.07	0	0
M-1021-M-L-S4-2302-P4-1	IGHV3-53	18	4.949999999999999	IGLV1-40	11	0.01	0.01	0	0
M-1287-M-K-S4-2302-P4-1	IGHV3-11	23	4.3999999999999995	IGKV1-33	9	0.24	0.22	0	0
M-1318-A1-K-S4-2302-P4-1	IGHV3-13	18	4.1	IGKV1-5	13	0.11	0.1	0	0
M-2695-A1-K-S4-2302-P4-1	IGHV3-7	18	2.2500000000000004	IGKV3-20	10	0.03	0.01	0	0
M-1927-X-K-S4-2302-P4-1	IGHV3-7	18	4.1499999999999995	IGKV1-5	9	0.06	0.02	0	0
M-516-M-K-S4-2302-P4-1	IGHV3-7	18	4.1499999999999995	IGKV3-15	11	0.03	0.02	0	0
M-2098-G1-K-S4-2302-P4-1	IGHV3-7	18	3.8000000000000003	IGKV3-11	10	0.09	0.07	0	0
M-1349-X-L-S4-2302-P4-1	IGHV2-5	14	3.1	IGLV2-14	10	0.06	0.05	0	0
M-1354-M-K-S4-2302-P4-1	IGHV3-7	18	2.8000000000000003	IGKV1-6	9	0.16	0.16	0	0
M-431-M-L-S4-2302-P4-1	IGHV3-7	18	5.999999999999999	IGLV1-47	11	0.11	0.09	0	0
M-137-M-K-S4-2302-P4-1	IGHV3-7	18	4.449999999999999	IGKV1-39	11	0.01	0.01	0	0
M-2437-M-L-S4-2302-P4-1	IGHV3-64	18	3.25	IGLV1-51	11	0.04	0.01	0	0
M-1133-M-K-S4-2302-P4-1	IGHV4-34	18	3.9	IGKV1-39	9	0.02	0.01	0	0
M-802-M-L-S4-2302-P4-1	IGHV1-69	18	4.05	IGLV3-21	12	0.18	0.17	0	0
M-1828-M-L-S4-2302-P4-1	IGHV1-69	18	2.6	IGLV2-8	9	0.09	0.06	0	0
M-1970-M-K-S4-2302-P4-1	IGHV3-30	18	4.249999999999999	IGKV1-39	11	0.05	0.05	0	0
M-1194-M-L-S4-2302-P4-1	IGHV3-49	14	1.6	IGLV3-1	9	0.12	0.12	0	0
M-116-G1-K-S4-2302-P4-1	IGHV3-30	18	3.5000000000000004	IGKV1-17	9	0.16	0.16	0	0
M-505-G1-K-S4-2302-P4-1	IGHV1-24	18	3.15	IGKV3-15	10	0.07	0.05	0	0
M-2456-D-L-S4-2302-P4-1	IGHV3-9	18	4.25	IGLV4-69	9	0.06	0.02	0	0
M-2355-M-L-S4-2302-P4-1	IGHV3-53	18	3.0000000000000004	IGLV1-44	11	0.12	0.12	0	0
M-2470-X-L-S4-2302-P4-1	IGHV3-23	18	3.9000000000000004	IGLV3-19	12	0.15	0.16	0	0
M-2371-M-K-S4-2302-P4-1	IGHV3-23	18	3.5000000000000004	IGKV2-28	8	0.09	0.1	0	0
M-2178-M-K-S4-2302-P4-1	IGHV3-23	18	1.8	IGKV3-15	10	0.1	0.09	0	0
M-1942-G1-K-S4-2302-P4-1	IGHV1-69-2	18	4.05	IGKV1-16	9	0.14	0.17	0	0
M-814-M-K-S4-2302-P4-1	IGHV1-8	18	4.799999999999999	IGKV3-20	9	0.04	0.05	0	0
M-1493-M-K-S4-2302-P4-1	IGHV3-49	14	1.9000000000000001	IGKV4-1	10	0.04	0.05	0	0
M-2258-M-L-S4-2302-P4-1	IGHV1-8	18	4.249999999999999	IGLV1-44	11	0.08	0.06	0	0
M-2313-M-L-S4-2302-P4-1	IGHV2-5	18	1.9500000000000004	IGLV2-11	10	0.09	0.06	0	0
M-873-M-L-S4-2302-P4-1	IGHV2-5	18	2.2500000000000004	IGLV3-21	12	0.06	0.05	0	0
M-3183-M-K-S4-2302-P4-1	IGHV1-69	18	2.85	IGKV2-29	8	0.06	0.05	0	0
M-1433-M-K-S4-2302-P4-1	IGHV1-69	18	2.85	IGKV3-15	11	0.08	0.06	0	0
M-2672-M-K-S4-2302-P4-1	IGHV4-31	18	2.65	IGKV3-11	9	0.11	0.09	0	0
M-3135-M-L-S4-2302-P4-1	IGHV4-59	18	1.9500000000000002	IGLV2-23	10	0.21	0.17	0	0
M-3112-G1-L-S4-2302-P4-1	IGHV4-59	18	3.4000000000000004	IGLV3-21	11	0.17	0.15	0	0
M-1908-M-K-S4-2302-P4-1	IGHV3-49	14	1.8	IGKV2-28	9	0.18	0.16	0	0
M-217-M-K-S4-2302-P4-1	IGHV1-58	18	2.5000000000000004	IGKV3-15	10	0.11	0.1	0	0
M-1956-G1-K-S4-2302-P4-1	IGHV1-8	18	3.9000000000000004	IGKV1-9	9	0.06	0.06	0	0
M-1922-A1-K-S4-2302-P4-1	IGHV1-69	18	3.15	IGKV2-28	10	0.15	0.12	0	0
M-3106-G1-K-S4-2302-P4-1	IGHV1-69	18	2.2	IGKV4-1	9	0.23	0.2	0	0
M-2200-G1-L-S4-2302-P4-1	IGHV1-69	18	2.95	IGLV3-19	10	0.04	0.02	0	0
M-1308-M-K-S4-2302-P4-1	IGHV3-7	18	3.2	IGKV2-28	8	0.04	0.02	0	0
M-3200-M-K-S4-2302-P4-1	IGHV3-7	18	1.4500000000000004	IGKV4-1	10	0.04	0.01	0	0
M-2551-M-L-S4-2302-P4-1	IGHV3-15	18	2.5	IGLV2-14	11	0.14	0.12	0	0
M-3058-A1-K-S4-2302-P4-1	IGHV3-15	18	5.299999999999999	IGKV3-11	9	0.04	0.05	0	0
M-2485-M-K-S4-2302-P4-1	IGHV3-49	14	2.6500000000000004	IGKV3-15	10	0.15	0.18	0	0
M-106-M-K-S4-2302-P4-1	IGHV3-48	18	2.25	IGKV3D-15	10	0.12	0.1	0	0
M-800-M-K-S4-2302-P4-1	IGHV3-48	18	2.35	IGKV3-15	10	0.09	0.09	0	0
M-1753-G1-K-S4-2302-P4-1	IGHV3-71	18	1.0999999999999999	IGKV1-8	9	0.24	0.22	0	0
M-1945-M-K-S4-2302-P4-1	IGHV4-4	18	5.05	IGKV3-11	9	0.12	0.1	0	0
M-197-M-L-S4-2302-P4-1	IGHV4-4	18	2.1	IGLV2-23	11	0.18	0.16	0	0
M-2800-M-L-S4-2302-P4-1	IGHV3-9	18	1.55	IGLV3-25	12	0.06	0.06	0	0
M-1281-M-K-S4-2302-P4-1	IGHV3-9	18	1.7999999999999998	IGKV4-1	9	0.04	0.02	0	0
M-1341-G1-K-S4-2302-P4-1	IGHV3-21	18	4.15	IGKV3-15	8	0.06	0.04	0	0
M-3127-M-L-S4-2302-P4-1	IGHV3-21	18	3.2	IGLV6-57	10	0.24	0.21	0	0
M-1320-M-K-S4-2302-P4-1	IGHV3-21	18	3.2	IGKV1-6	9	0.2	0.16	0	0
M-2048-M-K-S4-2302-P4-1	IGHV4-39	18	3.9000000000000004	IGKV3D-20	9	0.03	0.02	0	0
M-2983-M-K-S4-2302-P4-1	IGHV3-49	14	2.2	IGKV1-5	9	0.02	0.01	0	0
M-1742-M-K-S4-2302-P4-1	IGHV4-39	18	1.9500000000000002	IGKV3-11	10	0.06	0.02	0	0
M-2497-M-K-S4-2302-P4-1	IGHV3-7	23	4.0	IGKV4-1	9	0.1	0.09	0	0
M-883-M-L-S4-2302-P4-1	IGHV4-61	18	1.7500000000000002	IGLV1-51	11	0.12	0.12	0	0
M-2988-D-K-S4-2302-P4-1	IGHV4-34	18	2.0000000000000004	IGKV1D-13	9	0.05	0.04	0	0
M-915-G1-K-S4-2302-P4-1	IGHV4-34	18	1.2000000000000002	IGKV1-33	9	0.17	0.17	0	0
M-3105-M-L-S4-2302-P4-1	IGHV4-34	18	2.7	IGLV3-19	11	0.1	0.09	0	0
M-2849-A1-L-S4-2302-P4-1	IGHV3-53	18	2.45	IGLV3-19	11	0.07	0.04	0	0
M-1174-M-K-S4-2302-P4-1	IGHV3-72	18	4.9	IGKV1D-12	9	0.05	0.04	0	0
M-753-M-K-S4-2302-P4-1	IGHV1-3	18	4.199999999999999	IGKV4-1	9	0.13	0.09	0	0
M-2151-M-K-S4-2302-P4-1	IGHV1-3	18	2.05	IGKV4-1	8	0.17	0.17	0	0
M-2418-X-K-S4-2302-P4-1	IGHV3-49	14	3.35	IGKV2-28	9	0.19	0.16	0	0
M-2790-A1-L-S4-2302-P4-1	IGHV3-48	14	1.3	IGLV3-1	9	0.06	0.02	0	0
M-2328-M-L-S4-2302-P4-1	IGHV3-20	18	3.2500000000000004	IGLV3-19	12	0.12	0.09	0	0
M-2209-M-K-S4-2302-P4-1	IGHV3-53	18	5.25	IGKV2-28	9	0.02	0.01	0	0
M-132-M-L-S4-2302-P4-1	IGHV4-38-2	18	3.1500000000000004	IGLV5-45	9	0.07	0.06	0	0
M-634-M-L-S4-2302-P4-1	IGHV4-38-2	18	1.6	IGLV3-1	10	0.0	0.0	0	0
M-1454-M-K-S4-2302-P4-1	IGHV3-7	18	4.3	IGKV3-20	9	0.12	0.1	0	0
M-1653-M-L-S4-2302-P4-1	IGHV3-49	18	3.4000000000000004	IGLV2-14	10	0.1	0.06	0	0
M-3180-M-K-S4-2302-P4-1	IGHV3-49	18	1.55	IGKV1-33	9	0.08	0.07	0	0
M-1413-M-L-S4-2302-P4-1	IGHV3-21	18	1.1	IGLV3-21	11	0.16	0.12	0	0
M-256-G1-L-S4-2302-P4-1	IGHV3-21	18	4.3	IGLV3-19	11	0.13	0.12	0	0
M-2966-M-L-S4-2302-P4-1	IGHV1-46	18	3.9000000000000004	IGLV2-8	10	0.11	0.07	0	0
M-858-M-L-S4-2302-P4-1	IGHV1-46	18	1.6000000000000003	IGLV3-25	9	0.1	0.11	0	0
M-2146-M-K-S4-2302-P4-1	IGHV3-23	18	2.6	IGKV3-11	11	0.12	0.12	0	0
M-159-A1-K-S4-2302-P4-1	IGHV3-23	18	3.1500000000000004	IGKV3-11	9	0.09	0.06	0	0
M-2530-M-K-S4-2302-P4-1	IGHV3-48	18	2.0	IGKV1-9	9	0.14	0.15	0	0
M-466-M-K-S4-2302-P4-1	IGHV3-48	18	2.1	IGKV1-9	9	0.12	0.07	0	0
M-842-M-L-S4-2302-P4-1	IGHV3-48	18	2.1	IGLV2-14	11	0.09	0.09	0	0
M-1431-M-K-S4-2302-P4-1	IGHV3-48	18	1.4	IGKV1-27	9	0.06	0.05	0	0
M-1817-M-L-S4-2302-P4-1	IGHV3-48	18	2.3000000000000003	IGLV3-1	9	0.0	0.0	0	0
M-2972-M-K-S4-2302-P4-1	IGHV3-48	18	3.2500000000000004	IGKV3-15	10	0.06	0.04	0	0
M-1771-M-L-S4-2302-P4-1	IGHV1-8	18	4.9	IGLV3-1	10	0.0	0.0	0	0
M-1805-M-L-S4-2302-P4-1	IGHV1-8	18	2.85	IGLV2-11	10	0.02	0.02	0	0
M-113-X-K-S4-2302-P4-1	IGHV1-8	18	0.9	IGKV1D-13	9	0.1	0.09	0	0
M-233-M-K-S4-2302-P4-1	IGHV1-8	18	2.6	IGKV3-15	10	0.12	0.1	0	0
M-890-G1-K-S4-2302-P4-1	IGHV1-8	18	3.45	IGKV1-39	10	0.1	0.06	0	0
M-606-G1-L-S4-2302-P4-1	IGHV3-21	18	3.45	IGLV3-19	12	0.21	0.17	0	0
M-602-G1-L-S4-2302-P4-1	IGHV3-21	18	3.45	IGLV3-21	12	0.21	0.17	0	0
M-1715-A1-K-S4-2302-P4-1	IGHV3-21	18	4.749999999999999	IGKV1-9	10	0.03	0.02	0	0
M-1901-G1-L-S4-2302-P4-1	IGHV3-21	18	3.8000000000000003	IGLV2-11	11	0.09	0.06	0	0
M-1226-G1-K-S4-2302-P4-1	IGHV4-61	18	4.1499999999999995	IGKV1-5	8	0.06	0.05	0	0
M-1678-A1-L-S4-2302-P4-1	IGHV3-49	14	3.35	IGLV7-46	9	0.09	0.07	0	0
M-1104-A1-K-S4-2302-P4-1	IGHV3-15	18	4.05	IGKV2-28	9	0.09	0.05	0	0
M-1670-X-K-S4-2302-P4-1	IGHV3-15	18	2.35	IGKV3-20	9	0.08	0.07	0	0
M-648-M-K-S4-2302-P4-1	IGHV3-15	18	3.25	IGKV4-1	9	0.11	0.11	0	0
M-2128-X-L-S4-2302-P4-1	IGHV3-74	18	4.6499999999999995	IGLV2-23	10	0.11	0.07	0	0
M-2796-M-L-S4-2302-P4-1	IGHV3-74	18	4.6499999999999995	IGLV3-1	8	0.11	0.07	0	0
M-508-X-K-S4-2302-P4-1	IGHV3-74	18	4.6499999999999995	IGKV4-1	9	0.11	0.07	0	0
M-2377-X-K-S4-2302-P4-1	IGHV3-74	18	5.049999999999999	IGKV1-33	9	0.11	0.07	0	0
M-832-M-K-S4-2302-P4-1	IGHV3-74	18	4.6499999999999995	IGKV2-28	9	0.12	0.09	0	0
M-982-G1-K-S4-2302-P4-1	IGHV3-74	18	4.6499999999999995	IGKV3-20	9	0.11	0.07	0	0
M-1233-M-K-S4-2302-P4-1	IGHV3-74	18	4.6499999999999995	IGKV3-20	9	0.11	0.07	0	0
M-864-G1-K-S4-2302-P4-1	IGHV3-74	18	4.6499999999999995	IGKV3-20	9	0.11	0.07	0	0
M-2179-G1-K-S4-2302-P4-1	IGHV3-74	18	4.6499999999999995	IGKV3-20	9	0.11	0.07	0	0
M-51-G3-K-S4-2302-P4-1	IGHV3-74	18	4.6499999999999995	IGKV3-20	9	0.11	0.07	0	0
M-1392-M-K-S4-2302-P4-1	IGHV3-74	18	3.5	IGKV3-20	10	0.05	0.04	0	0
M-978-M-L-S4-2302-P4-1	IGHV3-23	18	4.5	IGLV4-69	9	0.05	0.01	0	0
M-2741-M-K-S4-2302-P4-1	IGHV3-23	18	2.45	IGKV6D-21	9	0.06	0.02	0	0
M-813-A1-K-S4-2302-P4-1	IGHV3-23	18	4.550000000000001	IGKV3-20	10	0.0	0.0	0	0
M-2748-X-L-S4-2302-P4-1	IGHV3-23	18	3.6500000000000004	IGLV3-21	9	0.11	0.1	0	0
M-1387-M-K-S4-2302-P4-1	IGHV3-53	14	2.75	IGKV4-1	9	0.04	0.01	0	0
M-3162-M-K-S4-2302-P4-1	IGHV3-53	14	2.75	IGKV4-1	9	0.05	0.01	0	0
M-152-M-K-S4-2302-P4-1	IGHV3-23	18	4.85	IGKV1-39	9	0.08	0.06	0	0
M-2024-M-K-S4-2302-P4-1	IGHV3-23	18	4.45	IGKV1-5	9	0.09	0.06	0	0
M-43-M-K-S4-2302-P4-1	IGHV4-4	18	3.05	IGKV1-12	9	0.15	0.1	0	0
M-692-M-K-S4-2302-P4-1	IGHV4-4	18	3.05	IGKV1-12	9	0.16	0.11	0	0
M-67-M-K-S4-2302-P4-1	IGHV4-4	18	4.15	IGKV3-20	11	0.06	0.02	0	0
M-1444-M-K-S4-2302-P4-1	IGHV4-4	18	2.95	IGKV3-15	9	0.06	0.05	0	0
M-939-M-K-S4-2302-P4-1	IGHV4-4	18	4.9	IGKV1-12	9	0.18	0.15	0	0
M-1292-G1-K-S4-2302-P4-1	IGHV3-9	18	1.75	IGKV1-NL1	9	0.13	0.12	0	0
M-2539-G1-K-S4-2302-P4-1	IGHV3-9	18	4.2	IGKV3-20	10	0.14	0.13	0	0
M-1129-G1-L-S4-2302-P4-1	IGHV3-9	18	4.4	IGLV6-57	9	0.04	0.02	0	0
M-1708-M-L-S4-2302-P4-1	IGHV4-59	18	2.4000000000000004	IGLV1-47	12	0.06	0.05	0	0
M-3095-M-K-S4-2302-P4-1	IGHV3-53	14	3.85	IGKV3-11	9	0.12	0.09	0	0
M-263-M-L-S4-2302-P4-1	IGHV5-51	18	1.8000000000000003	IGLV2-14	10	0.06	0.06	0	0
M-3153-M-L-S4-2302-P4-1	IGHV3-21	18	1.6	IGLV2-18	10	0.1	0.07	0	0
M-1710-X-L-S4-2302-P4-1	IGHV1-2	18	2.3000000000000003	IGLV1-44	11	0.06	0.06	0	0
M-1236-G1-L-S4-2302-P4-1	IGHV1-2	18	2.6	IGLV2-11	10	0.14	0.16	0	0
M-1422-X-L-S4-2302-P4-1	IGHV3-11	18	2.45	IGLV2-8	11	0.04	0.04	0	0
M-2044-X-K-S4-2302-P4-1	IGHV7-4-1	18	4.25	IGKV4-1	9	0.15	0.17	0	0
M-629-M-L-S4-2302-P4-1	IGHV7-4-1	18	4.7	IGLV3-10	11	0.08	0.07	0	0
M-891-X-K-S4-2302-P4-1	IGHV3-30	18	2.3000000000000003	IGKV3-11	9	0.07	0.04	0	0
M-2197-X-K-S4-2302-P4-1	IGHV3-53	14	3.3000000000000003	IGKV3-20	10	0.07	0.04	0	0
M-1254-G2-K-S4-2302-P4-1	IGHV3-30	18	3.8000000000000003	IGKV3-15	10	0.1	0.06	0	0
M-268-M-K-S4-2302-P4-1	IGHV3-30	18	2.75	IGKV3-15	9	0.09	0.07	0	0
M-1086-M-K-S4-2302-P4-1	IGHV3-30	18	2.75	IGKV3-15	9	0.11	0.09	0	0
M-2979-A1-K-S4-2302-P4-1	IGHV3-30	18	2.3000000000000003	IGKV2-24	9	0.07	0.06	0	0
M-549-D-L-S4-2302-P4-1	IGHV5-51	18	4.95	IGLV4-60	10	0.03	0.04	0	0
M-1405-M-K-S4-2302-P4-1	IGHV1-69-2	10	1.7999999999999998	IGKV4-1	9	0.1	0.1	0	0
M-3136-M-L-S4-2302-P4-1	IGHV4-30-4	18	2.15	IGLV2-18	12	0.07	0.06	0	0
M-2613-G3-K-S4-2302-P4-1	IGHV3-30-3	18	4.8	IGKV3-20	9	0.15	0.11	0	0
M-2884-G1-K-S4-2302-P4-1	IGHV1-69	18	1.2	IGKV3-20	9	0.19	0.13	0	0
M-1806-G1-K-S4-2302-P4-1	IGHV1-69	18	3.45	IGKV3-15	9	0.29	0.26	0	0
M-3187-G3-K-S4-2302-P4-1	IGHV1-69	18	2.8000000000000003	IGKV3-20	9	0.23	0.22	0	0
M-1452-X-K-S4-2302-P4-1	IGHV1-69	18	2.85	IGKV2-30	10	0.16	0.17	0	0
M-1230-M-K-S4-2302-P4-1	IGHV1-69	18	3.8	IGKV1-39	11	0.15	0.11	0	0
M-1141-M-K-S4-2302-P4-1	IGHV1-69	18	4.2	IGKV1-39	11	0.16	0.13	0	0
M-682-A2-K-S4-2302-P4-1	IGHV3-48	10	2.6500000000000004	IGKV1-12	9	0.09	0.06	0	0
M-2953-M-K-S4-2302-P4-1	IGHV3-48	10	2.6500000000000004	IGKV2-28	9	0.18	0.18	0	0
M-1911-G1-L-S4-2302-P4-1	IGHV1-24	14	0.7999999999999999	IGLV2-14	12	0.34	0.33	0	0
M-812-M-L-S4-2302-P4-1	IGHV4-39	18	2.6500000000000004	IGLV1-44	12	0.01	0.01	0	0
M-1144-M-K-S4-2302-P4-1	IGHV4-39	18	2.6500000000000004	IGKV4-1	10	0.01	0.01	0	0
M-3160-M-K-S4-2302-P4-1	IGHV4-39	18	4.45	IGKV3-11	9	0.0	0.0	0	0
M-750-M-K-S4-2302-P4-1	IGHV4-39	18	4.45	IGKV2-28	9	0.03	0.04	0	0
M-901-M-K-S4-2302-P4-1	IGHV4-39	18	3.45	IGKV3-11	11	0.0	0.0	0	0
M-383-G1-K-S4-2302-P4-1	IGHV4-39	18	2.3000000000000003	IGKV1-5	10	0.12	0.07	0	0
M-2122-M-L-S4-2302-P4-1	IGHV2-5	18	2.3000000000000003	IGLV3-1	11	0.02	0.01	0	0
M-266-M-L-S4-2302-P4-1	IGHV1-69-2	18	2.3000000000000003	IGLV2-8	9	0.06	0.05	0	0
M-2213-A1-L-S4-2302-P4-1	IGHV3-30-3	18	4.9	IGLV3-10	11	0.08	0.07	0	0
