sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-5045-G1-K-T2m-2202-D2-1	IGHV3-48	13	1.9500000000000002	IGKV3-20	9	0.06	0.06	0	0
M-829-G2-K-T2m-2202-D2-1	IGHV3-48	13	1.9500000000000002	IGKV3-20	9	0.06	0.05	0	0
M-4174-G1-L-T2m-2202-D2-1	IGHV3-48	13	2.1	IGLV2-14	10	0.08	0.04	0	0
M-2019-G2-L-T2m-2202-D2-1	IGHV3-48	13	3.85	IGLV3-21	11	0.01	0.0	0	0
M-3261-G2-L-T2m-2202-D2-1	IGHV3-48	13	2.4	IGLV1-44	11	0.08	0.04	0	0
M-5959-G2-L-T2m-2202-D2-1	IGHV3-48	13	0.95	IGLV1-47	11	0.12	0.09	0	0
M-3168-G1-K-T2m-2202-D2-1	IGHV3-48	13	2.7	IGKV1-5	9	0.04	0.04	0	0
M-4868-G2-K-T2m-2202-D2-1	IGHV3-48	13	2.8	IGKV1-39	10	0.12	0.07	0	0
M-4720-G3-L-T2m-2202-D2-1	IGHV3-53	14	1.45	IGLV3-21	11	0.13	0.13	0	0
M-2187-G2-K-T2m-2202-D2-1	IGHV3-7	13	3.05	IGKV3-15	9	0.08	0.09	0	0
M-4589-G2-L-T2m-2202-D2-1	IGHV3-7	13	1.2	IGLV7-43	9	0.04	0.04	0	0
M-3792-G1-K-T2m-2202-D2-1	IGHV3-7	13	1.65	IGKV1-39	10	0.05	0.02	0	0
M-1483-G1-L-T2m-2202-D2-1	IGHV3-7	13	2.1	IGLV3-9	11	0.21	0.2	0	0
M-4845-G2-L-T2m-2202-D2-1	IGHV3-7	13	2.8	IGLV3-21	11	0.1	0.09	0	0
M-1758-G2-L-T2m-2202-D2-1	IGHV3-7	13	3.95	IGLV3-21	11	0.02	0.02	0	0
M-3868-G1-K-T2m-2202-D2-1	IGHV3-7	13	2.8	IGKV1-39	9	0.08	0.04	0	0
M-2475-G2-K-T2m-2202-D2-1	IGHV3-7	13	1.9000000000000001	IGKV1-9	9	0.08	0.06	0	0
M-5580-G3-K-T2m-2202-D2-1	IGHV3-7	13	4.8	IGKV1-39	10	0.0	0.0	0	0
M-1074-G3-K-T2m-2202-D2-1	IGHV3-53	14	4.050000000000001	IGKV3-15	10	0.19	0.13	0	0
M-2857-G1-L-T2m-2202-D2-1	IGHV3-11	14	2.4000000000000004	IGLV3-21	11	0.11	0.09	0	0
M-986-G1-L-T2m-2202-D2-1	IGHV3-7	13	3.7	IGLV2-23	11	0.06	0.01	0	0
M-2409-G1-L-T2m-2202-D2-1	IGHV3-7	13	3.2	IGLV1-47	11	0.03	0.02	0	0
M-3212-G2-K-T2m-2202-D2-1	IGHV3-7	13	1.5	IGKV4-1	9	0.03	0.02	0	0
M-5686-G1-L-T2m-2202-D2-1	IGHV3-7	13	0.7	IGLV3-1	9	0.12	0.1	0	0
M-4402-G1-K-T2m-2202-D2-1	IGHV1-69-2	7	0.85	IGKV2-28	9	0.1	0.09	0	0
M-754-G3-K-T2m-2202-D2-1	IGHV3-21	13	4.2	IGKV3-20	8	0.02	0.0	0	0
M-3727-G3-K-T2m-2202-D2-1	IGHV3-21	13	3.85	IGKV3-15	10	0.0	0.0	0	0
M-3546-G2-K-T2m-2202-D2-1	IGHV3-21	13	2.6	IGKV3D-15	10	0.15	0.12	0	0
M-4075-G3-K-T2m-2202-D2-1	IGHV3-21	13	2.3	IGKV1-39	9	0.02	0.01	0	0
M-907-G3-K-T2m-2202-D2-1	IGHV3-21	13	2.3	IGKV1-39	9	0.02	0.01	0	0
M-4155-G1-K-T2m-2202-D2-1	IGHV3-21	13	2.05	IGKV1-33	10	0.06	0.02	0	0
M-4043-G2-L-T2m-2202-D2-1	IGHV3-21	13	0.95	IGLV1-51	11	0.12	0.09	0	0
M-3541-G1-K-T2m-2202-D2-1	IGHV3-21	13	2.6	IGKV3-20	9	0.0	0.0	0	0
M-4593-G1-L-T2m-2202-D2-1	IGHV3-21	13	1.65	IGLV1-44	11	0.12	0.11	0	0
M-488-G1-L-T2m-2202-D2-1	IGHV3-21	13	2.0500000000000003	IGLV1-47	11	0.07	0.04	0	0
M-3349-G1-K-T2m-2202-D2-1	IGHV3-21	13	1.05	IGKV3-11	10	0.18	0.13	0	0
M-3043-G1-L-T2m-2202-D2-1	IGHV3-21	13	1.1500000000000001	IGLV3-10	11	0.08	0.04	0	0
M-2957-G1-K-T2m-2202-D2-1	IGHV3-53	14	0.30000000000000004	IGKV2-30	8	0.14	0.11	0	0
M-3514-G1-K-T2m-2202-D2-1	IGHV3-21	13	2.95	IGKV1-5	9	0.07	0.01	0	0
M-6442-G2-K-T2m-2202-D2-1	IGHV3-21	13	2.35	IGKV1-39	10	0.14	0.12	0	0
M-4359-G1-L-T2m-2202-D2-1	IGHV3-21	13	1.9	IGLV3-21	11	0.08	0.06	0	0
M-2073-G1-K-T2m-2202-D2-1	IGHV3-21	13	1.75	IGKV1-5	9	0.01	0.0	0	0
M-4546-G1-K-T2m-2202-D2-1	IGHV3-21	13	2.45	IGKV1-6	9	0.1	0.04	0	0
M-828-G2-K-T2m-2202-D2-1	IGHV3-21	13	0.5	IGKV1-39	9	0.05	0.04	0	0
M-1478-G1-K-T2m-2202-D2-1	IGHV3-21	13	3.6	IGKV3-15	10	0.12	0.06	0	0
M-247-G3-K-T2m-2202-D2-1	IGHV3-21	13	3.6	IGKV3-20	9	0.06	0.04	0	0
M-4105-X-K-T2m-2202-D2-1	IGHV3-21	13	3.2	IGKV3-15	10	0.07	0.05	0	0
M-3137-G1-L-T2m-2202-D2-1	IGHV3-66	14	3.0500000000000003	IGLV1-40	11	0.07	0.05	0	0
M-6094-G1-K-T2m-2202-D2-1	IGHV3-21	13	1.4	IGKV3-11	9	0.1	0.02	0	0
M-2556-G3-L-T2m-2202-D2-1	IGHV3-21	13	0.7999999999999999	IGLV3-10	11	0.06	0.02	0	0
M-4285-G2-L-T2m-2202-D2-1	IGHV3-11	7	0.85	IGLV2-23	9	0.14	0.13	0	0
M-2548-G3-K-T2m-2202-D2-1	IGHV3-21	7	0.85	IGKV1-6	9	0.08	0.02	0	0
M-2342-G3-K-T2m-2202-D2-1	IGHV3-21	7	0.5	IGKV1-16	9	0.01	0.0	0	0
M-2413-G2-L-T2m-2202-D2-1	IGHV3-43	13	0.5	IGLV3-1	10	0.05	0.02	0	0
M-4860-G1-K-T2m-2202-D2-1	IGHV3-43	13	2.6	IGKV3-11	11	0.1	0.07	0	0
M-2472-G1-K-T2m-2202-D2-1	IGHV3-43	13	1.45	IGKV3-11	11	0.08	0.07	0	0
M-5458-G1-L-T2m-2202-D2-1	IGHV3-43	13	1.55	IGLV3-21	11	0.08	0.05	0	0
M-845-G2-L-T2m-2202-D2-1	IGHV3-43	13	1.7000000000000002	IGLV3-19	11	0.12	0.05	0	0
M-2833-G1-K-T2m-2202-D2-1	IGHV3-66	14	3.95	IGKV1-39	10	0.02	0.01	0	0
M-5343-G1-K-T2m-2202-D2-1	IGHV5-10-1	23	4.25	IGKV2-28	9	0.11	0.1	0	0
M-4461-G3-L-T2m-2202-D2-1	IGHV5-10-1	23	3.6	IGLV3-1	10	0.16	0.16	0	0
M-5073-G2-L-T2m-2202-D2-1	IGHV3-74	13	1.45	IGLV3-1	9	0.06	0.02	0	0
M-3198-G1-K-T2m-2202-D2-1	IGHV3-74	13	1.45	IGKV3-15	10	0.04	0.04	0	0
M-4476-G2-K-T2m-2202-D2-1	IGHV3-74	13	2.3000000000000003	IGKV1-12	9	0.12	0.11	0	0
M-37-G1-K-T2m-2202-D2-1	IGHV3-74	13	1.7	IGKV1-39	9	0.12	0.09	0	0
M-4475-G3-K-T2m-2202-D2-1	IGHV3-74	13	1.45	IGKV4-1	9	0.29	0.26	0	0
M-2939-G2-L-T2m-2202-D2-1	IGHV3-74	13	1.6	IGLV2-11	10	0.09	0.06	0	0
M-4163-M-L-T2m-2202-D2-1	IGHV3-74	13	1.2	IGLV3-1	9	0.12	0.1	0	0
M-5172-G1-L-T2m-2202-D2-1	IGHV1-46	13	2.1	IGLV1-44	12	0.14	0.13	0	0
M-5408-G1-L-T2m-2202-D2-1	IGHV3-66	14	0.4	IGLV3-1	10	0.1	0.06	0	0
M-3436-G1-K-T2m-2202-D2-1	IGHV1-46	13	2.0500000000000003	IGKV2-28	9	0.0	0.0	0	0
M-1428-G1-L-T2m-2202-D2-1	IGHV1-46	13	3.6500000000000004	IGLV3-19	11	0.05	0.04	0	0
M-4807-G1-L-T2m-2202-D2-1	IGHV1-46	13	2.35	IGLV1-40	10	0.23	0.17	0	0
M-3149-G1-K-T2m-2202-D2-1	IGHV1-46	13	2.9	IGKV3-20	9	0.08	0.06	0	0
M-2318-G1-L-T2m-2202-D2-1	IGHV1-46	13	2.05	IGLV2-8	10	0.13	0.13	0	0
M-1118-G1-K-T2m-2202-D2-1	IGHV1-46	13	2.1	IGKV4-1	9	0.19	0.16	0	0
M-3946-G1-K-T2m-2202-D2-1	IGHV1-46	13	1.35	IGKV2-24	9	0.1	0.05	0	0
M-4091-G2-L-T2m-2202-D2-1	IGHV1-46	13	1.55	IGLV2-11	11	0.21	0.16	0	0
M-250-G1-L-T2m-2202-D2-1	IGHV1-46	13	3.4	IGLV1-40	10	0.02	0.01	0	0
M-2251-G1-L-T2m-2202-D2-1	IGHV3-66	14	3.0	IGLV3-19	11	0.13	0.11	0	0
M-6005-G1-L-T2m-2202-D2-1	IGHV1-46	13	2.65	IGLV1-40	11	0.14	0.12	0	0
M-5134-G2-L-T2m-2202-D2-1	IGHV1-46	13	2.25	IGLV3-21	10	0.11	0.09	0	0
M-1694-G1-L-T2m-2202-D2-1	IGHV1-46	13	3.1500000000000004	IGLV2-23	11	0.09	0.07	0	0
M-1652-G2-K-T2m-2202-D2-1	IGHV1-46	13	2.9000000000000004	IGKV3-20	9	0.1	0.06	0	0
M-1499-G3-L-T2m-2202-D2-1	IGHV1-46	13	1.55	IGLV2-8	10	0.2	0.16	0	0
M-848-X-L-T2m-2202-D2-1	IGHV3-23	13	1.1500000000000001	IGLV1-47	11	0.07	0.06	0	0
M-1650-G3-L-T2m-2202-D2-1	IGHV3-23	13	1.1500000000000001	IGLV1-47	11	0.07	0.06	0	0
M-3931-G3-L-T2m-2202-D2-1	IGHV3-23	13	1.35	IGLV3-25	11	0.07	0.07	0	0
M-2218-G2-K-T2m-2202-D2-1	IGHV3-66	7	1.05	IGKV1-17	8	0.14	0.1	0	0
M-3778-G2-L-T2m-2202-D2-1	IGHV3-7	7	0.95	IGLV3-25	10	0.18	0.17	0	0
M-1419-G3-L-T2m-2202-D2-1	IGHV3-66	14	2.45	IGLV3-10	12	0.13	0.12	0	0
M-4139-G2-K-T2m-2202-D2-1	IGHV3-15	23	4.999999999999999	IGKV3-11	9	0.1	0.1	0	0
M-124-G3-L-T2m-2202-D2-1	IGHV3-15	23	4.549999999999999	IGLV3-1	9	0.12	0.11	0	0
M-2588-G3-L-T2m-2202-D2-1	IGHV3-7	23	6.5	IGLV1-44	11	0.02	0.01	0	0
M-4967-G3-L-T2m-2202-D2-1	IGHV3-7	23	4.85	IGLV3-21	9	0.0	0.0	0	0
M-3834-G2-K-T2m-2202-D2-1	IGHV3-30	23	2.6500000000000004	IGKV2-28	9	0.15	0.13	0	0
M-4022-G1-L-T2m-2202-D2-1	IGHV3-30	23	4.299999999999999	IGLV1-44	11	0.14	0.13	0	0
M-6316-G1-K-T2m-2202-D2-1	IGHV3-30	23	4.1499999999999995	IGKV1-39	10	0.12	0.11	0	0
M-943-G1-K-T2m-2202-D2-1	IGHV3-30	7	0.30000000000000004	IGKV2-28	9	0.13	0.09	0	0
M-2932-G1-K-T2m-2202-D2-1	IGHV3-30	7	0.95	IGKV1-33	9	0.11	0.1	0	0
M-1760-G2-K-T2m-2202-D2-1	IGHV5-10-1	14	2.9000000000000004	IGKV1-9	9	0.07	0.05	0	0
M-2745-G1-K-T2m-2202-D2-1	IGHV3-30	14	3.0500000000000003	IGKV1D-12	9	0.11	0.05	0	0
M-3509-G2-K-T2m-2202-D2-1	IGHV3-30	14	1.75	IGKV3-15	10	0.15	0.12	0	0
M-3090-G1-K-T2m-2202-D2-1	IGHV3-30	14	1.45	IGKV1-39	9	0.04	0.02	0	0
M-3459-G1-K-T2m-2202-D2-1	IGHV3-30-3	14	1.15	IGKV3-20	9	0.1	0.07	0	0
M-1334-G3-K-T2m-2202-D2-1	IGHV3-30	14	2.8	IGKV1-5	9	0.12	0.07	0	0
M-479-X-L-T2m-2202-D2-1	IGHV3-30	14	2.95	IGLV1-44	11	0.15	0.11	0	0
M-2873-G1-K-T2m-2202-D2-1	IGHV3-30-3	14	1.65	IGKV1-33	9	0.13	0.15	0	0
M-3035-G1-L-T2m-2202-D2-1	IGHV3-30	14	2.85	IGLV2-14	11	0.04	0.04	0	0
M-2080-G2-L-T2m-2202-D2-1	IGHV3-30	14	1.9500000000000004	IGLV1-44	11	0.05	0.05	0	0
M-756-G3-L-T2m-2202-D2-1	IGHV3-30	14	3.1500000000000004	IGLV2-14	11	0.07	0.04	0	0
M-2568-G2-K-T2m-2202-D2-1	IGHV3-30	14	2.8000000000000003	IGKV3-20	9	0.1	0.05	0	0
M-1565-G2-L-T2m-2202-D2-1	IGHV3-30	14	2.95	IGLV4-69	9	0.03	0.02	0	0
M-3324-G3-L-T2m-2202-D2-1	IGHV3-30-3	14	2.25	IGLV3-21	11	0.12	0.07	0	0
M-3165-G3-L-T2m-2202-D2-1	IGHV3-30	14	2.05	IGLV1-44	11	0.05	0.04	0	0
M-2554-G2-K-T2m-2202-D2-1	IGHV3-30-3	14	1.85	IGKV3-20	11	0.1	0.07	0	0
M-869-X-L-T2m-2202-D2-1	IGHV5-10-1	14	2.8000000000000003	IGLV3-21	11	0.08	0.05	0	0
M-1720-G3-L-T2m-2202-D2-1	IGHV3-43	14	0.7	IGLV2-18	10	0.03	0.02	0	0
M-1417-G1-K-T2m-2202-D2-1	IGHV3-30	14	1.55	IGKV4-1	9	0.03	0.02	0	0
M-944-G1-K-T2m-2202-D2-1	IGHV3-30-3	14	2.5	IGKV3-11	5	0.15	0.12	0	0
M-4412-G1-K-T2m-2202-D2-1	IGHV3-30	14	1.9	IGKV1-39	10	0.05	0.02	0	0
M-2464-G2-K-T2m-2202-D2-1	IGHV3-30	14	1.2	IGKV1-33	9	0.05	0.04	0	0
M-3328-G3-K-T2m-2202-D2-1	IGHV3-30	14	2.5500000000000003	IGKV3-15	9	0.12	0.11	0	0
M-4577-G3-K-T2m-2202-D2-1	IGHV3-30-3	14	3.0	IGKV3-15	10	0.1	0.07	0	0
M-3264-G1-L-T2m-2202-D2-1	IGHV3-30	14	2.7	IGLV1-51	11	0.05	0.02	0	0
M-3065-G2-K-T2m-2202-D2-1	IGHV3-30	14	3.7	IGKV1-27	9	0.11	0.06	0	0
M-2377-G1-K-T2m-2202-D2-1	IGHV3-30	14	1.65	IGKV3-15	10	0.09	0.07	0	0
M-3026-G1-L-T2m-2202-D2-1	IGHV5-10-1	14	0.8	IGLV2-23	10	0.09	0.09	0	0
M-6426-G3-L-T2m-2202-D2-1	IGHV3-30	14	1.2999999999999998	IGLV1-47	11	0.06	0.01	0	0
M-5319-G1-K-T2m-2202-D2-1	IGHV3-30	14	3.05	IGKV1-33	8	0.08	0.05	0	0
M-5539-G2-K-T2m-2202-D2-1	IGHV3-30	14	3.3	IGKV6-21	8	0.23	0.18	0	0
M-521-G1-K-T2m-2202-D2-1	IGHV3-30-3	14	2.1	IGKV1-39	9	0.08	0.06	0	0
M-5530-G1-K-T2m-2202-D2-1	IGHV3-30	14	1.75	IGKV3-15	10	0.09	0.09	0	0
M-3519-G2-K-T2m-2202-D2-1	IGHV3-30	14	1.8	IGKV2-30	10	0.06	0.04	0	0
M-679-G2-L-T2m-2202-D2-1	IGHV3-30	14	2.55	IGLV9-49	13	0.13	0.13	0	0
M-2096-G2-K-T2m-2202-D2-1	IGHV3-30	14	3.2	IGKV4-1	9	0.03	0.01	0	0
M-3620-G1-K-T2m-2202-D2-1	IGHV3-30	14	1.65	IGKV1-39	9	0.13	0.1	0	0
M-4835-G1-L-T2m-2202-D2-1	IGHV5-10-1	14	1.1500000000000001	IGLV1-47	13	0.07	0.07	0	0
M-758-G1-K-T2m-2202-D2-1	IGHV3-30	14	2.5500000000000003	IGKV1-12	9	0.01	0.01	0	0
M-373-G2-K-T2m-2202-D2-1	IGHV3-30-3	14	2.1	IGKV6-21	9	0.03	0.01	0	0
M-4645-G1-K-T2m-2202-D2-1	IGHV3-30	14	3.8	IGKV3-20	9	0.11	0.06	0	0
M-242-G1-K-T2m-2202-D2-1	IGHV3-30	14	2.65	IGKV2-28	9	0.09	0.09	0	0
M-3713-G1-K-T2m-2202-D2-1	IGHV3-30-3	14	3.35	IGKV4-1	9	0.16	0.15	0	0
M-2602-G1-K-T2m-2202-D2-1	IGHV3-30	14	3.3000000000000003	IGKV3-15	8	0.1	0.07	0	0
M-2942-G1-K-T2m-2202-D2-1	IGHV3-30	14	1.45	IGKV4-1	9	0.06	0.02	0	0
M-3027-G2-K-T2m-2202-D2-1	IGHV3-30	14	2.45	IGKV4-1	9	0.06	0.02	0	0
M-289-G1-K-T2m-2202-D2-1	IGHV3-30	14	2.55	IGKV2-30	9	0.04	0.04	0	0
M-2015-G1-L-T2m-2202-D2-1	IGHV3-30	14	2.95	IGLV2-18	10	0.07	0.07	0	0
M-2300-G1-L-T2m-2202-D2-1	IGHV5-10-1	14	1.95	IGLV2-23	10	0.1	0.09	0	0
M-4572-G1-K-T2m-2202-D2-1	IGHV3-30	14	3.95	IGKV4-1	9	0.07	0.05	0	0
M-4420-G1-L-T2m-2202-D2-1	IGHV3-30	14	0.6	IGLV3-21	11	0.07	0.04	0	0
M-3323-G2-K-T2m-2202-D2-1	IGHV3-30	14	1.85	IGKV2-28	9	0.12	0.1	0	0
M-4671-G1-L-T2m-2202-D2-1	IGHV3-30	14	2.8	IGLV2-18	11	0.13	0.09	0	0
M-836-G1-K-T2m-2202-D2-1	IGHV3-30	14	2.15	IGKV4-1	8	0.14	0.1	0	0
M-1508-G1-K-T2m-2202-D2-1	IGHV3-30	14	1.55	IGKV1-39	9	0.06	0.02	0	0
M-5384-G1-K-T2m-2202-D2-1	IGHV3-30-3	14	2.55	IGKV1-6	9	0.08	0.09	0	0
M-2286-G1-K-T2m-2202-D2-1	IGHV3-30	14	2.85	IGKV1-39	9	0.14	0.12	0	0
M-961-G2-L-T2m-2202-D2-1	IGHV3-30	14	5.0	IGLV2-23	10	0.05	0.05	0	0
M-1955-G1-L-T2m-2202-D2-1	IGHV5-10-1	14	3.45	IGLV2-8	10	0.05	0.05	0	0
M-4095-G3-K-T2m-2202-D2-1	IGHV3-30	14	3.95	IGKV1-33	9	0.08	0.06	0	0
M-1909-G1-K-T2m-2202-D2-1	IGHV3-30	14	3.95	IGKV1-16	9	0.06	0.05	0	0
M-117-G1-K-T2m-2202-D2-1	IGHV3-30	14	1.25	IGKV1-33	9	0.01	0.01	0	0
M-5710-X-K-T2m-2202-D2-1	IGHV3-30	14	1.35	IGKV1-17	9	0.13	0.11	0	0
M-5953-G1-L-T2m-2202-D2-1	IGHV3-30	14	3.45	IGLV2-14	11	0.11	0.09	0	0
M-5120-G3-L-T2m-2202-D2-1	IGHV3-30-3	14	1.9000000000000001	IGLV9-49	13	0.07	0.06	0	0
M-5966-G3-L-T2m-2202-D2-1	IGHV3-30-3	14	0.7999999999999999	IGLV3-1	9	0.0	0.0	0	0
M-3794-G3-L-T2m-2202-D2-1	IGHV3-30	14	2.7	IGLV7-43	8	0.11	0.1	0	0
M-5820-G1-L-T2m-2202-D2-1	IGHV3-30	14	3.2	IGLV2-23	10	0.05	0.02	0	0
M-6035-G2-L-T2m-2202-D2-1	IGHV3-30	14	2.6	IGLV3-21	9	0.12	0.1	0	0
M-6412-G1-K-T2m-2202-D2-1	IGHV5-10-1	14	1.85	IGKV3-15	9	0.12	0.11	0	0
M-5317-G1-L-T2m-2202-D2-1	IGHV3-30	14	2.65	IGLV2-23	9	0.12	0.11	0	0
M-5464-G2-L-T2m-2202-D2-1	IGHV3-30	14	2.35	IGLV2-14	10	0.12	0.11	0	0
M-823-G1-L-T2m-2202-D2-1	IGHV3-64D	13	0.7	IGLV3-25	11	0.11	0.09	0	0
M-6376-G1-K-T2m-2202-D2-1	IGHV3-11	13	2.8	IGKV3-11	11	0.11	0.09	0	0
M-3973-G1-K-T2m-2202-D2-1	IGHV3-11	13	2.5500000000000003	IGKV1-39	9	0.13	0.06	0	0
M-2245-G2-L-T2m-2202-D2-1	IGHV3-11	13	2.0	IGLV3-21	11	0.12	0.1	0	0
M-4216-G3-L-T2m-2202-D2-1	IGHV3-11	13	2.7	IGLV3-21	11	0.1	0.07	0	0
M-1052-G3-K-T2m-2202-D2-1	IGHV3-11	13	0.5	IGKV1-5	10	0.1	0.09	0	0
M-6428-G3-K-T2m-2202-D2-1	IGHV3-11	13	0.5	IGKV1-5	10	0.08	0.06	0	0
M-580-G1-L-T2m-2202-D2-1	IGHV3-11	13	1.8000000000000003	IGLV2-14	10	0.12	0.1	0	0
M-3799-G1-K-T2m-2202-D2-1	IGHV5-10-1	14	4.199999999999999	IGKV3-20	8	0.07	0.06	0	0
M-5021-G1-K-T2m-2202-D2-1	IGHV3-11	13	2.1	IGKV1-5	9	0.06	0.04	0	0
M-3245-G3-K-T2m-2202-D2-1	IGHV3-11	13	3.65	IGKV1-39	9	0.11	0.06	0	0
M-1-G2-K-T2m-2202-D2-1	IGHV3-11	13	3.6	IGKV3-15	11	0.05	0.02	0	0
M-4861-G1-K-T2m-2202-D2-1	IGHV3-11	13	1.9000000000000001	IGKV3-20	9	0.07	0.04	0	0
M-1884-G1-L-T2m-2202-D2-1	IGHV3-11	13	1.6	IGLV1-51	11	0.1	0.07	0	0
M-5106-G2-K-T2m-2202-D2-1	IGHV3-11	13	1.2999999999999998	IGKV3-15	9	0.16	0.11	0	0
M-66-G1-K-T2m-2202-D2-1	IGHV3-11	13	1.85	IGKV3-15	10	0.0	0.0	0	0
M-3591-G2-L-T2m-2202-D2-1	IGHV3-11	13	2.3	IGLV2-14	11	0.07	0.06	0	0
M-4880-G2-K-T2m-2202-D2-1	IGHV3-11	13	2.05	IGKV3-20	9	0.12	0.1	0	0
M-5182-G2-K-T2m-2202-D2-1	IGHV3-74	14	2.3	IGKV1-39	9	0.12	0.07	0	0
M-578-G2-L-T2m-2202-D2-1	IGHV3-11	13	0.9	IGLV3-19	12	0.15	0.16	0	0
M-6398-G3-K-T2m-2202-D2-1	IGHV3-11	13	1.2500000000000002	IGKV2-28	9	0.14	0.11	0	0
M-3518-G3-K-T2m-2202-D2-1	IGHV3-11	13	1.95	IGKV1-5	9	0.02	0.0	0	0
M-4648-G2-K-T2m-2202-D2-1	IGHV3-11	13	1.8	IGKV3-20	8	0.18	0.15	0	0
M-4981-G1-L-T2m-2202-D2-1	IGHV3-11	13	2.1	IGLV3-21	12	0.13	0.12	0	0
M-1778-G1-K-T2m-2202-D2-1	IGHV3-11	13	3.2	IGKV2-28	8	0.07	0.02	0	0
M-1028-G2-K-T2m-2202-D2-1	IGHV1-24	7	1.6	IGKV2-30	10	0.11	0.11	0	0
M-4628-G2-K-T2m-2202-D2-1	IGHV1-24	7	1.6	IGKV2-30	10	0.08	0.07	0	0
M-2240-G3-L-T2m-2202-D2-1	IGHV3-9	13	1.05	IGLV2-11	12	0.17	0.15	0	0
M-2796-G1-K-T2m-2202-D2-1	IGHV3-9	13	1.45	IGKV3-15	9	0.03	0.02	0	0
M-1739-G1-K-T2m-2202-D2-1	IGHV3-74	14	2.95	IGKV3-15	10	0.11	0.09	0	0
M-2258-G1-K-T2m-2202-D2-1	IGHV3-74	14	3.7	IGKV3-15	10	0.17	0.16	0	0
M-4896-G2-K-T2m-2202-D2-1	IGHV3-9	13	0.7	IGKV1-16	9	0.06	0.07	0	0
M-2829-G1-L-T2m-2202-D2-1	IGHV3-9	13	1.85	IGLV2-8	10	0.03	0.01	0	0
M-1029-M-K-T2m-2202-D2-1	IGHV3-9	13	3.25	IGKV4-1	9	0.01	0.01	0	0
M-1768-G2-K-T2m-2202-D2-1	IGHV3-9	13	1.15	IGKV3-11	8	0.04	0.02	0	0
M-5258-G1-K-T2m-2202-D2-1	IGHV3-9	13	2.05	IGKV4-1	9	0.05	0.02	0	0
M-4389-G1-K-T2m-2202-D2-1	IGHV3-9	13	0.6	IGKV2-28	10	0.02	0.01	0	0
M-5839-G1-K-T2m-2202-D2-1	IGHV3-9	13	1.8	IGKV3-15	8	0.08	0.06	0	0
M-372-G2-K-T2m-2202-D2-1	IGHV3-9	13	1.85	IGKV1-9	9	0.12	0.07	0	0
M-3209-G1-L-T2m-2202-D2-1	IGHV3-9	13	0.5	IGLV4-69	10	0.12	0.1	0	0
M-4145-G3-L-T2m-2202-D2-1	IGHV3-9	13	0.8	IGLV2-23	13	0.07	0.07	0	0
M-3077-G3-L-T2m-2202-D2-1	IGHV3-74	14	1.55	IGLV1-44	10	0.03	0.01	0	0
M-3151-G3-L-T2m-2202-D2-1	IGHV3-74	14	2.3	IGLV1-44	10	0.05	0.02	0	0
M-2144-G1-K-T2m-2202-D2-1	IGHV1-69	7	0.95	IGKV1-5	9	0.04	0.02	0	0
M-4995-G1-K-T2m-2202-D2-1	IGHV1-69	7	1.1	IGKV1-39	10	0.07	0.07	0	0
M-761-G1-K-T2m-2202-D2-1	IGHV6-1	13	2.3	IGKV1-33	9	0.03	0.04	0	0
M-3076-G1-K-T2m-2202-D2-1	IGHV6-1	13	1.25	IGKV1-39	9	0.05	0.05	0	0
M-1222-G1-K-T2m-2202-D2-1	IGHV6-1	13	2.4000000000000004	IGKV1-39	9	0.07	0.06	0	0
M-3425-G1-K-T2m-2202-D2-1	IGHV6-1	13	1.35	IGKV1-5	9	0.06	0.04	0	0
M-1154-G1-K-T2m-2202-D2-1	IGHV1-24	23	6.3999999999999995	IGKV1-39	9	0.04	0.02	0	0
M-3036-G1-K-T2m-2202-D2-1	IGHV4-39	13	0.7999999999999999	IGKV3-15	10	0.06	0.04	0	0
M-4245-G1-K-T2m-2202-D2-1	IGHV4-39	13	2.2	IGKV1-39	11	0.07	0.04	0	0
M-4495-G1-K-T2m-2202-D2-1	IGHV4-39	13	1.5	IGKV2-28	11	0.11	0.1	0	0
M-3790-G1-L-T2m-2202-D2-1	IGHV3-74	14	0.7	IGLV1-47	12	0.15	0.11	0	0
M-2649-G1-K-T2m-2202-D2-1	IGHV1-18	14	2.9000000000000004	IGKV2-28	9	0.1	0.09	0	0
M-3940-G1-K-T2m-2202-D2-1	IGHV4-39	13	2.8000000000000003	IGKV1-39	9	0.12	0.07	0	0
M-4380-G1-L-T2m-2202-D2-1	IGHV3-7	23	3.45	IGLV3-21	12	0.13	0.1	0	0
M-4537-G1-K-T2m-2202-D2-1	IGHV3-30	7	0.7999999999999999	IGKV1-5	9	0.2	0.22	0	0
M-1182-G1-K-T2m-2202-D2-1	IGHV3-43D	23	6.499999999999999	IGKV4-1	9	0.04	0.04	0	0
M-298-G2-L-T2m-2202-D2-1	IGHV3-21	23	6.0	IGLV1-51	12	0.06	0.01	0	0
M-1149-G3-K-T2m-2202-D2-1	IGHV3-21	23	7.8999999999999995	IGKV3-20	9	0.08	0.05	0	0
M-3162-G1-K-T2m-2202-D2-1	IGHV3-21	23	4.85	IGKV1-9	10	0.09	0.05	0	0
M-4827-G3-L-T2m-2202-D2-1	IGHV3-9	23	4.65	IGLV1-40	11	0.11	0.07	0	0
