sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-2044-M-K-G5-1200-P5-1	IGHV1-2	16	2.15	IGKV4-1	9	0.03	0.02	0	0
M-2591-M-K-G5-1200-P5-1	IGHV1-2	16	0.9	IGKV1-5	9	0.0	0.0	0	0
M-2370-M-L-G5-1200-P5-1	IGHV1-2	16	1.6500000000000001	IGLV2-23	12	0.08	0.06	0	0
M-2166-M-K-G5-1200-P5-1	IGHV3-23	20	3.5	IGKV4-1	9	0.0	0.0	0	0
M-1048-M-L-G5-1200-P5-1	IGHV1-69	16	1.6500000000000001	IGLV2-23	10	0.0	0.0	0	0
M-4264-M-K-G5-1200-P5-1	IGHV1-69	16	2.1000000000000005	IGKV3-20	9	0.0	0.0	0	0
M-178-M-K-G5-1200-P5-1	IGHV1-69	16	1.6500000000000001	IGKV1-5	9	0.0	0.0	0	0
M-207-G1-K-G5-1200-P5-1	IGHV1-69	16	3.4000000000000004	IGKV1-5	9	0.15	0.1	0	0
M-1422-M-K-G5-1200-P5-1	IGHV1-69	16	1.1	IGKV2-40	9	0.0	0.0	0	0
M-4082-M-L-G5-1200-P5-1	IGHV1-69	16	1.2000000000000002	IGLV3-1	10	0.0	0.0	0	0
M-2798-M-K-G5-1200-P5-1	IGHV5-51	16	1.9000000000000001	IGKV2-28	9	0.05	0.06	0	0
M-1270-G2-K-G5-1200-P5-1	IGHV5-51	16	2.0500000000000003	IGKV3-20	8	0.08	0.05	0	0
M-2026-A1-L-G5-1200-P5-1	IGHV5-51	16	2.35	IGLV3-25	12	0.16	0.16	0	0
M-993-M-L-G5-1200-P5-1	IGHV5-51	16	2.6	IGLV1-40	11	0.0	0.0	0	0
M-4504-M-K-G5-1200-P5-1	IGHV3-23	20	2.95	IGKV1-39	9	0.0	0.0	0	0
M-3126-M-K-G5-1200-P5-1	IGHV3-43D	20	2.5500000000000003	IGKV1-33	9	0.01	0.01	0	0
M-3096-M-L-G5-1200-P5-1	IGHV3-15	20	3.1500000000000004	IGLV3-1	10	0.04	0.01	0	0
M-2451-M-L-G5-1200-P5-1	IGHV3-53	16	2.75	IGLV1-40	12	0.01	0.0	0	0
M-1492-G1-K-G5-1200-P5-1	IGHV3-33	16	3.4000000000000004	IGKV4-1	9	0.07	0.05	0	0
M-2933-M-K-G5-1200-P5-1	IGHV4-59	16	3.3000000000000003	IGKV1-12	9	0.0	0.0	0	0
M-3709-D-K-G5-1200-P5-1	IGHV4-59	16	2.85	IGKV1-39	9	0.12	0.1	0	0
M-3453-G1-K-G5-1200-P5-1	IGHV4-4	16	3.1500000000000004	IGKV1-39	9	0.09	0.07	0	0
M-3907-M-K-G5-1200-P5-1	IGHV3-23	22	6.25	IGKV3-11	10	0.0	0.0	0	0
M-4059-M-K-G5-1200-P5-1	IGHV3-23	22	6.549999999999999	IGKV1-5	9	0.08	0.04	0	0
M-2434-M-K-G5-1200-P5-1	IGHV3-23	22	5.299999999999999	IGKV1-5	9	0.01	0.01	0	0
M-4471-M-K-G5-1200-P5-1	IGHV3-23	22	3.85	IGKV3-15	9	0.0	0.0	0	0
M-3729-M-L-G5-1200-P5-1	IGHV3-23	22	3.6000000000000005	IGLV1-44	11	0.0	0.0	0	0
M-3479-D-K-G5-1200-P5-1	IGHV3-23	20	2.1	IGKV1-9	10	0.0	0.0	0	0
M-4572-M-K-G5-1200-P5-1	IGHV3-23	22	4.749999999999999	IGKV2-28	10	0.0	0.0	0	0
M-1410-G1-K-G5-1200-P5-1	IGHV3-23	22	2.2	IGKV1-33	9	0.18	0.18	0	0
M-3944-G1-L-G5-1200-P5-1	IGHV3-23	22	5.5	IGLV2-8	10	0.11	0.07	0	0
M-167-M-L-G5-1200-P5-1	IGHV3-9	16	2.95	IGLV2-23	13	0.06	0.02	0	0
M-2597-M-K-G5-1200-P5-1	IGHV6-1	22	3.3000000000000003	IGKV3-15	10	0.0	0.0	0	0
M-1118-G1-K-G5-1200-P5-1	IGHV3-30	22	2.8000000000000003	IGKV2-28	9	0.08	0.04	0	0
M-2110-M-K-G5-1200-P5-1	IGHV3-74	16	1.5	IGKV4-1	8	0.0	0.0	0	0
M-2905-G1-L-G5-1200-P5-1	IGHV3-74	16	1.2000000000000002	IGLV2-23	10	0.06	0.02	0	0
M-2736-M-L-G5-1200-P5-1	IGHV4-38-2	13	2.2	IGLV2-14	9	0.0	0.0	0	0
M-1082-A1-L-G5-1200-P5-1	IGHV4-38-2	13	2.95	IGLV1-40	12	0.1	0.07	0	0
M-4599-M-K-G5-1200-P5-1	IGHV3-33	15	4.8999999999999995	IGKV1-NL1	10	0.01	0.01	0	0
M-3290-M-K-G5-1200-P5-1	IGHV4-38-2	13	2.95	IGKV3-11	8	0.01	0.01	0	0
M-397-M-K-G5-1200-P5-1	IGHV4-38-2	13	1.55	IGKV3D-20	9	0.12	0.1	0	0
M-2145-M-K-G5-1200-P5-1	IGHV4-38-2	13	3.3000000000000003	IGKV3-11	8	0.0	0.0	0	0
M-2494-M-K-G5-1200-P5-1	IGHV4-38-2	13	2.3	IGKV3-20	8	0.06	0.02	0	0
M-887-M-K-G5-1200-P5-1	IGHV4-38-2	13	0.95	IGKV3-20	7	0.01	0.01	0	0
M-1207-G1-L-G5-1200-P5-1	IGHV4-38-2	13	2.5	IGLV2-14	10	0.05	0.04	0	0
M-2288-M-K-G5-1200-P5-1	IGHV4-38-2	13	2.9000000000000004	IGKV3-20	9	0.06	0.04	0	0
M-1819-M-K-G5-1200-P5-1	IGHV4-38-2	13	2.75	IGKV1-27	10	0.0	0.0	0	0
M-4560-D-L-G5-1200-P5-1	IGHV4-38-2	13	1.75	IGLV2-14	10	0.08	0.06	0	0
M-4708-M-L-G5-1200-P5-1	IGHV3-33	15	2.0	IGLV3-1	9	0.0	0.0	0	0
M-4556-M-K-G5-1200-P5-1	IGHV4-38-2	13	1.65	IGKV3-15	10	0.14	0.13	0	0
M-3032-A1-K-G5-1200-P5-1	IGHV4-38-2	13	1.15	IGKV3-20	5	0.04	0.04	0	0
M-1756-G1-L-G5-1200-P5-1	IGHV4-38-2	13	2.45	IGLV3-21	9	0.12	0.07	0	0
M-1196-M-K-G5-1200-P5-1	IGHV4-38-2	13	1.45	IGKV3-11	11	0.0	0.0	0	0
M-1086-M-K-G5-1200-P5-1	IGHV4-38-2	13	2.55	IGKV3-11	10	0.0	0.0	0	0
M-163-M-L-G5-1200-P5-1	IGHV4-38-2	13	1.1	IGLV2-14	10	0.07	0.05	0	0
M-3631-M-K-G5-1200-P5-1	IGHV4-38-2	13	3.2	IGKV3-20	9	0.03	0.04	0	0
M-3495-M-K-G5-1200-P5-1	IGHV4-38-2	13	4.05	IGKV3-20	9	0.01	0.01	0	0
M-4431-M-L-G5-1200-P5-1	IGHV4-38-2	13	2.5500000000000003	IGLV3-1	11	0.0	0.0	0	0
M-3429-M-K-G5-1200-P5-1	IGHV4-38-2	13	1.65	IGKV3-15	9	0.01	0.01	0	0
M-258-M-L-G5-1200-P5-1	IGHV3-33	15	2.2	IGLV3-9	9	0.0	0.0	0	0
M-3072-M-K-G5-1200-P5-1	IGHV4-38-2	13	2.95	IGKV1-39	9	0.02	0.01	0	0
M-2879-M-L-G5-1200-P5-1	IGHV4-38-2	13	1.05	IGLV1-51	11	0.01	0.01	0	0
M-4635-G2-K-G5-1200-P5-1	IGHV4-38-2	13	2.85	IGKV3-20	9	0.11	0.07	0	0
M-2752-M-L-G5-1200-P5-1	IGHV4-38-2	13	2.75	IGLV2-14	11	0.0	0.0	0	0
M-1320-M-K-G5-1200-P5-1	IGHV4-38-2	13	3.3	IGKV3-20	9	0.01	0.01	0	0
M-1335-M-K-G5-1200-P5-1	IGHV4-38-2	13	2.9000000000000004	IGKV3-15	10	0.17	0.11	0	0
M-4142-M-L-G5-1200-P5-1	IGHV4-38-2	13	2.3	IGLV1-44	11	0.0	0.0	0	0
M-1706-M-K-G5-1200-P5-1	IGHV4-38-2	13	1.9000000000000001	IGKV1-39	9	0.02	0.02	0	0
M-2489-G1-L-G5-1200-P5-1	IGHV3-30	26	4.199999999999999	IGLV3-19	11	0.11	0.1	0	0
M-1565-M-K-G5-1200-P5-1	IGHV1-69	20	1.8500000000000003	IGKV3-20	9	0.0	0.0	0	0
M-4167-M-K-G5-1200-P5-1	IGHV4-34	16	1.35	IGKV1-39	9	0.0	0.0	0	0
M-2119-M-K-G5-1200-P5-1	IGHV4-34	16	4.199999999999999	IGKV1-5	9	0.0	0.0	0	0
M-1886-G3-K-G5-1200-P5-1	IGHV4-34	16	1.9000000000000004	IGKV1-16	9	0.21	0.2	0	0
M-563-M-K-G5-1200-P5-1	IGHV4-34	16	3.0000000000000004	IGKV6D-21	9	0.0	0.0	0	0
M-3407-M-K-G5-1200-P5-1	IGHV4-34	16	4.35	IGKV1-17	9	0.01	0.01	0	0
M-2936-G1-K-G5-1200-P5-1	IGHV3-13	22	2.1500000000000004	IGKV1-39	10	0.09	0.07	0	0
M-1010-M-L-G5-1200-P5-1	IGHV3-13	22	4.8999999999999995	IGLV3-1	9	0.0	0.0	0	0
M-507-M-L-G5-1200-P5-1	IGHV3-48	16	4.0	IGLV2-14	10	0.07	0.02	0	0
M-3747-G1-L-G5-1200-P5-1	IGHV3-48	16	3.9000000000000004	IGLV3-25	11	0.11	0.07	0	0
M-2703-M-K-G5-1200-P5-1	IGHV3-48	16	3.6500000000000004	IGKV2-30	9	0.0	0.0	0	0
M-1325-M-L-G5-1200-P5-1	IGHV1-69	20	0.7999999999999999	IGLV1-47	11	0.0	0.0	0	0
M-1363-M-K-G5-1200-P5-1	IGHV3-48	16	2.75	IGKV1-39	9	0.0	0.0	0	0
M-3422-G1-K-G5-1200-P5-1	IGHV1-18	16	2.45	IGKV3-11	9	0.13	0.13	0	0
M-1844-M-L-G5-1200-P5-1	IGHV1-18	16	1.9500000000000002	IGLV3-25	11	0.0	0.0	0	0
M-4426-M-K-G5-1200-P5-1	IGHV1-69	16	1.3000000000000003	IGKV1-39	10	0.0	0.0	0	0
M-551-M-K-G5-1200-P5-1	IGHV1-69	16	3.6	IGKV1-5	9	0.01	0.0	0	0
M-3551-D-K-G5-1200-P5-1	IGHV1-69	16	4.499999999999999	IGKV1-39	10	0.01	0.0	0	0
M-4723-M-L-G5-1200-P5-1	IGHV1-69	16	3.7	IGLV1-51	11	0.01	0.0	0	0
M-2183-M-L-G5-1200-P5-1	IGHV1-69	20	4.8999999999999995	IGLV8-61	10	0.0	0.0	0	0
M-4269-M-L-G5-1200-P5-1	IGHV1-58	16	3.6	IGLV1-40	11	0.0	0.0	0	0
M-560-M-L-G5-1200-P5-1	IGHV1-58	16	0.9999999999999999	IGLV3-21	11	0.0	0.0	0	0
M-4234-M-K-G5-1200-P5-1	IGHV4-38-2	16	2.4	IGKV1-39	9	0.0	0.0	0	0
M-808-M-K-G5-1200-P5-1	IGHV4-38-2	16	2.5	IGKV3-20	9	0.0	0.0	0	0
M-220-M-L-G5-1200-P5-1	IGHV4-38-2	16	1.9000000000000004	IGLV3-1	11	0.0	0.0	0	0
M-3313-M-K-G5-1200-P5-1	IGHV4-38-2	16	1.2000000000000002	IGKV1-33	9	0.01	0.01	0	0
M-3882-M-L-G5-1200-P5-1	IGHV3-11	16	3.8	IGLV3-25	11	0.01	0.0	0	0
M-3168-M-L-G5-1200-P5-1	IGHV3-21	16	2.2	IGLV3-1	9	0.0	0.0	0	0
M-3701-M-K-G5-1200-P5-1	IGHV3-21	16	3.6500000000000004	IGKV1-5	8	0.05	0.02	0	0
M-406-D-L-G5-1200-P5-1	IGHV1-69	20	4.8999999999999995	IGLV1-44	10	0.0	0.0	0	0
M-1994-M-K-G5-1200-P5-1	IGHV3-21	16	1.4500000000000002	IGKV1-NL1	9	0.02	0.01	0	0
M-3998-M-L-G5-1200-P5-1	IGHV3-21	16	2.5500000000000003	IGLV2-14	11	0.06	0.04	0	0
M-2731-M-K-G5-1200-P5-1	IGHV3-21	16	2.6500000000000004	IGKV1-39	9	0.11	0.09	0	0
M-4521-M-K-G5-1200-P5-1	IGHV4-39	13	3.7	IGKV1-9	8	0.0	0.0	0	0
M-1475-M-K-G5-1200-P5-1	IGHV4-39	13	2.5500000000000003	IGKV3-20	9	0.05	0.02	0	0
M-579-M-L-G5-1200-P5-1	IGHV4-39	13	3.4	IGLV1-40	12	0.0	0.0	0	0
M-1425-M-K-G5-1200-P5-1	IGHV4-39	13	1.8000000000000003	IGKV3-15	10	0.03	0.01	0	0
M-4478-G1-L-G5-1200-P5-1	IGHV4-39	13	2.75	IGLV1-40	11	0.11	0.09	0	0
M-4349-M-K-G5-1200-P5-1	IGHV4-39	13	2.3500000000000005	IGKV3-15	10	0.0	0.0	0	0
M-2998-M-K-G5-1200-P5-1	IGHV4-39	13	1.45	IGKV4-1	9	0.01	0.0	0	0
M-1529-D-K-G5-1200-P5-1	IGHV1-69	20	4.249999999999999	IGKV3-20	9	0.01	0.0	0	0
M-2334-G1-K-G5-1200-P5-1	IGHV4-39	13	2.0500000000000003	IGKV1-27	9	0.14	0.11	0	0
M-3424-M-K-G5-1200-P5-1	IGHV4-39	13	2.95	IGKV4-1	9	0.04	0.01	0	0
M-804-A1-K-G5-1200-P5-1	IGHV4-39	13	2.1	IGKV1-9	9	0.13	0.12	0	0
M-1253-M-K-G5-1200-P5-1	IGHV4-39	13	1.8	IGKV3-20	11	0.09	0.05	0	0
M-428-M-L-G5-1200-P5-1	IGHV4-39	13	1.95	IGLV3-25	12	0.01	0.01	0	0
M-4052-M-L-G5-1200-P5-1	IGHV4-39	13	1.7000000000000002	IGLV3-19	11	0.05	0.04	0	0
M-4482-M-K-G5-1200-P5-1	IGHV4-39	13	2.45	IGKV3-15	10	0.02	0.01	0	0
M-3361-M-L-G5-1200-P5-1	IGHV4-39	13	1.75	IGLV1-40	11	0.0	0.0	0	0
M-1770-M-L-G5-1200-P5-1	IGHV4-39	13	1.75	IGLV1-40	11	0.0	0.0	0	0
M-891-M-K-G5-1200-P5-1	IGHV4-39	13	1.5499999999999998	IGKV1-39	9	0.0	0.0	0	0
M-654-G2-L-G5-1200-P5-1	IGHV4-39	13	2.55	IGLV2-23	11	0.05	0.04	0	0
M-4651-M-K-G5-1200-P5-1	IGHV6-1	20	5.6499999999999995	IGKV1-39	9	0.0	0.0	0	0
M-3700-M-L-G5-1200-P5-1	IGHV4-39	13	2.1	IGLV1-47	11	0.0	0.0	0	0
M-3441-G1-K-G5-1200-P5-1	IGHV4-39	13	1.3	IGKV1-NL1	9	0.15	0.12	0	0
M-529-M-L-G5-1200-P5-1	IGHV4-39	13	2.55	IGLV1-44	11	0.11	0.1	0	0
M-1239-M-L-G5-1200-P5-1	IGHV4-39	13	1.15	IGLV8-61	10	0.06	0.02	0	0
M-4376-G1-L-G5-1200-P5-1	IGHV4-39	13	2.45	IGLV1-51	12	0.11	0.06	0	0
M-2647-M-L-G5-1200-P5-1	IGHV4-39	13	3.25	IGLV2-14	11	0.0	0.0	0	0
M-433-M-K-G5-1200-P5-1	IGHV4-39	13	4.2	IGKV3-15	10	0.0	0.0	0	0
M-3493-M-K-G5-1200-P5-1	IGHV4-39	13	1.85	IGKV3-15	8	0.0	0.0	0	0
M-2149-M-L-G5-1200-P5-1	IGHV4-39	13	1.9000000000000001	IGLV7-46	9	0.0	0.0	0	0
M-2259-M-K-G5-1200-P5-1	IGHV3-30	16	1.5500000000000003	IGKV2-28	9	0.0	0.0	0	0
M-305-M-L-G5-1200-P5-1	IGHV3-30	16	2.75	IGLV1-44	11	0.01	0.0	0	0
M-2429-D-L-G5-1200-P5-1	IGHV3-30	16	3.5	IGLV7-46	10	0.0	0.0	0	0
M-1986-M-K-G5-1200-P5-1	IGHV3-30	16	3.6	IGKV3-15	10	0.05	0.02	0	0
M-3538-G1-K-G5-1200-P5-1	IGHV3-30	16	5.1499999999999995	IGKV1-5	9	0.12	0.07	0	0
M-1887-M-K-G5-1200-P5-1	IGHV3-30	16	2.95	IGKV1-33	9	0.0	0.0	0	0
M-4495-M-L-G5-1200-P5-1	IGHV3-30	16	2.6500000000000004	IGLV1-51	11	0.0	0.0	0	0
M-2399-M-L-G5-1200-P5-1	IGHV2-26	22	5.6	IGLV3-25	11	0.0	0.0	0	0
M-3418-M-K-G5-1200-P5-1	IGHV3-15	16	2.5500000000000003	IGKV4-1	9	0.12	0.09	0	0
M-4575-M-L-G5-1200-P5-1	IGHV3-15	16	1.0	IGLV3-1	9	0.0	0.0	0	0
M-251-M-K-G5-1200-P5-1	IGHV1-69	20	5.1	IGKV2-28	8	0.0	0.0	0	0
M-2384-G1-K-G5-1200-P5-1	IGHV1-46	16	2.7000000000000006	IGKV3-20	9	0.19	0.2	0	0
M-4724-M-L-G5-1200-P5-1	IGHV1-46	16	3.5	IGLV3-25	11	0.0	0.0	0	0
M-1674-M-K-G5-1200-P5-1	IGHV1-46	16	1.35	IGKV3-11	9	0.0	0.0	0	0
M-1949-M-K-G5-1200-P5-1	IGHV1-46	16	4.6499999999999995	IGKV1-33	9	0.0	0.0	0	0
M-3949-M-K-G5-1200-P5-1	IGHV3-21	16	1.7500000000000002	IGKV3-15	11	0.0	0.0	0	0
M-2853-M-L-G5-1200-P5-1	IGHV3-21	16	2.0500000000000003	IGLV1-44	11	0.0	0.0	0	0
M-914-M-L-G5-1200-P5-1	IGHV3-74	16	3.5	IGLV2-11	10	0.01	0.01	0	0
M-3705-M-K-G5-1200-P5-1	IGHV3-74	16	2.95	IGKV3-15	9	0.0	0.0	0	0
M-4496-M-L-G5-1200-P5-1	IGHV1-69	20	3.9000000000000004	IGLV2-8	10	0.0	0.0	0	0
M-3689-M-L-G5-1200-P5-1	IGHV1-8	16	4.799999999999999	IGLV1-44	11	0.0	0.0	0	0
M-3280-M-K-G5-1200-P5-1	IGHV1-69	22	7.05	IGKV3-11	11	0.0	0.0	0	0
M-3018-M-L-G5-1200-P5-1	IGHV3-64D	16	3.8	IGLV2-14	11	0.02	0.01	0	0
M-4516-D-L-G5-1200-P5-1	IGHV2-70	16	4.1499999999999995	IGLV7-43	9	0.0	0.0	0	0
M-66-M-K-G5-1200-P5-1	IGHV2-70	16	3.5	IGKV1-39	9	0.0	0.0	0	0
M-88-M-L-G5-1200-P5-1	IGHV2-70	16	3.45	IGLV1-40	11	0.03	0.02	0	0
M-867-A1-K-G5-1200-P5-1	IGHV2-70	16	3.0500000000000003	IGKV3-20	8	0.02	0.01	0	0
M-3965-M-L-G5-1200-P5-1	IGHV1-2	16	4.1499999999999995	IGLV1-47	10	0.0	0.0	0	0
M-644-M-L-G5-1200-P5-1	IGHV1-2	16	3.25	IGLV1-51	11	0.03	0.04	0	0
M-132-M-K-G5-1200-P5-1	IGHV1-2	16	2.0500000000000003	IGKV3-20	9	0.0	0.0	0	0
M-1383-M-L-G5-1200-P5-1	IGHV1-2	16	3.5	IGLV3-1	9	0.07	0.06	0	0
M-737-M-L-G5-1200-P5-1	IGHV1-2	16	3.6500000000000004	IGLV3-25	10	0.04	0.02	0	0
M-822-G1-L-G5-1200-P5-1	IGHV1-2	16	1.35	IGLV3-25	10	0.07	0.06	0	0
M-4186-G1-L-G5-1200-P5-1	IGHV2-70	16	2.05	IGLV6-57	10	0.11	0.1	0	0
M-3195-M-L-G5-1200-P5-1	IGHV5-51	16	4.249999999999999	IGLV1-47	12	0.0	0.0	0	0
M-1444-G1-K-G5-1200-P5-1	IGHV5-51	16	4.499999999999999	IGKV3-11	10	0.04	0.04	0	0
M-257-M-K-G5-1200-P5-1	IGHV5-51	16	4.1499999999999995	IGKV2-24	9	0.0	0.0	0	0
M-987-D-L-G5-1200-P5-1	IGHV5-51	16	1.4500000000000002	IGLV3-25	10	0.0	0.0	0	0
M-2978-M-K-G5-1200-P5-1	IGHV1-69	20	2.1	IGKV1-8	9	0.0	0.0	0	0
M-4277-M-K-G5-1200-P5-1	IGHV5-51	16	4.1499999999999995	IGKV1-39	9	0.0	0.0	0	0
M-2550-G2-K-G5-1200-P5-1	IGHV5-51	16	2.75	IGKV2-28	9	0.11	0.1	0	0
M-2015-M-L-G5-1200-P5-1	IGHV4-61	16	2.3000000000000003	IGLV3-10	11	0.0	0.0	0	0
M-646-G1-L-G5-1200-P5-1	IGHV3-7	16	3.0500000000000003	IGLV6-57	10	0.07	0.04	0	0
M-3901-A1-L-G5-1200-P5-1	IGHV3-7	16	2.2	IGLV3-9	9	0.12	0.06	0	0
M-1906-M-K-G5-1200-P5-1	IGHV3-7	16	3.1000000000000005	IGKV4-1	9	0.09	0.06	0	0
M-1820-G3-L-G5-1200-P5-1	IGHV3-7	16	4.799999999999999	IGLV2-14	10	0.02	0.02	0	0
M-444-M-L-G5-1200-P5-1	IGHV3-7	16	3.4000000000000004	IGLV9-49	13	0.08	0.05	0	0
M-4295-M-K-G5-1200-P5-1	IGHV4-39	16	3.3000000000000007	IGKV3-15	10	0.0	0.0	0	0
M-4208-G1-L-G5-1200-P5-1	IGHV1-69	20	5.999999999999999	IGLV1-47	11	0.1	0.07	0	0
M-3323-M-K-G5-1200-P5-1	IGHV4-39	16	4.6499999999999995	IGKV3-20	10	0.0	0.0	0	0
M-4637-D-K-G5-1200-P5-1	IGHV4-39	16	0.4	IGKV4-1	9	0.1	0.05	0	0
M-4079-M-L-G5-1200-P5-1	IGHV4-39	16	4.8999999999999995	IGLV2-14	11	0.0	0.0	0	0
M-2271-D-L-G5-1200-P5-1	IGHV2-5	16	1.75	IGLV3-19	10	0.0	0.0	0	0
M-2923-M-L-G5-1200-P5-1	IGHV2-5	16	4.0	IGLV2-8	11	0.0	0.0	0	0
M-1068-M-L-G5-1200-P5-1	IGHV2-5	16	5.1	IGLV3-25	10	0.0	0.0	0	0
M-205-M-K-G5-1200-P5-1	IGHV3-13	16	2.1	IGKV3-11	10	0.05	0.06	0	0
M-1507-G1-L-G5-1200-P5-1	IGHV1-2	22	6.05	IGLV3-25	11	0.04	0.02	0	0
M-3273-M-K-G5-1200-P5-1	IGHV3-23	16	1.2000000000000002	IGKV1-5	9	0.03	0.0	0	0
M-16-G1-L-G5-1200-P5-1	IGHV3-23	16	1.8500000000000003	IGLV2-14	11	0.1	0.09	0	0
M-2854-M-L-G5-1200-P5-1	IGHV3-23	16	2.4	IGLV2-14	10	0.12	0.06	0	0
M-4659-M-K-G5-1200-P5-1	IGHV3-23	16	0.5	IGKV1-33	9	0.16	0.11	0	0
M-3003-M-K-G5-1200-P5-1	IGHV3-23	16	1.3500000000000003	IGKV3-20	10	0.15	0.12	0	0
M-1411-D-K-G5-1200-P5-1	IGHV3-23	16	1.5	IGKV1D-8	9	0.0	0.0	0	0
M-1676-M-K-G5-1200-P5-1	IGHV3-53	16	1.45	IGKV2-28	10	0.0	0.0	0	0
M-843-G1-K-G5-1200-P5-1	IGHV3-53	16	2.5000000000000004	IGKV1-5	8	0.1	0.09	0	0
M-4381-M-K-G5-1200-P5-1	IGHV3-53	16	1.4500000000000004	IGKV1-39	9	0.1	0.1	0	0
M-2287-M-L-G5-1200-P5-1	IGHV6-1	16	4.5	IGLV2-14	10	0.0	0.0	0	0
M-3731-G1-L-G5-1200-P5-1	IGHV4-31	16	2.0	IGLV3-1	10	0.08	0.05	0	0
M-2911-M-L-G5-1200-P5-1	IGHV4-31	16	2.0	IGLV3-1	10	0.08	0.05	0	0
M-4038-M-L-G5-1200-P5-1	IGHV4-31	16	4.549999999999999	IGLV2-14	8	0.0	0.0	0	0
M-4012-M-L-G5-1200-P5-1	IGHV4-31	16	4.1499999999999995	IGLV1-44	11	0.04	0.02	0	0
M-4727-D-K-G5-1200-P5-1	IGHV4-31	16	4.35	IGKV3-11	9	0.0	0.0	0	0
M-479-G1-K-G5-1200-P5-1	IGHV3-7	22	2.5	IGKV1-6	9	0.14	0.12	0	0
M-2667-M-K-G5-1200-P5-1	IGHV3-7	22	3.5500000000000007	IGKV1-8	9	0.0	0.0	0	0
M-4545-M-K-G5-1200-P5-1	IGHV4-4	16	1.8	IGKV3-15	8	0.0	0.0	0	0
M-2538-M-K-G5-1200-P5-1	IGHV1-18	15	3.7	IGKV1-39	9	0.0	0.0	0	0
M-2510-M-K-G5-1200-P5-1	IGHV4-4	16	3.3000000000000003	IGKV4-1	9	0.13	0.12	0	0
M-998-M-L-G5-1200-P5-1	IGHV4-4	16	2.15	IGLV1-36	11	0.1	0.06	0	0
M-874-M-L-G5-1200-P5-1	IGHV4-4	16	4.3	IGLV1-51	11	0.0	0.0	0	0
M-363-A1-K-G5-1200-P5-1	IGHV4-4	16	2.6500000000000004	IGKV3-11	9	0.04	0.04	0	0
M-2177-M-L-G5-1200-P5-1	IGHV4-4	16	2.9000000000000004	IGLV1-44	11	0.16	0.15	0	0
M-3545-D-K-G5-1200-P5-1	IGHV4-4	16	1.75	IGKV2-28	9	0.0	0.0	0	0
M-2721-M-K-G5-1200-P5-1	IGHV4-4	16	2.1	IGKV1-5	8	0.05	0.02	0	0
M-2139-M-L-G5-1200-P5-1	IGHV4-4	16	3.05	IGLV1-44	11	0.01	0.0	0	0
M-2618-D-L-G5-1200-P5-1	IGHV3-72	16	1.95	IGLV6-57	9	0.02	0.01	0	0
M-4483-M-K-G5-1200-P5-1	IGHV3-49	16	3.5	IGKV1-5	9	0.0	0.0	0	0
M-2859-M-L-G5-1200-P5-1	IGHV1-18	15	2.5500000000000003	IGLV1-44	11	0.07	0.06	0	0
M-4678-M-K-G5-1200-P5-1	IGHV3-49	16	3.9000000000000004	IGKV1-33	9	0.0	0.0	0	0
M-1272-M-K-G5-1200-P5-1	IGHV3-49	16	3.2	IGKV1-33	9	0.0	0.0	0	0
M-3054-G1-K-G5-1200-P5-1	IGHV1-24	16	1.45	IGKV1-12	9	0.1	0.09	0	0
M-2171-A1-K-G5-1200-P5-1	IGHV4-59	16	3.3	IGKV1-39	8	0.15	0.11	0	0
M-3522-M-K-G5-1200-P5-1	IGHV4-59	16	2.4000000000000004	IGKV4-1	9	0.0	0.0	0	0
M-4742-M-K-G5-1200-P5-1	IGHV4-59	16	4.8	IGKV1-17	9	0.0	0.0	0	0
M-906-M-K-G5-1200-P5-1	IGHV4-59	16	4.6	IGKV3-20	9	0.05	0.05	0	0
M-3064-M-K-G5-1200-P5-1	IGHV4-59	16	2.2	IGKV1-39	9	0.07	0.05	0	0
M-4232-M-L-G5-1200-P5-1	IGHV4-59	16	3.05	IGLV3-1	9	0.01	0.01	0	0
M-1058-A1-K-G5-1200-P5-1	IGHV4-59	16	1.75	IGKV3-20	9	0.12	0.07	0	0
M-4220-M-K-G5-1200-P5-1	IGHV3-48	16	1.95	IGKV1-12	9	0.02	0.0	0	0
M-2754-G1-L-G5-1200-P5-1	IGHV3-48	16	3.2	IGLV3-9	9	0.03	0.01	0	0
M-3331-A1-L-G5-1200-P5-1	IGHV3-48	16	3.6	IGLV1-44	11	0.08	0.04	0	0
M-1191-M-K-G5-1200-P5-1	IGHV3-48	16	3.45	IGKV1-8	10	0.0	0.0	0	0
M-1559-G1-L-G5-1200-P5-1	IGHV3-48	16	3.3000000000000003	IGLV3-25	11	0.08	0.06	0	0
M-2324-M-L-G5-1200-P5-1	IGHV3-48	16	2.95	IGLV3-1	9	0.0	0.0	0	0
M-816-G1-L-G5-1200-P5-1	IGHV3-48	16	1.9	IGLV1-51	11	0.13	0.09	0	0
M-3930-G1-K-G5-1200-P5-1	IGHV1-18	15	2.0	IGKV1-39	9	0.14	0.15	0	0
M-1130-M-K-G5-1200-P5-1	IGHV3-48	16	4.2	IGKV1-12	9	0.02	0.02	0	0
M-1023-M-K-G5-1200-P5-1	IGHV3-48	16	2.9000000000000004	IGKV3-11	10	0.08	0.06	0	0
