sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-304-G1-K-B3-2208-P3-1	IGHV1-24	16	3.1000000000000005	IGKV3-20	9	0.08	0.09	0	0
M-3422-G1-K-B3-2208-P3-1	IGHV1-24	16	2.2	IGKV4-1	10	0.08	0.1	0	0
M-3754-G1-K-B3-2208-P3-1	IGHV3-7	16	1.35	IGKV1-17	9	0.08	0.06	0	0
M-2333-G1-K-B3-2208-P3-1	IGHV3-7	16	4.4	IGKV1-17	9	0.0	0.0	0	0
M-2268-G1-K-B3-2208-P3-1	IGHV3-7	16	4.45	IGKV4-1	10	0.06	0.04	0	0
M-3206-D-L-B3-2208-P3-1	IGHV3-7	16	4.35	IGLV3-19	11	0.0	0.0	0	0
M-617-G1-K-B3-2208-P3-1	IGHV4-31	21	2.4	IGKV1-39	9	0.03	0.01	0	0
M-2016-G1-K-B3-2208-P3-1	IGHV3-49	21	2.95	IGKV1-12	9	0.06	0.04	0	0
M-1829-G1-K-B3-2208-P3-1	IGHV3-48	21	4.65	IGKV1-5	9	0.13	0.11	0	0
M-1202-G1-K-B3-2208-P3-1	IGHV3-48	21	4.05	IGKV2D-29	9	0.0	0.0	0	0
M-1708-G4-L-B3-2208-P3-1	IGHV3-15	16	1.45	IGLV7-46	10	0.19	0.15	0	0
M-3004-G1-K-B3-2208-P3-1	IGHV3-15	16	1.5	IGKV1-5	8	0.06	0.04	0	0
M-2354-G1-L-B3-2208-P3-1	IGHV3-15	16	5.550000000000001	IGLV1-47	12	0.04	0.01	0	0
M-2222-G1-L-B3-2208-P3-1	IGHV3-15	16	2.5	IGLV1-44	11	0.08	0.02	0	0
M-3252-G1-K-B3-2208-P3-1	IGHV3-73	15	1.4500000000000004	IGKV1-6	9	0.14	0.11	0	0
M-1504-G1-L-B3-2208-P3-1	IGHV3-15	16	2.3000000000000003	IGLV7-43	10	0.04	0.02	0	0
M-2786-G1-K-B3-2208-P3-1	IGHV3-15	16	4.3	IGKV1-5	9	0.12	0.07	0	0
M-2685-G1-L-B3-2208-P3-1	IGHV3-15	16	2.9	IGLV2-23	11	0.14	0.13	0	0
M-352-G2-K-B3-2208-P3-1	IGHV3-15	16	2.1500000000000004	IGKV3-20	9	0.15	0.12	0	0
M-1003-G1-K-B3-2208-P3-1	IGHV1-69	16	2.05	IGKV3-20	8	0.0	0.0	0	0
M-2167-D-L-B3-2208-P3-1	IGHV4-30-4	21	5.6499999999999995	IGLV2-14	10	0.03	0.04	0	0
M-1349-G1-L-B3-2208-P3-1	IGHV2-70	16	4.15	IGLV3-1	10	0.03	0.02	0	0
M-655-G1-K-B3-2208-P3-1	IGHV4-39	21	3.75	IGKV3-15	10	0.17	0.16	0	0
M-1373-G1-L-B3-2208-P3-1	IGHV4-39	21	4.6	IGLV1-40	12	0.06	0.02	0	0
M-1021-G1-K-B3-2208-P3-1	IGHV1-3	15	1.8000000000000003	IGKV1-39	8	0.13	0.12	0	0
M-4108-G4-K-B3-2208-P3-1	IGHV2-5	16	1.4500000000000002	IGKV3-20	9	0.12	0.11	0	0
M-3531-G1-L-B3-2208-P3-1	IGHV2-5	16	0.6	IGLV4-69	8	0.16	0.16	0	0
M-1249-G1-L-B3-2208-P3-1	IGHV2-5	16	5.55	IGLV1-40	9	0.03	0.02	0	0
M-560-G1-L-B3-2208-P3-1	IGHV2-5	16	2.2	IGLV6-57	9	0.02	0.02	0	0
M-2439-G1-K-B3-2208-P3-1	IGHV2-5	16	4.1	IGKV1-39	9	0.15	0.13	0	0
M-727-G1-K-B3-2208-P3-1	IGHV2-5	16	1.8	IGKV1-5	9	0.16	0.18	0	0
M-238-G1-K-B3-2208-P3-1	IGHV2-5	16	1.45	IGKV1-39	8	0.02	0.01	0	0
M-389-G1-K-B3-2208-P3-1	IGHV1-69	21	2.4	IGKV3-15	9	0.09	0.06	0	0
M-2655-G1-L-B3-2208-P3-1	IGHV3-21	16	2.85	IGLV2-14	10	0.18	0.12	0	0
M-3448-G1-K-B3-2208-P3-1	IGHV3-11	16	1.1500000000000001	IGKV4-1	9	0.15	0.11	0	0
M-2111-G1-L-B3-2208-P3-1	IGHV4-31	15	1.2000000000000002	IGLV1-51	11	0.1	0.09	0	0
M-3009-G1-L-B3-2208-P3-1	IGHV3-11	16	1.6	IGLV2-14	10	0.12	0.11	0	0
M-957-G1-L-B3-2208-P3-1	IGHV3-21	16	2.05	IGLV1-47	11	0.26	0.26	0	0
M-2917-G2-L-B3-2208-P3-1	IGHV3-11	16	1.7	IGLV1-47	11	0.12	0.1	0	0
M-3572-G1-K-B3-2208-P3-1	IGHV3-11	16	4.05	IGKV1-33	9	0.08	0.06	0	0
M-3374-G1-K-B3-2208-P3-1	IGHV3-11	16	3.2	IGKV1-39	9	0.05	0.02	0	0
M-802-G1-L-B3-2208-P3-1	IGHV3-11	16	2.45	IGLV2-23	10	0.03	0.04	0	0
M-3705-G1-K-B3-2208-P3-1	IGHV3-11	16	3.1	IGKV1-13	9	0.04	0.05	0	0
M-2893-G1-K-B3-2208-P3-1	IGHV3-11	16	2.55	IGKV3-20	9	0.12	0.1	0	0
M-102-G1-K-B3-2208-P3-1	IGHV3-21	16	4.45	IGKV1-39	9	0.08	0.05	0	0
M-4139-G1-L-B3-2208-P3-1	IGHV3-33	15	2.8500000000000005	IGLV1-44	13	0.04	0.04	0	0
M-2580-G1-K-B3-2208-P3-1	IGHV3-21	16	2.85	IGKV1-5	10	0.09	0.06	0	0
M-2102-G1-L-B3-2208-P3-1	IGHV3-21	16	2.8000000000000003	IGLV2-8	10	0.04	0.02	0	0
M-814-G1-K-B3-2208-P3-1	IGHV3-21	16	1.2000000000000002	IGKV3-20	9	0.16	0.11	0	0
M-266-G1-K-B3-2208-P3-1	IGHV3-21	16	1.45	IGKV1-5	9	0.11	0.1	0	0
M-4036-G1-L-B3-2208-P3-1	IGHV3-23	16	2.25	IGLV2-14	10	0.14	0.13	0	0
M-460-G1-K-B3-2208-P3-1	IGHV3-23	16	2.2	IGKV1-5	9	0.15	0.12	0	0
M-3116-G1-K-B3-2208-P3-1	IGHV3-23	16	2.0000000000000004	IGKV3D-15	10	0.17	0.16	0	0
M-344-G1-L-B3-2208-P3-1	IGHV3-43	16	3.2	IGLV8-61	10	0.08	0.07	0	0
M-1118-G1-L-B3-2208-P3-1	IGHV3-43D	16	1.95	IGLV1-44	11	0.0	0.0	0	0
M-3671-X-K-B3-2208-P3-1	IGHV4-61	21	4.0	IGKV3-11	9	0.06	0.05	0	0
M-3444-M-L-B3-2208-P3-1	IGHV3-33	15	2.4500000000000006	IGLV2-23	11	0.0	0.0	0	0
M-3799-G4-L-B3-2208-P3-1	IGHV4-59	21	2.35	IGLV1-40	11	0.2	0.16	0	0
M-1914-G2-K-B3-2208-P3-1	IGHV4-59	21	2.45	IGKV3-20	11	0.03	0.02	0	0
M-2421-G1-K-B3-2208-P3-1	IGHV3-49	21	5.300000000000001	IGKV2-28	9	0.14	0.11	0	0
M-3293-X-K-B3-2208-P3-1	IGHV3-48	21	4.75	IGKV3-11	10	0.06	0.02	0	0
M-1686-G1-K-B3-2208-P3-1	IGHV1-69-2	16	2.6500000000000004	IGKV1-13	9	0.11	0.09	0	0
M-2051-G1-K-B3-2208-P3-1	IGHV1-8	21	3.7	IGKV3-20	8	0.04	0.05	0	0
M-2034-G2-K-B3-2208-P3-1	IGHV3-49	16	2.8	IGKV1-39	9	0.14	0.12	0	0
M-1031-G1-K-B3-2208-P3-1	IGHV3-49	16	2.4000000000000004	IGKV3-20	9	0.07	0.06	0	0
M-901-M-K-B3-2208-P3-1	IGHV3-49	16	1.95	IGKV1-27	9	0.02	0.02	0	0
M-2411-G1-L-B3-2208-P3-1	IGHV4-34	21	4.35	IGLV1-44	11	0.19	0.2	0	0
M-3727-G1-L-B3-2208-P3-1	IGHV3-15	15	2.8000000000000003	IGLV7-46	9	0.08	0.07	0	0
M-18-G1-L-B3-2208-P3-1	IGHV3-72	12	1.1	IGLV3-21	11	0.13	0.12	0	0
M-3770-G1-L-B3-2208-P3-1	IGHV3-21	21	4.75	IGLV3-21	11	0.06	0.02	0	0
M-1748-G1-K-B3-2208-P3-1	IGHV3-21	21	4.8500000000000005	IGKV3-11	9	0.03	0.02	0	0
M-1088-G1-L-B3-2208-P3-1	IGHV4-61	21	3.7	IGLV1-40	11	0.13	0.11	0	0
M-2883-G1-L-B3-2208-P3-1	IGHV4-61	21	4.25	IGLV1-51	11	0.1	0.07	0	0
M-1232-G1-L-B3-2208-P3-1	IGHV4-39	21	2.5500000000000003	IGLV4-60	9	0.05	0.05	0	0
M-1779-G1-L-B3-2208-P3-1	IGHV4-39	21	4.25	IGLV1-51	11	0.02	0.01	0	0
M-488-G1-L-B3-2208-P3-1	IGHV4-39	21	4.15	IGLV2-14	10	0.09	0.05	0	0
M-575-G1-L-B3-2208-P3-1	IGHV4-39	21	3.05	IGLV2-8	11	0.1	0.06	0	0
M-2842-G2-K-B3-2208-P3-1	IGHV3-72	21	2.6500000000000004	IGKV1-16	9	0.09	0.02	0	0
M-362-G3-K-B3-2208-P3-1	IGHV1-18	21	5.7	IGKV1-8	9	0.12	0.12	0	0
M-2234-G3-K-B3-2208-P3-1	IGHV1-18	21	5.7	IGKV1-8	9	0.12	0.12	0	0
M-3588-G2-K-B3-2208-P3-1	IGHV3-15	15	2.45	IGKV3-20	6	0.12	0.09	0	0
M-2382-G1-K-B3-2208-P3-1	IGHV1-18	21	3.55	IGKV3-15	9	0.07	0.06	0	0
M-2774-G2-K-B3-2208-P3-1	IGHV1-18	21	3.6	IGKV1-39	9	0.1	0.11	0	0
M-3162-G1-K-B3-2208-P3-1	IGHV4-38-2	21	5.049999999999999	IGKV3-11	10	0.12	0.11	0	0
M-2378-G1-K-B3-2208-P3-1	IGHV1-2	21	3.3000000000000003	IGKV3-20	9	0.16	0.16	0	0
M-3757-G2-K-B3-2208-P3-1	IGHV3-66	21	3.5	IGKV3-20	10	0.11	0.06	0	0
M-2193-G3-K-B3-2208-P3-1	IGHV3-7	21	2.5500000000000003	IGKV2-28	9	0.08	0.05	0	0
M-2788-M-L-B3-2208-P3-1	IGHV4-30-4	21	4.65	IGLV3-1	9	0.0	0.0	0	0
M-3674-G2-L-B3-2208-P3-1	IGHV4-4	21	1.35	IGLV1-40	11	0.17	0.15	0	0
M-1488-G1-K-B3-2208-P3-1	IGHV4-4	21	4.8999999999999995	IGKV1-12	9	0.03	0.01	0	0
M-4106-G1-K-B3-2208-P3-1	IGHV3-7	21	2.5	IGKV1-5	9	0.19	0.16	0	0
M-1945-G1-K-B3-2208-P3-1	IGHV3-7	21	2.95	IGKV3-15	11	0.02	0.0	0	0
M-2619-G1-K-B3-2208-P3-1	IGHV3-33	21	3.0	IGKV1-5	9	0.16	0.13	0	0
M-1328-G1-L-B3-2208-P3-1	IGHV4-38-2	21	5.1	IGLV1-51	11	0.19	0.16	0	0
M-1396-G1-K-B3-2208-P3-1	IGHV3-15	21	1.9500000000000002	IGKV3-20	10	0.18	0.2	0	0
M-1988-G1-K-B3-2208-P3-1	IGHV1-69	12	2.2	IGKV1-33	9	0.23	0.23	0	0
M-2581-M-K-B3-2208-P3-1	IGHV3-23	16	2.0	IGKV1-8	9	0.02	0.01	0	0
M-618-G1-K-B3-2208-P3-1	IGHV3-23	16	3.95	IGKV3-11	9	0.05	0.05	0	0
M-1574-G1-K-B3-2208-P3-1	IGHV3-23	16	2.7	IGKV1-NL1	9	0.07	0.02	0	0
M-2980-A1-L-B3-2208-P3-1	IGHV3-23	16	3.4000000000000004	IGLV1-40	11	0.02	0.02	0	0
M-4105-G1-K-B3-2208-P3-1	IGHV3-23	16	3.1	IGKV3-15	9	0.13	0.11	0	0
M-2858-G1-K-B3-2208-P3-1	IGHV3-23	16	1.75	IGKV3-20	10	0.09	0.05	0	0
M-3528-G1-L-B3-2208-P3-1	IGHV3-23	16	3.35	IGLV1-40	11	0.05	0.02	0	0
M-552-G1-L-B3-2208-P3-1	IGHV3-23	16	5.3	IGLV1-44	11	0.02	0.02	0	0
M-315-X-K-B3-2208-P3-1	IGHV3-23	16	2.55	IGKV3-11	9	0.1	0.05	0	0
M-239-G1-K-B3-2208-P3-1	IGHV1-69	12	1.35	IGKV3-20	9	0.03	0.02	0	0
M-3136-G1-K-B3-2208-P3-1	IGHV1-69	12	1.35	IGKV3-20	9	0.03	0.02	0	0
M-3964-G1-L-B3-2208-P3-1	IGHV3-23	16	2.55	IGLV1-44	11	0.14	0.12	0	0
M-4129-G3-K-B3-2208-P3-1	IGHV3-23	16	2.8	IGKV1-39	9	0.13	0.12	0	0
M-1747-G1-L-B3-2208-P3-1	IGHV3-23	16	2.25	IGLV1-44	12	0.09	0.05	0	0
M-1668-G1-L-B3-2208-P3-1	IGHV3-23	16	2.05	IGLV1-44	11	0.07	0.01	0	0
M-19-G1-K-B3-2208-P3-1	IGHV3-23	16	2.1	IGKV1-39	8	0.04	0.04	0	0
M-972-G3-L-B3-2208-P3-1	IGHV1-18	21	3.1000000000000005	IGLV2-14	10	0.12	0.11	0	0
M-3483-G1-L-B3-2208-P3-1	IGHV1-18	21	4.2	IGLV2-14	10	0.15	0.15	0	0
M-4051-G3-K-B3-2208-P3-1	IGHV1-18	21	3.5000000000000004	IGKV1-9	10	0.05	0.02	0	0
M-2790-G1-K-B3-2208-P3-1	IGHV3-23	21	3.8500000000000005	IGKV1-16	9	0.21	0.15	0	0
M-816-G1-K-B3-2208-P3-1	IGHV1-69	12	1.05	IGKV2-24	9	0.06	0.05	0	0
M-3170-G1-K-B3-2208-P3-1	IGHV3-23	21	4.3500000000000005	IGKV3-15	10	0.2	0.18	0	0
M-2176-G1-K-B3-2208-P3-1	IGHV3-23	21	5.849999999999999	IGKV1-5	10	0.04	0.04	0	0
M-3744-G1-L-B3-2208-P3-1	IGHV3-23	21	6.7	IGLV6-57	11	0.0	0.0	0	0
M-3517-G1-K-B3-2208-P3-1	IGHV4-31	21	4.0	IGKV1-9	9	0.14	0.1	0	0
M-1925-M-K-B3-2208-P3-1	IGHV3-23	21	2.35	IGKV3-20	9	0.08	0.06	0	0
M-1444-G1-K-B3-2208-P3-1	IGHV3-23	21	3.45	IGKV2-28	8	0.06	0.05	0	0
M-634-X-L-B3-2208-P3-1	IGHV3-23	21	5.6499999999999995	IGLV2-14	10	0.13	0.1	0	0
M-956-G1-K-B3-2208-P3-1	IGHV3-23	21	4.8999999999999995	IGKV1-39	9	0.11	0.09	0	0
M-4098-G1-K-B3-2208-P3-1	IGHV1-69	21	3.95	IGKV4-1	10	0.08	0.07	0	0
M-1101-M-K-B3-2208-P3-1	IGHV1-69	21	5.4	IGKV3-15	10	0.01	0.01	0	0
M-4042-G3-K-B3-2208-P3-1	IGHV1-69	12	2.3	IGKV3-15	10	0.09	0.06	0	0
M-2592-G1-K-B3-2208-P3-1	IGHV1-69	21	2.1	IGKV1-33	10	0.13	0.13	0	0
M-317-G3-L-B3-2208-P3-1	IGHV1-69	21	4.999999999999999	IGLV2-18	11	0.12	0.07	0	0
M-2563-G1-K-B3-2208-P3-1	IGHV1-46	21	2.7	IGKV1-33	10	0.07	0.07	0	0
M-2447-G1-L-B3-2208-P3-1	IGHV1-46	21	3.35	IGLV2-23	9	0.15	0.13	0	0
M-2542-G1-L-B3-2208-P3-1	IGHV1-46	21	2.15	IGLV2-11	10	0.03	0.01	0	0
M-1780-G1-K-B3-2208-P3-1	IGHV2-5	21	3.75	IGKV1-5	8	0.02	0.01	0	0
M-1244-G4-K-B3-2208-P3-1	IGHV4-59	21	4.35	IGKV3-20	9	0.24	0.2	0	0
M-1371-G1-K-B3-2208-P3-1	IGHV1-69	12	2.45	IGKV3D-20	8	0.02	0.0	0	0
M-510-G1-K-B3-2208-P3-1	IGHV4-59	21	4.249999999999999	IGKV1-39	9	0.05	0.04	0	0
M-3335-G1-K-B3-2208-P3-1	IGHV4-59	21	4.0	IGKV1-5	8	0.1	0.09	0	0
M-955-G1-L-B3-2208-P3-1	IGHV4-59	21	1.6	IGLV1-47	11	0.0	0.0	0	0
M-360-G1-K-B3-2208-P3-1	IGHV3-11	21	3.95	IGKV1-5	9	0.23	0.21	0	0
M-1148-G1-L-B3-2208-P3-1	IGHV3-21	21	4.799999999999999	IGLV2-23	12	0.04	0.02	0	0
M-1512-G3-K-B3-2208-P3-1	IGHV3-21	21	4.0	IGKV1-NL1	9	0.07	0.04	0	0
M-548-G1-K-B3-2208-P3-1	IGHV3-11	21	2.65	IGKV1-39	10	0.23	0.17	0	0
M-1791-G1-L-B3-2208-P3-1	IGHV1-2	21	3.4000000000000004	IGLV2-14	10	0.06	0.05	0	0
M-758-G1-K-B3-2208-P3-1	IGHV1-2	21	3.75	IGKV3-20	9	0.09	0.06	0	0
M-3732-G1-K-B3-2208-P3-1	IGHV1-69	12	1.3	IGKV4-1	10	0.11	0.07	0	0
M-2181-G4-K-B3-2208-P3-1	IGHV1-2	21	4.1499999999999995	IGKV3-20	9	0.18	0.2	0	0
M-3848-G1-K-B3-2208-P3-1	IGHV1-2	21	5.999999999999999	IGKV2-29	8	0.07	0.07	0	0
M-906-G1-L-B3-2208-P3-1	IGHV2-70	21	2.9000000000000004	IGLV3-27	9	0.09	0.05	0	0
M-3994-G1-K-B3-2208-P3-1	IGHV1-3	21	6.7	IGKV3-11	10	0.02	0.01	0	0
M-1875-G1-K-B3-2208-P3-1	IGHV1-69-2	21	2.4000000000000004	IGKV4-1	9	0.16	0.15	0	0
M-2194-G1-K-B3-2208-P3-1	IGHV1-2	21	4.7	IGKV1-39	8	0.04	0.05	0	0
M-2531-G1-K-B3-2208-P3-1	IGHV1-2	21	3.85	IGKV3-20	9	0.13	0.12	0	0
M-3633-G1-L-B3-2208-P3-1	IGHV3-21	21	1.4	IGLV1-44	11	0.02	0.01	0	0
M-121-G1-K-B3-2208-P3-1	IGHV3-30	21	5.749999999999999	IGKV3-20	10	0.05	0.05	0	0
M-4028-G1-L-B3-2208-P3-1	IGHV3-30	21	3.9000000000000004	IGLV1-40	11	0.15	0.13	0	0
M-2695-G1-L-B3-2208-P3-1	IGHV1-69	12	1.0999999999999999	IGLV2-8	10	0.12	0.06	0	0
M-3717-G1-K-B3-2208-P3-1	IGHV3-30	21	4.6499999999999995	IGKV3-20	9	0.11	0.1	0	0
M-1344-G1-L-B3-2208-P3-1	IGHV3-33	21	6.299999999999999	IGLV2-14	10	0.1	0.04	0	0
M-397-G1-K-B3-2208-P3-1	IGHV3-30	21	4.35	IGKV2-28	9	0.06	0.04	0	0
M-881-G1-L-B3-2208-P3-1	IGHV3-30	21	5.1	IGLV2-14	10	0.04	0.01	0	0
M-1536-G1-L-B3-2208-P3-1	IGHV3-15	21	5.35	IGLV2-14	10	0.01	0.01	0	0
M-3247-M-K-B3-2208-P3-1	IGHV3-15	21	3.75	IGKV3-20	9	0.13	0.11	0	0
M-2499-G1-K-B3-2208-P3-1	IGHV4-61	21	4.85	IGKV3-20	10	0.16	0.12	0	0
M-2632-G2-L-B3-2208-P3-1	IGHV1-3	21	2.75	IGLV1-47	11	0.03	0.04	0	0
M-1494-G3-K-B3-2208-P3-1	IGHV1-69	12	1.8	IGKV2-30	9	0.08	0.05	0	0
M-1729-G3-K-B3-2208-P3-1	IGHV5-51	12	0.9	IGKV3-20	10	0.08	0.07	0	0
M-992-G1-K-B3-2208-P3-1	IGHV3-30	12	2.3000000000000003	IGKV2-24	9	0.14	0.12	0	0
M-260-G1-K-B3-2208-P3-1	IGHV1-3	21	4.1	IGKV3-20	9	0.03	0.02	0	0
M-3924-G1-K-B3-2208-P3-1	IGHV1-3	21	4.849999999999999	IGKV3-11	9	0.09	0.09	0	0
M-1696-G3-K-B3-2208-P3-1	IGHV4-59	21	5.3	IGKV4-1	9	0.0	0.0	0	0
M-2720-D-L-B3-2208-P3-1	IGHV3-7	21	4.85	IGLV1-51	11	0.07	0.04	0	0
M-1989-G1-K-B3-2208-P3-1	IGHV3-7	21	4.0	IGKV3-11	9	0.15	0.15	0	0
M-3966-G1-L-B3-2208-P3-1	IGHV3-7	21	4.199999999999999	IGLV3-1	9	0.09	0.07	0	0
M-1859-X-K-B3-2208-P3-1	IGHV3-7	21	5.049999999999999	IGKV1-39	9	0.05	0.04	0	0
M-2945-G1-L-B3-2208-P3-1	IGHV5-51	21	3.5	IGLV2-23	10	0.03	0.02	0	0
M-96-G1-L-B3-2208-P3-1	IGHV5-51	21	4.0	IGLV6-57	10	0.04	0.04	0	0
M-66-G1-K-B3-2208-P3-1	IGHV1-69	12	1.25	IGKV3-20	10	0.11	0.09	0	0
M-3806-G1-K-B3-2208-P3-1	IGHV4-31	21	4.249999999999999	IGKV3-11	11	0.03	0.01	0	0
M-1136-G3-K-B3-2208-P3-1	IGHV3-15	21	5.05	IGKV4-1	10	0.13	0.12	0	0
M-2247-G1-L-B3-2208-P3-1	IGHV3-30	21	4.050000000000001	IGLV2-14	11	0.06	0.04	0	0
M-2083-G3-K-B3-2208-P3-1	IGHV3-11	21	4.749999999999999	IGKV2-28	9	0.03	0.01	0	0
M-1562-G1-K-B3-2208-P3-1	IGHV3-20	21	3.95	IGKV1-39	9	0.05	0.05	0	0
M-1565-G3-L-B3-2208-P3-1	IGHV3-20	21	3.25	IGLV1-44	11	0.06	0.05	0	0
M-1613-D-L-B3-2208-P3-1	IGHV4-39	21	4.199999999999999	IGLV3-21	11	0.0	0.0	0	0
M-3776-M-K-B3-2208-P3-1	IGHV1-69	12	3.2	IGKV6-21	9	0.0	0.0	0	0
M-2569-G3-L-B3-2208-P3-1	IGHV4-39	21	5.35	IGLV7-43	10	0.05	0.05	0	0
M-115-G4-K-B3-2208-P3-1	IGHV3-23	21	1.5999999999999999	IGKV3-11	9	0.07	0.07	0	0
M-613-G1-L-B3-2208-P3-1	IGHV1-18	21	3.9000000000000004	IGLV2-14	10	0.03	0.02	0	0
M-2207-M-K-B3-2208-P3-1	IGHV1-18	21	4.849999999999999	IGKV3-11	9	0.0	0.0	0	0
M-326-G1-L-B3-2208-P3-1	IGHV1-18	21	3.65	IGLV3-1	9	0.07	0.05	0	0
M-3894-G1-K-B3-2208-P3-1	IGHV1-18	21	1.5	IGKV2-30	10	0.12	0.12	0	0
M-2887-G1-L-B3-2208-P3-1	IGHV3-48	21	1.4	IGLV3-21	11	0.09	0.05	0	0
M-1460-G1-K-B3-2208-P3-1	IGHV4-34	21	4.299999999999999	IGKV2-28	9	0.12	0.12	0	0
M-1733-G1-K-B3-2208-P3-1	IGHV1-69	12	1.35	IGKV4-1	10	0.12	0.09	0	0
M-2078-G1-L-B3-2208-P3-1	IGHV4-34	21	4.449999999999999	IGLV2-14	10	0.07	0.05	0	0
M-2301-G3-L-B3-2208-P3-1	IGHV3-48	21	4.799999999999999	IGLV3-21	11	0.13	0.06	0	0
M-368-G1-L-B3-2208-P3-1	IGHV3-48	21	4.249999999999999	IGLV3-1	10	0.08	0.02	0	0
M-4122-G1-L-B3-2208-P3-1	IGHV4-61	21	4.35	IGLV7-43	10	0.0	0.0	0	0
M-1524-G1-K-B3-2208-P3-1	IGHV4-61	21	4.85	IGKV2-28	9	0.06	0.05	0	0
M-2941-G1-K-B3-2208-P3-1	IGHV4-61	21	4.35	IGKV1-39	10	0.08	0.06	0	0
M-2281-G1-K-B3-2208-P3-1	IGHV4-61	21	2.75	IGKV1-39	9	0.0	0.0	0	0
M-1457-G1-L-B3-2208-P3-1	IGHV3-30	21	3.3500000000000005	IGLV1-51	11	0.01	0.01	0	0
M-1642-G3-K-B3-2208-P3-1	IGHV1-46	21	5.949999999999999	IGKV3-20	8	0.13	0.15	0	0
M-4048-G1-L-B3-2208-P3-1	IGHV1-69	12	2.0	IGLV6-57	10	0.12	0.12	0	0
M-3081-G1-K-B3-2208-P3-1	IGHV3-43D	21	4.8999999999999995	IGKV1-12	9	0.16	0.15	0	0
M-3939-G1-K-B3-2208-P3-1	IGHV3-23	10	1.9000000000000001	IGKV1-39	10	0.12	0.1	0	0
M-2742-G1-K-B3-2208-P3-1	IGHV3-49	21	5.3999999999999995	IGKV1-5	9	0.1	0.06	0	0
M-2192-M-L-B3-2208-P3-1	IGHV4-59	21	1.9000000000000004	IGLV2-14	10	0.0	0.0	0	0
M-2009-G1-L-B3-2208-P3-1	IGHV5-51	21	1.7500000000000002	IGLV1-44	11	0.12	0.12	0	0
M-771-G1-L-B3-2208-P3-1	IGHV5-51	21	3.35	IGLV1-44	10	0.03	0.02	0	0
M-2560-G1-L-B3-2208-P3-1	IGHV5-51	21	2.5000000000000004	IGLV2-14	11	0.05	0.04	0	0
M-3279-G1-L-B3-2208-P3-1	IGHV3-48	10	2.0500000000000003	IGLV2-11	10	0.11	0.02	0	0
M-2013-G2-L-B3-2208-P3-1	IGHV3-48	10	1.8000000000000003	IGLV2-11	10	0.11	0.06	0	0
M-3752-G1-K-B3-2208-P3-1	IGHV3-11	10	0.2	IGKV1-33	10	0.18	0.15	0	0
M-2891-G1-L-B3-2208-P3-1	IGHV1-18	12	3.15	IGLV2-23	11	0.18	0.17	0	0
M-2850-G1-K-B3-2208-P3-1	IGHV3-11	10	2.2	IGKV1-5	9	0.03	0.02	0	0
M-2541-M-K-B3-2208-P3-1	IGHV3-20	10	2.2	IGKV1-5	9	0.0	0.0	0	0
M-2765-G1-K-B3-2208-P3-1	IGHV4-34	21	4.749999999999999	IGKV1-17	9	0.1	0.07	0	0
M-1606-M-K-B3-2208-P3-1	IGHV3-23	21	4.9	IGKV3-20	8	0.01	0.01	0	0
M-1706-G1-K-B3-2208-P3-1	IGHV1-3	10	1.9000000000000004	IGKV1-33	9	0.05	0.05	0	0
M-1517-G1-L-B3-2208-P3-1	IGHV4-31	10	2.3	IGLV1-47	12	0.05	0.02	0	0
M-252-G3-K-B3-2208-P3-1	IGHV1-46	21	2.1500000000000004	IGKV1-39	9	0.1	0.1	0	0
M-1550-G1-K-B3-2208-P3-1	IGHV3-21	10	1.8000000000000003	IGKV3-20	7	0.06	0.02	0	0
M-56-G1-K-B3-2208-P3-1	IGHV3-7	12	1.7	IGKV1-12	9	0.09	0.06	0	0
M-3624-G2-K-B3-2208-P3-1	IGHV3-73	10	0.75	IGKV3-20	10	0.1	0.06	0	0
M-2253-G1-K-B3-2208-P3-1	IGHV3-73	10	0.4	IGKV3-11	10	0.12	0.09	0	0
M-3047-G1-K-B3-2208-P3-1	IGHV1-69-2	21	4.7	IGKV2-29	9	0.14	0.13	0	0
M-3496-G1-K-B3-2208-P3-1	IGHV1-18	10	0.9	IGKV3-20	9	0.05	0.04	0	0
M-3549-G1-K-B3-2208-P3-1	IGHV4-4	10	1.15	IGKV2-40	9	0.05	0.04	0	0
M-2110-G4-K-B3-2208-P3-1	IGHV4-4	10	1.35	IGKV1-NL1	9	0.12	0.09	0	0
M-3824-G3-K-B3-2208-P3-1	IGHV2-70	10	1.6	IGKV1-5	9	0.16	0.16	0	0
M-3905-M-K-B3-2208-P3-1	IGHV2-70	10	2.1	IGKV1-39	9	0.0	0.0	0	0
M-3309-G3-K-B3-2208-P3-1	IGHV2-70	10	3.2	IGKV1-12	9	0.12	0.12	0	0
M-88-G2-L-B3-2208-P3-1	IGHV3-7	12	1.95	IGLV1-51	11	0.07	0.05	0	0
M-1709-G1-K-B3-2208-P3-1	IGHV2-5	10	1.7000000000000002	IGKV3-20	9	0.05	0.04	0	0
M-3177-G1-K-B3-2208-P3-1	IGHV4-30-4	10	1.55	IGKV1-39	9	0.01	0.0	0	0
M-858-G1-K-B3-2208-P3-1	IGHV1-2	21	1.7	IGKV1-33	10	0.04	0.01	0	0
